path,name,ext,mime,drive_id,download_url
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/السرس/قرار الهيئة لمعتمدية السرس__60__الكاف.PDF,قرار الهيئة لمعتمدية السرس__60__الكاف.PDF,pdf,unknown,1M5fSb2ENuoVi_fBnJwJo1fMfjBtC2o65,https://drive.google.com/uc?export=download&id=1M5fSb2ENuoVi_fBnJwJo1fMfjBtC2o65
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/الطويرف/قرار الهيئة لمعتمدية الطويرف__69__الكاف.PDF,قرار الهيئة لمعتمدية الطويرف__69__الكاف.PDF,pdf,unknown,1ddXksd3Wv-Kv1h8kV_y-CSoKwR-LhlXD,https://drive.google.com/uc?export=download&id=1ddXksd3Wv-Kv1h8kV_y-CSoKwR-LhlXD
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/القصور/قرار الهيئة لمعتمدية القصور__61__الكاف.PDF,قرار الهيئة لمعتمدية القصور__61__الكاف.PDF,pdf,unknown,160c0iFXbsfqGvTuMaf_utaHqTR-CD0Qi,https://drive.google.com/uc?export=download&id=160c0iFXbsfqGvTuMaf_utaHqTR-CD0Qi
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/القلعة الخصباء/قرار الهيئة لمعتمدية القلعة الخصباء__62__الكاف.PDF,قرار الهيئة لمعتمدية القلعة الخصباء__62__الكاف.PDF,pdf,unknown,1ycgzMesJKgcnRLQY7XJ9_ETtY8fmBNVL,https://drive.google.com/uc?export=download&id=1ycgzMesJKgcnRLQY7XJ9_ETtY8fmBNVL
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/الكاف الشرقية/قرار الهيئة لمعتمدية الكاف الشرقية__63__الكاف.PDF,قرار الهيئة لمعتمدية الكاف الشرقية__63__الكاف.PDF,pdf,unknown,1qNBRJ84ksU_mr9eC5ADmNCo-nFOzSSbg,https://drive.google.com/uc?export=download&id=1qNBRJ84ksU_mr9eC5ADmNCo-nFOzSSbg
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/الكاف الغربية/قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,قرار الهيئة لمعتمدية الكاف الغربية__64__الكاف.PDF,pdf,unknown,1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE,https://drive.google.com/uc?export=download&id=1fz63zLYoubrGXS8JBs1iXmW02-mbgUoE
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/تاجروين/قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,قرار الهيئة لمعتمدية تاجروين__65__الكاف.PDF,pdf,unknown,1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo,https://drive.google.com/uc?export=download&id=1hys3FK4psj8O9I1a1aAsA7-wi0a1BhLo
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/ساقية سيدي يوسف/ساقية سيدي يوسف.PDF,ساقية سيدي يوسف.PDF,pdf,unknown,1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0,https://drive.google.com/uc?export=download&id=1typB7ImuS5U6zECHJswgGyUwB8tkdGJ0
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/قلعة سنان/قرار الهيئة لمعتمدية قلعة سنان__67__الكاف.PDF,قرار الهيئة لمعتمدية قلعة سنان__67__الكاف.PDF,pdf,unknown,11jdS5KgJM0OGWHLeP30Psct0dlGzexnb,https://drive.google.com/uc?export=download&id=11jdS5KgJM0OGWHLeP30Psct0dlGzexnb
/wp-content/uploads/2023/ResultatsLocales2023/الكاف/نبر/قرار الهيئة لمعتمدية نبر__68__الكاف.PDF,قرار الهيئة لمعتمدية نبر__68__الكاف.PDF,pdf,unknown,1ShOEi4Ce965h3FF2O3q8ycpfH5AzPGLN,https://drive.google.com/uc?export=download&id=1ShOEi4Ce965h3FF2O3q8ycpfH5AzPGLN
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/المنيهلة/المنيهلة.PDF,المنيهلة.PDF,pdf,unknown,14AyC5LD2O1kZyCaQ2ok5_AWE8QBoCKcQ,https://drive.google.com/uc?export=download&id=14AyC5LD2O1kZyCaQ2ok5_AWE8QBoCKcQ
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/أريانة المدينة/أريانة المدينة.PDF,أريانة المدينة.PDF,pdf,unknown,10f0TKLbXks4EdrK1S7nBG54fkLphh2Fr,https://drive.google.com/uc?export=download&id=10f0TKLbXks4EdrK1S7nBG54fkLphh2Fr
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/حي التضامن/حي التضامن.PDF,حي التضامن.PDF,pdf,unknown,19iPoK_QC-IQosyyeeD_oggKZog2_C7NX,https://drive.google.com/uc?export=download&id=19iPoK_QC-IQosyyeeD_oggKZog2_C7NX
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/رواد/رواد.PDF,رواد.PDF,pdf,unknown,1Kf5uTfRtun3JAJ1bLR9aYuyk-9beOdxj,https://drive.google.com/uc?export=download&id=1Kf5uTfRtun3JAJ1bLR9aYuyk-9beOdxj
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/سكرة/سكرة.PDF,سكرة.PDF,pdf,unknown,1QglpOd5GTvKo0IVtJxbK6x6HgowAQacL,https://drive.google.com/uc?export=download&id=1QglpOd5GTvKo0IVtJxbK6x6HgowAQacL
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/سيدي ثابت/سيدي ثابت.PDF,سيدي ثابت.PDF,pdf,unknown,1ocyAI2pg3cXzM0cRAxqfyl9v9ju1EaSq,https://drive.google.com/uc?export=download&id=1ocyAI2pg3cXzM0cRAxqfyl9v9ju1EaSq
/wp-content/uploads/2023/ResultatsLocales2023/أريانة/قلعة الأندلس/قلعة الأندلس.PDF,قلعة الأندلس.PDF,pdf,unknown,1x5hQh5VhqfkTb3bVgBe0pT0OzT9JKwV5,https://drive.google.com/uc?export=download&id=1x5hQh5VhqfkTb3bVgBe0pT0OzT9JKwV5
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/الزهراء/قرار الهيئة لمعتمدية الزهراء__26__بن عروس.PDF,قرار الهيئة لمعتمدية الزهراء__26__بن عروس.PDF,pdf,unknown,11_KXgXLbtRY0LnUeGb2soz4u9BJGb8Ct,https://drive.google.com/uc?export=download&id=11_KXgXLbtRY0LnUeGb2soz4u9BJGb8Ct
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/المحمدية/قرار الهيئة لمعتمدية المحمدية__22__بن عروس.PDF,قرار الهيئة لمعتمدية المحمدية__22__بن عروس.PDF,pdf,unknown,1n76iQ2vp1rl2DTipvHyq5B8v52cgvJRB,https://drive.google.com/uc?export=download&id=1n76iQ2vp1rl2DTipvHyq5B8v52cgvJRB
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/المدينة الجديدة/قرار الهيئة لمعتمدية المدينة الجديدة__24__بن عروس.PDF,قرار الهيئة لمعتمدية المدينة الجديدة__24__بن عروس.PDF,pdf,unknown,1H4GrA8xbuE2shr-qxrtgAals3XD98aAz,https://drive.google.com/uc?export=download&id=1H4GrA8xbuE2shr-qxrtgAals3XD98aAz
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/المروج/قرار الهيئة لمعتمدية المروج__23__بن عروس.PDF,قرار الهيئة لمعتمدية المروج__23__بن عروس.PDF,pdf,unknown,1R9meDY5ZmMnazjLgv-OoAYLidKGGQtU-,https://drive.google.com/uc?export=download&id=1R9meDY5ZmMnazjLgv-OoAYLidKGGQtU-
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/بن عروس/قرار الهيئة لمعتمدية بن عروس__25__بن عروس.PDF,قرار الهيئة لمعتمدية بن عروس__25__بن عروس.PDF,pdf,unknown,1WnS0a3L4L0XzM2aT839ChJHTyYdp1wQc,https://drive.google.com/uc?export=download&id=1WnS0a3L4L0XzM2aT839ChJHTyYdp1wQc
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/بومهل البساتين/قرار الهيئة لمعتمدية بومهل البساتين__27__بن عروس.PDF,قرار الهيئة لمعتمدية بومهل البساتين__27__بن عروس.PDF,pdf,unknown,1QhhqHy6aoOQt5biw1KzpuEwejGIiPPeo,https://drive.google.com/uc?export=download&id=1QhhqHy6aoOQt5biw1KzpuEwejGIiPPeo
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/حمام الأنف/قرار الهيئة لمعتمدية حمام الأنف__28__بن عروس.PDF,قرار الهيئة لمعتمدية حمام الأنف__28__بن عروس.PDF,pdf,unknown,1wQe3tfgP6o3mbFuCkZvfjrNeWYSn5e53,https://drive.google.com/uc?export=download&id=1wQe3tfgP6o3mbFuCkZvfjrNeWYSn5e53
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/حمام الشط/قرار الهيئة لمعتمدية حمام الشط__29__بن عروس.PDF,قرار الهيئة لمعتمدية حمام الشط__29__بن عروس.PDF,pdf,unknown,190sDr7FwhwN0JddshaTx0b4nI-YKx036,https://drive.google.com/uc?export=download&id=190sDr7FwhwN0JddshaTx0b4nI-YKx036
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/رادس/قرار الهيئة لمعتمدية رادس__30__بن عروس.PDF,قرار الهيئة لمعتمدية رادس__30__بن عروس.PDF,pdf,unknown,1xi_vkepgMsJbXJVXtpd7RADsd3bHAcus,https://drive.google.com/uc?export=download&id=1xi_vkepgMsJbXJVXtpd7RADsd3bHAcus
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/فوشانة/قرار الهيئة لمعتمدية فوشانة__32__بن عروس.PDF,قرار الهيئة لمعتمدية فوشانة__32__بن عروس.PDF,pdf,unknown,1gFc2XaGBB9LdYJNDzQdYFPkkqLiyQ74c,https://drive.google.com/uc?export=download&id=1gFc2XaGBB9LdYJNDzQdYFPkkqLiyQ74c
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/مرناق/قرار الهيئة لمعتمدية مرناق__33__بن عروس.PDF,قرار الهيئة لمعتمدية مرناق__33__بن عروس.PDF,pdf,unknown,1f7zr5rOVsJUsrgxcw8e18U8SyAqrw8_v,https://drive.google.com/uc?export=download&id=1f7zr5rOVsJUsrgxcw8e18U8SyAqrw8_v
/wp-content/uploads/2023/ResultatsLocales2023/بن عروس/مقرين/قرار الهيئة لمعتمدية مقرين__31__بن عروس.PDF,قرار الهيئة لمعتمدية مقرين__31__بن عروس.PDF,pdf,unknown,1Q8-dFBbzprKCKFoqCtxrZXrNOrQV3RP_,https://drive.google.com/uc?export=download&id=1Q8-dFBbzprKCKFoqCtxrZXrNOrQV3RP_
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/العالية/قرار الهيئة لمعتمدية العالية__86__بنزرت.pdf,قرار الهيئة لمعتمدية العالية__86__بنزرت.pdf,pdf,unknown,1HqsV2t5cTFCFOJR1NMRHTtAfEgBnnua7,https://drive.google.com/uc?export=download&id=1HqsV2t5cTFCFOJR1NMRHTtAfEgBnnua7
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/أوتيك/قرار الهيئة لمعتمدية أوتيك__89__بنزرت.pdf,قرار الهيئة لمعتمدية أوتيك__89__بنزرت.pdf,pdf,unknown,15Um3zSWW4nJ5OeNPxBkW6D_4IgO9qUI2,https://drive.google.com/uc?export=download&id=15Um3zSWW4nJ5OeNPxBkW6D_4IgO9qUI2
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/بنزرت الجنوبية/قرار الهيئة لمعتمدية بنزرت الجنوبية__81__بنزرت.pdf,قرار الهيئة لمعتمدية بنزرت الجنوبية__81__بنزرت.pdf,pdf,unknown,11_BaWxEOynMCz76A1acA6p17hNuv6vh-,https://drive.google.com/uc?export=download&id=11_BaWxEOynMCz76A1acA6p17hNuv6vh-
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/بنزرت الشمالية/قرار الهيئة لمعتمدية بنزرت الشمالية__82__بنزرت.pdf,قرار الهيئة لمعتمدية بنزرت الشمالية__82__بنزرت.pdf,pdf,unknown,1-7GXGzNqMnBdqhllk6DfM-zBE95BnQUc,https://drive.google.com/uc?export=download&id=1-7GXGzNqMnBdqhllk6DfM-zBE95BnQUc
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/تينجة/قرار الهيئة لمعتمدية تينجة__91__بنزرت.pdf,قرار الهيئة لمعتمدية تينجة__91__بنزرت.pdf,pdf,unknown,1z3u7jVxHtmHfC5P1vxEn0CH2NKTUN1lX,https://drive.google.com/uc?export=download&id=1z3u7jVxHtmHfC5P1vxEn0CH2NKTUN1lX
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/جرزونة/قرار الهيئة لمعتمدية جرزونة__93__بنزرت.pdf,قرار الهيئة لمعتمدية جرزونة__93__بنزرت.pdf,pdf,unknown,18doAGxqge7_XIwCRUF04xHq16WXfvmlq,https://drive.google.com/uc?export=download&id=18doAGxqge7_XIwCRUF04xHq16WXfvmlq
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/جومين/قرار الهيئة لمعتمدية جومين__83__بنزرت.pdf,قرار الهيئة لمعتمدية جومين__83__بنزرت.pdf,pdf,unknown,1wo7czGDBMsbEhT0zkiu0uFRg9CGrg_oY,https://drive.google.com/uc?export=download&id=1wo7czGDBMsbEhT0zkiu0uFRg9CGrg_oY
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/رأس الجبل/قرار الهيئة لمعتمدية رأس الجبل__87__بنزرت.pdf,قرار الهيئة لمعتمدية رأس الجبل__87__بنزرت.pdf,pdf,unknown,1vC1LJxFBbhPNYCyNyBnGXRyQ1ERDektF,https://drive.google.com/uc?export=download&id=1vC1LJxFBbhPNYCyNyBnGXRyQ1ERDektF
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/سجنان/قرار الهيئة لمعتمدية سجنان__84__بنزرت.pdf,قرار الهيئة لمعتمدية سجنان__84__بنزرت.pdf,pdf,unknown,1L_oE1w67od4NySemLaoURg5L-YuZt05X,https://drive.google.com/uc?export=download&id=1L_oE1w67od4NySemLaoURg5L-YuZt05X
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/غار الملح/قرار الهيئة لمعتمدية غار الملح__88__بنزرت.pdf,قرار الهيئة لمعتمدية غار الملح__88__بنزرت.pdf,pdf,unknown,1CCeUhTTs8JR75Bxb55vgQ9BfWImJa95S,https://drive.google.com/uc?export=download&id=1CCeUhTTs8JR75Bxb55vgQ9BfWImJa95S
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/غزالة/قرار الهيئة لمعتمدية غزالة__85__بنزرت.pdf,قرار الهيئة لمعتمدية غزالة__85__بنزرت.pdf,pdf,unknown,1xRxvnEhKFRbbQ7Er5jWgwpDph1tB6eYZ,https://drive.google.com/uc?export=download&id=1xRxvnEhKFRbbQ7Er5jWgwpDph1tB6eYZ
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/ماطر/قرار الهيئة لمعتمدية ماطر__90__بنزرت.pdf,قرار الهيئة لمعتمدية ماطر__90__بنزرت.pdf,pdf,unknown,1dSkk7bDi3Wd4DKtSn5XkDpJ-LMd0x4Qj,https://drive.google.com/uc?export=download&id=1dSkk7bDi3Wd4DKtSn5XkDpJ-LMd0x4Qj
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/منزل بورقيبة/قرار الهيئة لمعتمدية منزل بورقيبة__92__بنزرت.pdf,قرار الهيئة لمعتمدية منزل بورقيبة__92__بنزرت.pdf,pdf,unknown,1PUpJozyqpMq-rtmcAfbpttq7KMADKwaw,https://drive.google.com/uc?export=download&id=1PUpJozyqpMq-rtmcAfbpttq7KMADKwaw
/wp-content/uploads/2023/ResultatsLocales2023/بنزرت/منزل جميل/قرار الهيئة لمعتمدية منزل جميل__94__بنزرت.pdf,قرار الهيئة لمعتمدية منزل جميل__94__بنزرت.pdf,pdf,unknown,1uyG7DgDPNE5zgdysh9kTAdvecKyCNKfK,https://drive.google.com/uc?export=download&id=1uyG7DgDPNE5zgdysh9kTAdvecKyCNKfK
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/البئر الأحمر/قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,pdf,unknown,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B,https://drive.google.com/uc?export=download&id=1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/الصمار/قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,pdf,unknown,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0,https://drive.google.com/uc?export=download&id=1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/بني مهيرة/قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,pdf,unknown,1dec8w-YOCCeuH4gTwgzu20GVaObai87M,https://drive.google.com/uc?export=download&id=1dec8w-YOCCeuH4gTwgzu20GVaObai87M
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/تطاوين الجنوبية/قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,pdf,unknown,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk,https://drive.google.com/uc?export=download&id=1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/تطاوين الشمالية/قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,pdf,unknown,169yku_ys24D0xHdN_YGpDBAFJQymaHun,https://drive.google.com/uc?export=download&id=169yku_ys24D0xHdN_YGpDBAFJQymaHun
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/ذهيبة/قرار الهيئة لمعتمدية ذهيبة__278__تطاوين.PDF,قرار الهيئة لمعتمدية ذهيبة__278__تطاوين.PDF,pdf,unknown,1j0yI2ajvb5zuhOQa7D50Lgeul2okbf-1,https://drive.google.com/uc?export=download&id=1j0yI2ajvb5zuhOQa7D50Lgeul2okbf-1
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/رمادة/قرار الهيئة لمعتمدية رمادة__279__تطاوين.PDF,قرار الهيئة لمعتمدية رمادة__279__تطاوين.PDF,pdf,unknown,17pzSeVYrIVOHu0KSDtjyIg3ZaxF9ierx,https://drive.google.com/uc?export=download&id=17pzSeVYrIVOHu0KSDtjyIg3ZaxF9ierx
/wp-content/uploads/2023/ResultatsLocales2023/تطاوين/غمراسن/قرار الهيئة لمعتمدية غمراسن__274__تطاوين.PDF,قرار الهيئة لمعتمدية غمراسن__274__تطاوين.PDF,pdf,unknown,1eKExPh2F_LEGZsL4zbJ85yQV2rm8Iw-_,https://drive.google.com/uc?export=download&id=1eKExPh2F_LEGZsL4zbJ85yQV2rm8Iw-_
/wp-content/uploads/2023/ResultatsLocales2023/توزر/تمغزة/قرار الهيئة لمعتمدية تمغزة__180__توزر.pdf,قرار الهيئة لمعتمدية تمغزة__180__توزر.pdf,pdf,unknown,1sNIHVRJ2lwv0OUZUoSKfqE-xLuiIg44p,https://drive.google.com/uc?export=download&id=1sNIHVRJ2lwv0OUZUoSKfqE-xLuiIg44p
/wp-content/uploads/2023/ResultatsLocales2023/توزر/توزر/قرار الهيئة لمعتمدية توزر__179__توزر.pdf,قرار الهيئة لمعتمدية توزر__179__توزر.pdf,pdf,unknown,1VPRC-afIWHYJ6OusLX0N2bZhB7FT9QYN,https://drive.google.com/uc?export=download&id=1VPRC-afIWHYJ6OusLX0N2bZhB7FT9QYN
/wp-content/uploads/2023/ResultatsLocales2023/توزر/حامة الجريد/قرار الهيئة لمعتمدية حامة الجريد__183__توزر.pdf,قرار الهيئة لمعتمدية حامة الجريد__183__توزر.pdf,pdf,unknown,1DwnX3L43pupvzBnblEiH6DMasxQ6BRce,https://drive.google.com/uc?export=download&id=1DwnX3L43pupvzBnblEiH6DMasxQ6BRce
/wp-content/uploads/2023/ResultatsLocales2023/توزر/حزوة/قرار الهيئة لمعتمدية حزوة__184__توزر.pdf,قرار الهيئة لمعتمدية حزوة__184__توزر.pdf,pdf,unknown,1J2TtFZbm-SkQFaItn4xtQINlj6Dy6tc8,https://drive.google.com/uc?export=download&id=1J2TtFZbm-SkQFaItn4xtQINlj6Dy6tc8
/wp-content/uploads/2023/ResultatsLocales2023/توزر/دقاش/قرار الهيئة لمعتمدية دقاش__181__توزر.pdf,قرار الهيئة لمعتمدية دقاش__181__توزر.pdf,pdf,unknown,1WAJ2bBFW_6F4_lo1iRV4zGd2ebEFN0HN,https://drive.google.com/uc?export=download&id=1WAJ2bBFW_6F4_lo1iRV4zGd2ebEFN0HN
/wp-content/uploads/2023/ResultatsLocales2023/توزر/نفطة/قرار الهيئة لمعتمدية نفطة__182__توزر.pdf,قرار الهيئة لمعتمدية نفطة__182__توزر.pdf,pdf,unknown,1T3alHltX9cF51Vf74eohjRLRyP7yMzia,https://drive.google.com/uc?export=download&id=1T3alHltX9cF51Vf74eohjRLRyP7yMzia
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/التحرير/قرار الهيئة لمعتمدية التحرير__12__تونس 2.PDF,قرار الهيئة لمعتمدية التحرير__12__تونس 2.PDF,pdf,unknown,1macGjIXVTCoJ_LGjQVPQHsC3TsRtyn3t,https://drive.google.com/uc?export=download&id=1macGjIXVTCoJ_LGjQVPQHsC3TsRtyn3t
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/العمران الاعلى/قرار الهيئة لمعتمدية العمران الاعلى__15__تونس 2 (2).PDF,قرار الهيئة لمعتمدية العمران الاعلى__15__تونس 2 (2).PDF,pdf,unknown,1RFiua711NtxSgnUTNg06AdJv4UCMfOfb,https://drive.google.com/uc?export=download&id=1RFiua711NtxSgnUTNg06AdJv4UCMfOfb
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/العمران/قرار الهيئة لمعتمدية العمران__14__تونس 2 (2).PDF,قرار الهيئة لمعتمدية العمران__14__تونس 2 (2).PDF,pdf,unknown,1OwhH-HmwQzJZWbDzgcRP2XvUZbB45nBZ,https://drive.google.com/uc?export=download&id=1OwhH-HmwQzJZWbDzgcRP2XvUZbB45nBZ
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/الكرم/قرار الهيئة لمعتمدية الكرم__16__تونس 2.PDF,قرار الهيئة لمعتمدية الكرم__16__تونس 2.PDF,pdf,unknown,11DITwAk3xgvBd2rwvm1n3xYmLoO-r6bH,https://drive.google.com/uc?export=download&id=11DITwAk3xgvBd2rwvm1n3xYmLoO-r6bH
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/المرسى/قرار الهيئة لمعتمدية المرسى__20__تونس 2.PDF,قرار الهيئة لمعتمدية المرسى__20__تونس 2.PDF,pdf,unknown,1o3xnTkUXPoIPQWaALtGT_0QgF3TE1F2u,https://drive.google.com/uc?export=download&id=1o3xnTkUXPoIPQWaALtGT_0QgF3TE1F2u
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/المنزه/قرار الهيئة لمعتمدية المنزه__18__تونس 2.PDF,قرار الهيئة لمعتمدية المنزه__18__تونس 2.PDF,pdf,unknown,1P1DSMfJ9deZ_bJqACsnQiCm1Oh0BsDOc,https://drive.google.com/uc?export=download&id=1P1DSMfJ9deZ_bJqACsnQiCm1Oh0BsDOc
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/باردو/قرار الهيئة لمعتمدية باردو__13__تونس 2.PDF,قرار الهيئة لمعتمدية باردو__13__تونس 2.PDF,pdf,unknown,1OWDxRGZ2i8cjrcLjXptFKQtf0sqaj9Bt,https://drive.google.com/uc?export=download&id=1OWDxRGZ2i8cjrcLjXptFKQtf0sqaj9Bt
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/حلق الوادي/قرار الهيئة لمعتمدية حلق الوادي__17__تونس 2.PDF,قرار الهيئة لمعتمدية حلق الوادي__17__تونس 2.PDF,pdf,unknown,1cBiUtcUvUnE2M8jA2_8A-__WjCw9PX91,https://drive.google.com/uc?export=download&id=1cBiUtcUvUnE2M8jA2_8A-__WjCw9PX91
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/حي الخضراء/قرار الهيئة لمعتمدية حي الخضراء__19__تونس 2.PDF,قرار الهيئة لمعتمدية حي الخضراء__19__تونس 2.PDF,pdf,unknown,1PFmEs67anHOp0-vIW2aXYjXalp4STXnh,https://drive.google.com/uc?export=download&id=1PFmEs67anHOp0-vIW2aXYjXalp4STXnh
/wp-content/uploads/2023/ResultatsLocales2023/تونس 2/قرطاج/قرار الهيئة لمعتمدية قرطاج__21__تونس 2.PDF,قرار الهيئة لمعتمدية قرطاج__21__تونس 2.PDF,pdf,unknown,1yvlYy_KfCHtJxkqO_3Ps-ka9Wvv-mQvg,https://drive.google.com/uc?export=download&id=1yvlYy_KfCHtJxkqO_3Ps-ka9Wvv-mQvg
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/بلطة بوعوان/قرار الهيئة لمعتمدية بلطة بوعوان__49__جندوبة.pdf,قرار الهيئة لمعتمدية بلطة بوعوان__49__جندوبة.pdf,pdf,unknown,12APc_sEz9ric7pdAnaOATF2ykkvdQin4,https://drive.google.com/uc?export=download&id=12APc_sEz9ric7pdAnaOATF2ykkvdQin4
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/بوسالم/قرار الهيئة لمعتمدية بوسالم__50__جندوبة.PDF,قرار الهيئة لمعتمدية بوسالم__50__جندوبة.PDF,pdf,unknown,1JRgbF03kKWuWcHAudH6_smPM4ablClE3,https://drive.google.com/uc?export=download&id=1JRgbF03kKWuWcHAudH6_smPM4ablClE3
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/جندوبة الشمالية/قرار الهيئة لمعتمدية جندوبة الشمالية__52__جندوبة.pdf,قرار الهيئة لمعتمدية جندوبة الشمالية__52__جندوبة.pdf,pdf,unknown,1o2VLgevArLeaeiI8p7iEiPrLsGMDpOQS,https://drive.google.com/uc?export=download&id=1o2VLgevArLeaeiI8p7iEiPrLsGMDpOQS
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/جندوبة/قرار الهيئة لمعتمدية جندوبة__51__جندوبة.pdf,قرار الهيئة لمعتمدية جندوبة__51__جندوبة.pdf,pdf,unknown,1wOF5X3NXRqkqGsu-kLxsnXdYFO0gPclL,https://drive.google.com/uc?export=download&id=1wOF5X3NXRqkqGsu-kLxsnXdYFO0gPclL
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/عين دراهم/قرار الهيئة لمعتمدية عين دراهم__55__جندوبة.pdf,قرار الهيئة لمعتمدية عين دراهم__55__جندوبة.pdf,pdf,unknown,10G3EU-QKbOYbENi7kBJyVXhUvGUuLKuB,https://drive.google.com/uc?export=download&id=10G3EU-QKbOYbENi7kBJyVXhUvGUuLKuB
/wp-content/uploads/2023/ResultatsLocales2023/جندوبة/وادي مليز/قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,قرار الهيئة لمعتمدية وادي مليز__57__جندوبة.pdf,pdf,unknown,1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu,https://drive.google.com/uc?export=download&id=1SCWiOF7FWwGdOp1nJBN9p62dghM9ZWQu
