election,doc_type,collection,node_kind,level,batch,bureau,city_or_delegation,constituency,country_or_governorate,delegation,document,extra1,extra2,extra3,extra4,extra5,governorate,imada,polling_centre,scope,sector,drive_id,path
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS05_تالة,,,,,,,,وادي الرشح,,,,1MLYgwYQrxoZKbabTBx7ue3YSsSS4nz0B,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS05_تالة/وادي الرشح
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS05_تالة,,,,,,,,ولجة الظل,,,,1hVDpU1_ENUiV0tkGOSc3xWu6SRgJE4nT,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS05_تالة/ولجة الظل
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS06_جدليان,,,,,,,,جدليان,,,,1ygzxcqyJ_GbxU1sYhitvkdgLUl_yAnuq,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS06_جدليان/جدليان
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS06_جدليان,,,,,,,,عين الحمادنة,,,,1geLrC2l8sKadR7nrlxX0kZaNvmfoWkx5,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS06_جدليان/عين الحمادنة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS06_جدليان,,,,,,,,عين أم الجدور,,,,1c79wJIblmQKHajdEU24OVrDsFMEQhDjS,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS06_جدليان/عين أم الجدور
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS06_جدليان,,,,,,,,فج تربح,,,,1asnJXDBXiZCblcD9GsS62fMykxiXDhi1,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS06_جدليان/فج تربح
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS06_جدليان,,,,,,,,محرزة,,,,1eQrS7aeqa7dzAASVECvElNyhe8FCVrVX,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS06_جدليان/محرزة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS07_حاسي الفريد,,,,,,,,السلوم - (حاسي الفريد),,,,1EdJdPxN7fVFejwN016yHxs6qaIBsCKkO,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS07_حاسي الفريد/السلوم - (حاسي الفريد)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS07_حاسي الفريد,,,,,,,,الكامور,,,,1PX4sqNZsz4T7I_RRjvTjH6kgNF43Ubx_,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS07_حاسي الفريد/الكامور
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS07_حاسي الفريد,,,,,,,,الهشيم,,,,16cYZgj8_M2P2nAW8hdkUxVopkRmoF39K,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS07_حاسي الفريد/الهشيم
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS07_حاسي الفريد,,,,,,,,حاسي الفريد,,,,1rdu_6yzPzJ0uq4w6NPaL6kB2IaghL5Np,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS07_حاسي الفريد/حاسي الفريد
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS07_حاسي الفريد,,,,,,,,خنقة الجازية,,,,1nNaj8Vbo7rXfyQoAZ-sbIU-tPf6pzo1r,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS07_حاسي الفريد/خنقة الجازية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,الأجرد,,,,1-dQoldSR4G7_2DDcRNztCRMv5PGTlkzI,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/الأجرد
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,الصري,,,,1im_W2XLbJ-Mx52Fm0VI4MqT2EoRh031m,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/الصري
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,الطباقة,,,,1Prjx95kNn5U22aXKWoSREWTqxqsLtukG,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/الطباقة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,المكيمن,,,,1ar7N7vNWF-hdzRTEVSEA99z44FviwkM-,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/المكيمن
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,حيدرة,,,,1etSFZoFnqpjObN94n9nkNWDo3q6kEjkZ,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/حيدرة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS08_حيدرة,,,,,,,,عين الدفلة,,,,17i_GUCzMOVzK3smrZHOLKgJQLcihO-lu,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS08_حيدرة/عين الدفلة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,الأحواز - (سبيبة),,,,1vYzEUL3JVrv-YAZFeEuAkEXyCQfj1rp9,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/الأحواز - (سبيبة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,الثماد,,,,14VXL3faAxd8BNkKpATowgQnC7P9EgXF3,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/الثماد
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,إبراهيم الزهار,,,,1ge5VPPpZcz-h1JXZMMkvgc_CCTIiYnWT,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/إبراهيم الزهار
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,سبيبة,,,,10vr3UyUjX45qS6hyI_vfmzM0xonM6SAi,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/سبيبة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,عين الخمائسية,,,,18L6WmTHRE6YVgtcXwRAhuI1i8op3yiO_,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/عين الخمائسية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,عين زيان,,,,11mjeaEkz3dU5FVUbKWFCFXXi5e3bsL7I,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/عين زيان
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS09_سبيبة,,,,,,,,وادي الحطب,,,,14QCS6JQ2gQ2ewJUrtZHjB0jmAyY0uhkW,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS09_سبيبة/وادي الحطب
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الآثار,,,,1hYq3NE7kZPJ1bZMitvRi1OgCs_ZcfDfQ,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الآثار
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الخضراء - (سبيطلة),,,,1xm95RsOIoeSGMAvxtFDGHwryJZKt_kO5,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الخضراء - (سبيطلة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الدولاب,,,,1sJHTPiBSSyKFJhMs_kpEsbUp5HeRIcyL,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الدولاب
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الرخمات,,,,1WEwjGXnni8fOMZI-LQq5zWQUKUZJdfq_,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الرخمات
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الشرائع,,,,1YKqMRMyehYMF7RuHys0FyeMa2hN_AZz5,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الشرائع
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,القرعة الحمراء,,,,1zH1TVZt-QtgMcycYwX0UutIXU0x_q0L3,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/القرعة الحمراء
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,القصر - (سبيطلة),,,,10o5Z1kp4x7rT0___voDdYK9msEIM7bpS,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/القصر - (سبيطلة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,القنة - (سبيطلة),,,,13GdHym6fQdc9-AVEQRjKc0E2pdICSzKW,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/القنة - (سبيطلة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,المزارة - (سبيطلة),,,,1F0vNjzd8tuC-QSNKtPjd0toz0XkzP6Zk,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/المزارة - (سبيطلة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,الوساعية,,,,1osRJYibDDIhNUe3NRA6PqNbSMB7N6tZI,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/الوساعية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,حي السرور - (سبيطلة),,,,1Fl9yEYBbCaSUIhtD-84DHOX3hrq8OkY1,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/حي السرور - (سبيطلة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,سبيطلة,,,,1miN5wz4pJlIPzWPxdsExkBxvSZupzqU-,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/سبيطلة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,سمامة,,,,111qstpVEHZynz8MQOCgjNvK1jqffQgKP,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/سمامة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS10_سبيطلة,,,,,,,,مشرق الشمس,,,,1xrxB56XEXO1of7-XepFIAbcIkZajeds8,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS10_سبيطلة/مشرق الشمس
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,الأحواش,,,,1R0HzQpoYd_GhJeAYhSy6JCN4OU0zV0yQ,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/الأحواش
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,الصخيرات,,,,19s88t1WruWa-KODDr3MAiHboVE6AblLI,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/الصخيرات
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,العرعار,,,,1tx05C4X272MEsGHAWgDbxXarBU29S1Wx,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/العرعار
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,العرق,,,,12qshYVYui4QFflZHsr6-JIJEWQPqB8HO,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/العرق
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,أم علي,,,,1G80AxKoqDz0Hk7UkmbpF0GHZkTKRYqIE,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/أم علي
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,بوحية,,,,17vsl6eSYRs7dxQdaGKJt3AqTSPXY1SJ3,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/بوحية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,بوشبكة,,,,11TXquKSBjsmNwKbWuKC_UHbvtsp25a_s,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/بوشبكة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,تلابت,,,,1jBcuHPJjUuUlLURCnAYv8gL6Guw9whfm,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/تلابت
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,حناشي,,,,188vFOteWEpkLFCM_aIBsd79X8mTwTJgW,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/حناشي
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,عبد العظيم,,,,1Bhnci_yqioZtuFFH63Y6PNvIIeA9lDf2,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/عبد العظيم
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,فريانة,,,,15uS0WBgQ0cEmcZbYhbDesjxOjFXf8iml,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/فريانة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS11_فريانة,,,,,,,,قارة النعام,,,,16hsm3eKf_GhYfgnE851yqaPZPmtMPUG-,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS11_فريانة/قارة النعام
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,البريكة,,,,1Lvkj7CCl7TlZv2Dd7tM2BPx-fBIEWh9Q,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/البريكة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,الحازة,,,,1LxujSXfo07vPBAwRlgyT4VTxrz54bFYK,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/الحازة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,الرطيبات,,,,1jVZX6ogpLoTIBfxGyDFVr6n3AauvqL2k,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/الرطيبات
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,العذيرة,,,,17e7Uge3NJzXxgBmVY2FJhWBF_z_UU8tV,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/العذيرة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,المزيرعة - (فوسانة),,,,1eoBW3UVs1PfoA3PfTuqqZ2B2D3JCo75W,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/المزيرعة - (فوسانة)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,أفران,,,,1ty-gC58nQ0p4P624xcPMDN8v73eTEHuj,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/أفران
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,أولاد محفوظ,,,,1ce8Vwj_P9i54_e-plHVmU16vumfeWnH0,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/أولاد محفوظ
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,بودرياس,,,,1zFKqAlatO1pnwzzv2uLZDEV5y8vcWW21,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/بودرياس
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,خمودة الجنوبية,,,,1L8BO6AABiJXm0qYjpU9MvH4LwCk_FbTe,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/خمودة الجنوبية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,خمودة الشمالية,,,,1zGMm0Rr_dvZ9ndWwECrjCQIQn4RxfCbp,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/خمودة الشمالية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,عين الجنان,,,,1Q9R4Vl4SPlQ_Dlb-l1lfPV0a_rlZJuiC,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/عين الجنان
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,فوسانة,,,,1Yu6HuUUFYufkNGkgYR45dPFRzoBkekLL,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/فوسانة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS12_فوسانة,,,,,,,,فوسانة الأحواز,,,,1MBmlqHAGwJJK_GhWVID7xUmFaWCFpdae,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS12_فوسانة/فوسانة الأحواز
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,الناظور - (ماجل بلعباس),,,,16BMDNDeGigR-kBtkBkrgv7AhH6IxamEK,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/الناظور - (ماجل بلعباس)
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,أم الاقصاب,,,,11YVYXN0QVfyDsQ3D8zyWsNZ2BQtLxg1W,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/أم الاقصاب
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,صولة,,,,1YT9bzfGDm5edVwE9pRuiQAHW0YLc07nf,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/صولة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,قروع الجدرة,,,,1xMZW9uvwKQkK8gRFgCAph6C88_APqnvT,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/قروع الجدرة
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,ماجل بلعباس الجنوبية,,,,1u6DoloL5cn6jhE7SewZ0NK9Cpa4d5pKF,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/ماجل بلعباس الجنوبية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,ماجل بلعباس الشمالية,,,,1AHa9i1MzQ-_HtupARb3-45i1d_eZL0x0,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/ماجل بلعباس الشمالية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,15-القصرين,,KS13_ماجل بلعباس,,,,,,,,هنشير أم الخير,,,,1qvemBBDrdbAt43D2p8js7FXN9uX6GTCp,/wp-content/uploads/2023/ElecLocPvTour1/15-القصرين/PV_ELECTION2023_TOUR1/KS13_ماجل بلعباس/هنشير أم الخير
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,16-سيدي بوزيد,,SZ01_الرقاب,,,,,,,,الرضاع,,,,1AzBCmeyG5f6CIjX5nJnz69lcYTGeCx0y,/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ01_الرقاب/الرضاع
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,16-سيدي بوزيد,,SZ01_الرقاب,,,,,,,,الرضاع الشرقية,,,,1yjJd87-L3pUH4gZiB2fycN4Ubb_Z4r8k,/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ01_الرقاب/الرضاع الشرقية
locales_2023_t1,pv,2023/ElecLocPvTour1,folder,4,PV_ELECTION2023_TOUR1,,,16-سيدي بوزيد,,SZ01_الرقاب,,,,,,,,الرقاب,,,,1-OqGffNIvoTJ8ukRb_ZVlFbrCkMgKOZw,/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ01_الرقاب/الرقاب
