pcode,name,governorate_name,region_name,n_neighbours,island_bridged,region_cluster,region_saied_mean,region_zammel_mean,region_maghzaoui_mean,saied_lisa_class,saied_lisa_i,saied_lisa_p,saied_lisa_sig,saied_gi_z,saied_gi_p,saied_gi_sig,zammel_lisa_class,zammel_lisa_i,zammel_lisa_p,zammel_lisa_sig,zammel_gi_z,zammel_gi_p,zammel_gi_sig,maghzaoui_lisa_class,maghzaoui_lisa_i,maghzaoui_lisa_p,maghzaoui_lisa_sig,maghzaoui_gi_z,maghzaoui_gi_p,maghzaoui_gi_sig
TN165463,Telil Essalhi,Zaghouan,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.368195,0.086000,0,1.616694,0.086000,0,ns,0.305924,0.113500,0,-1.447688,0.113500,0,ns,0.229165,0.091200,0,-1.409359,0.091200,0
TN165551,En Nadhour,Zaghouan,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.056084,0.103000,0,1.519288,0.103000,0,ns,0.034178,0.098200,0,-1.515374,0.098200,0,ns,0.050778,0.319400,0,-0.807876,0.319400,0
TN165552,Ain El Batthoum,Zaghouan,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.241457,0.155700,0,1.289047,0.155700,0,ns,0.206467,0.149700,0,-1.273886,0.149700,0,ns,0.123285,0.375200,0,-0.698909,0.375200,0
TN165553,Saouar,Zaghouan,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.270287,0.146200,0,1.349501,0.146200,0,ns,0.328208,0.161400,0,-1.283553,0.161400,0,ns,-0.067813,0.252500,0,-0.915397,0.252500,0
TN165554,Bir Chaouch,Zaghouan,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.060840,0.114800,0,1.492995,0.114800,0,ns,0.066911,0.138000,0,-1.374902,0.138000,0,ns,-0.004451,0.154400,0,-1.109753,0.154400,0
TN165555,Sougas,Zaghouan,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.393862,0.115300,0,1.444364,0.115300,0,ns,0.341142,0.127100,0,-1.364733,0.127100,0,ns,0.208399,0.196500,0,-1.007639,0.196500,0
TN165651,Saouef Est,Zaghouan,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.413690,0.117000,0,1.456307,0.117000,0,ns,0.372625,0.091000,0,-1.547904,0.091000,0,ns,0.126451,0.577300,0,-0.447372,0.577300,0
TN165652,Saouef Ouest,Zaghouan,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.491360,0.091000,0,1.595279,0.091000,0,ns,0.566951,0.076900,0,-1.636649,0.076900,0,ns,0.020615,0.384500,0,-0.672028,0.384500,0
TN165653,El Hamira,Zaghouan,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.063157,0.051400,0,1.884570,0.051400,0,ns,0.359604,0.068800,0,-1.681800,0.068800,0,ns,-0.893551,0.049400,0,-1.676462,0.049400,0
TN165654,Deghafla Est,Zaghouan,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.489870,0.140200,0,1.348292,0.140200,0,ns,0.448156,0.133000,0,-1.351691,0.133000,0,ns,0.193354,0.380700,0,-0.686994,0.380700,0
TN165655,Deghafla Ouest,Zaghouan,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.326622,0.320500,0,0.914425,0.320500,0,ns,0.336423,0.320700,0,-0.910880,0.320700,0,ns,0.066970,0.542000,0,-0.482935,0.542000,0
TN175151,Hassen Nouri,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,2.524259,0.002200,0,-3.975686,0.002200,0,ns,2.716372,0.003100,0,3.822586,0.003100,0,ns,0.186208,0.013900,0,2.603641,0.013900,0
TN175152,Habib Bouguatfa,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,1.975022,0.015400,0,-2.813117,0.015400,0,ns,2.048039,0.020100,0,2.619673,0.020100,0,ns,0.188547,0.027300,0,2.056860,0.027300,0
TN175153,El Korniche,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,4.126337,0.024700,0,-2.396379,0.024700,0,ns,4.379933,0.024000,0,2.449747,0.024000,0,ns,0.681668,0.154700,0,1.045879,0.154700,0
TN175154,La Medina,Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,1.367101,0.015200,0,-2.957658,0.015200,0,ns,1.121695,0.022500,0,2.695039,0.022500,0,ns,0.894086,0.019700,0,2.329139,0.019700,0
TN175155,Cheik Driss,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,1.524074,0.003300,0,-3.975691,0.003300,0,ns,0.407647,0.003200,0,4.110575,0.003200,0,ns,1.828356,0.047600,0,1.563975,0.047600,0
TN175156,El Canal,Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,3.376417,0.029900,0,-2.347377,0.029900,0,ns,2.742278,0.044900,0,1.917105,0.044900,0,ns,1.933468,0.015700,0,2.552500,0.015700,0
TN175157,Bou Baker Bakir,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,1.715414,0.052500,0,-1.868155,0.052500,0,ns,1.598628,0.060300,0,1.757975,0.060300,0,ns,0.643720,0.095600,0,1.280978,0.095600,0
TN175158,Ain Mariam,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.133164,0.056500,0,-1.826410,0.056500,0,ns,-0.179788,0.046100,0,1.964391,0.046100,0,ns,0.009286,0.569900,0,0.477337,0.569900,0
TN175159,Habib Haddad,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,2.069593,0.012400,0,-2.947071,0.012400,0,ns,2.154569,0.011100,0,3.117481,0.011100,0,ns,0.379445,0.199800,0,0.943584,0.199800,0
TN175160,El Motamar,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.845142,0.004500,0,-3.484559,0.004500,0,ns,0.958269,0.004500,0,3.600024,0.004500,0,ns,0.064765,0.078100,0,1.413895,0.078100,0
TN175161,El Hana,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,2.849053,0.004800,0,-3.797352,0.004800,0,ns,2.881178,0.004300,0,4.014374,0.004300,0,ns,0.604734,0.092800,0,1.221641,0.092800,0
TN175162,15 Octobre,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.071603,0.164500,0,-1.241016,0.164500,0,ns,0.108506,0.160100,0,1.230430,0.160100,0,ns,-0.045129,0.380400,0,0.651924,0.380400,0
TN175251,Zarzouna Ouest,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,-0.052954,0.609400,0,-0.495962,0.609400,0,ns,-0.061895,0.504100,0,0.641326,0.504100,0,ns,0.020658,0.785900,0,-0.221853,0.785900,0
TN175252,Zarzouna Est,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.033665,0.583200,0,-0.516336,0.583200,0,ns,0.061846,0.429800,0,0.738669,0.429800,0,ns,0.012375,0.564800,0,-0.445626,0.564800,0
TN175253,Zarzouna Nord,Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,-0.036872,0.907600,0,0.109939,0.907600,0,ns,-0.024962,0.945500,0,-0.067348,0.945500,0,ns,0.034894,0.808900,0,-0.188836,0.808900,0
TN175254,Zarzouna Sud,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,-0.010383,0.754700,0,-0.299749,0.754700,0,ns,-0.013698,0.623500,0,0.460996,0.623500,0,ns,0.012128,0.635100,0,-0.374950,0.635100,0
TN175351,Teskraia,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.515821,0.062300,0,1.760429,0.062300,0,ns,0.492563,0.062500,0,-1.731229,0.062500,0,ns,0.173022,0.203300,0,-1.006089,0.203300,0
TN175352,Farhat Hached,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.171995,0.433900,0,0.740118,0.433900,0,ns,0.125578,0.501000,0,-0.634529,0.501000,0,ns,0.162948,0.363800,0,-0.684619,0.363800,0
TN175353,Marnissa,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.382682,0.217500,0,1.122826,0.217500,0,ns,0.305515,0.246000,0,-1.057342,0.246000,0,ns,0.265654,0.307400,0,-0.797419,0.307400,0
TN175354,Hicher,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.560670,0.135900,0,1.345071,0.135900,0,ns,0.470117,0.187900,0,-1.185866,0.187900,0,ns,0.331632,0.123000,0,-1.196253,0.123000,0
TN175355,Sidi Ameur,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.371449,0.097000,0,1.517854,0.097000,0,ns,0.281603,0.112800,0,-1.428233,0.112800,0,ns,0.290510,0.171300,0,-1.083616,0.171300,0
TN175356,Louata,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.217993,0.288900,0,0.997711,0.288900,0,ns,0.149913,0.407000,0,-0.799895,0.407000,0,ns,0.239010,0.130000,0,-1.107602,0.130000,0
TN175357,Bab Mateur,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,-0.197017,0.305800,0,-0.938238,0.305800,0,ns,-0.157657,0.273600,0,0.986211,0.273600,0,ns,-0.083741,0.684800,0,0.317016,0.684800,0
TN175358,Cite El Jala,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.086426,0.514500,0,-0.617397,0.514500,0,ns,0.096644,0.435800,0,0.725364,0.435800,0,ns,-0.005175,0.956100,0,-0.043361,0.956100,0
TN175359,El Massida,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.089137,0.558700,0,-0.557289,0.558700,0,ns,-0.084112,0.491900,0,0.642829,0.491900,0,ns,-0.003617,0.992100,0,0.007672,0.992100,0
TN175360,Sidi Ahmed,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.315527,0.107400,0,1.481511,0.107400,0,ns,0.251141,0.154400,0,-1.284084,0.154400,0,ns,0.226694,0.074000,0,-1.379285,0.074000,0
TN175451,Sedjnane,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.263384,0.042400,0,1.997102,0.042400,0,ns,0.223961,0.040500,0,-2.022076,0.040500,0,ns,0.122102,0.250600,0,-0.914668,0.250600,0
TN175452,El Maalia,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.559660,0.068000,0,1.769147,0.068000,0,ns,0.543615,0.053900,0,-1.869653,0.053900,0,ns,0.137496,0.476600,0,-0.553917,0.476600,0
TN175453,El Ababssa,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.602359,0.076000,0,1.643548,0.076000,0,ns,0.631480,0.068600,0,-1.660976,0.068600,0,ns,0.110372,0.322500,0,-0.788011,0.322500,0
TN175454,El Hachachna,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.608771,0.076900,0,1.614135,0.076900,0,ns,0.660549,0.077300,0,-1.581468,0.077300,0,ns,0.052221,0.214200,0,-0.928800,0.214200,0
TN175455,Sehabna,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.295477,0.133800,0,1.387750,0.133800,0,ns,0.414702,0.088000,0,-1.543034,0.088000,0,ns,-0.013662,0.793300,0,-0.199176,0.793300,0
TN175456,Sidi Mechrek,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.495418,0.147400,0,1.288688,0.147400,0,ns,0.580698,0.091900,0,-1.461570,0.091900,0,ns,0.018867,0.873000,0,-0.122911,0.873000,0
TN175457,Amaden,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.544569,0.061300,0,1.725662,0.061300,0,ns,0.512342,0.051700,0,-1.804485,0.051700,0,ns,0.165110,0.415400,0,-0.618147,0.415400,0
TN175458,Mechargua,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.519257,0.080500,0,1.625377,0.080500,0,ns,0.550457,0.072100,0,-1.640244,0.072100,0,ns,0.085454,0.317700,0,-0.755825,0.317700,0
TN175551,Ouled Ghanem,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.624372,0.049000,0,1.939369,0.049000,0,ns,0.520911,0.053800,0,-1.846260,0.053800,0,ns,0.374302,0.105200,0,-1.321733,0.105200,0
TN175552,Essemman,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.487334,0.024100,0,2.364851,0.024100,0,ns,0.406184,0.031000,0,-2.198125,0.031000,0,ns,0.299540,0.041100,0,-1.694745,0.041100,0
TN175553,Chenana,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.591923,0.100000,0,1.434834,0.100000,0,ns,0.480003,0.121600,0,-1.325676,0.121600,0,ns,0.399897,0.144100,0,-1.058822,0.144100,0
TN175554,Tahent,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.595193,0.042700,0,1.985673,0.042700,0,ns,0.553598,0.047000,0,-1.913648,0.047000,0,ns,0.229118,0.114800,0,-1.256166,0.114800,0
TN175555,Kef Ghrab,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.405140,0.090600,0,1.494945,0.090600,0,ns,0.312769,0.101400,0,-1.415356,0.101400,0,ns,0.300991,0.164400,0,-0.985700,0.164400,0
TN175556,Berraies,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.751654,0.061900,0,1.751866,0.061900,0,ns,0.631656,0.076500,0,-1.623646,0.076500,0,ns,0.449502,0.092000,0,-1.271813,0.092000,0
TN175557,Touajnia,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.606247,0.075500,0,1.667426,0.075500,0,ns,0.573255,0.073800,0,-1.650524,0.073800,0,ns,0.212309,0.243400,0,-0.921510,0.243400,0
TN175558,Bazina,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.492421,0.058300,0,1.722642,0.058300,0,ns,0.458758,0.072900,0,-1.557857,0.072900,0,ns,0.167122,0.067300,0,-1.369195,0.067300,0
TN175559,Rouaha,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.637518,0.038200,0,2.101973,0.038200,0,ns,0.571753,0.041200,0,-2.047220,0.041200,0,ns,0.285374,0.114800,0,-1.235736,0.114800,0
TN175651,Mateur,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.243656,0.050900,0,1.895854,0.050900,0,ns,0.162716,0.061500,0,-1.785932,0.061500,0,ns,0.244240,0.105200,0,-1.318406,0.105200,0
TN175652,Banlieue De Mateur,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.451536,0.066400,0,1.725364,0.066400,0,ns,0.433339,0.079200,0,-1.617987,0.079200,0,ns,0.136031,0.116400,0,-1.233287,0.116400,0
TN175653,Mateur Sud,Bizerte,North East,2,0,0,95.2446,3.5100,1.2454,ns,0.084638,0.732400,0,0.337407,0.732400,0,ns,0.062918,0.767000,0,-0.294863,0.767000,0,ns,0.076052,0.692800,0,-0.319183,0.692800,0
TN175654,Cite En Nasr,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.390838,0.091300,0,1.594230,0.091300,0,ns,0.376738,0.098800,0,-1.522389,0.098800,0,ns,0.121040,0.185200,0,-1.040706,0.185200,0
TN175655,Nefat,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.564950,0.050400,0,1.878718,0.050400,0,ns,0.498123,0.056900,0,-1.805347,0.056900,0,ns,0.275241,0.134200,0,-1.211975,0.134200,0
TN175656,Cite Essadaka,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.054294,0.265500,0,1.012270,0.265500,0,ns,0.073404,0.298100,0,-0.941717,0.298100,0,ns,-0.036908,0.337500,0,-0.758342,0.337500,0
TN175657,Targuellache,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.462554,0.090100,0,1.572457,0.090100,0,ns,0.431253,0.115200,0,-1.429440,0.115200,0,ns,0.157943,0.105800,0,-1.289750,0.105800,0
TN175658,Arab Majour,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.519067,0.084400,0,1.574430,0.084400,0,ns,0.398897,0.112000,0,-1.408885,0.112000,0,ns,0.420801,0.082100,0,-1.321333,0.082100,0
TN175659,Behaya,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.685071,0.067200,0,1.725814,0.067200,0,ns,0.566147,0.080400,0,-1.598191,0.080400,0,ns,0.433659,0.099600,0,-1.278677,0.099600,0
TN175660,Boumkhila,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.734215,0.056900,0,1.814143,0.056900,0,ns,0.644515,0.069900,0,-1.684030,0.069900,0,ns,0.368386,0.085300,0,-1.396234,0.085300,0
TN175751,Ghezala,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.681039,0.044500,0,1.948412,0.044500,0,ns,0.630995,0.043400,0,-1.943652,0.043400,0,ns,0.256541,0.195500,0,-0.983946,0.195500,0
TN175752,El Arab,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.505455,0.068900,0,1.673448,0.068900,0,ns,0.487450,0.069200,0,-1.631389,0.069200,0,ns,0.160527,0.199300,0,-0.990318,0.199200,0
TN175753,Dheouaouda,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.372083,0.066800,0,1.716313,0.066800,0,ns,0.388929,0.067800,0,-1.686192,0.067800,0,ns,0.063231,0.208200,0,-0.930538,0.208200,0
TN175754,Hached,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.671526,0.040900,0,2.027757,0.040900,0,ns,0.586722,0.044400,0,-1.975398,0.044400,0,ns,0.331178,0.121200,0,-1.200434,0.121200,0
TN175755,Ouled El May,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.446180,0.062500,0,1.759302,0.062500,0,ns,0.546349,0.060400,0,-1.770149,0.060400,0,ns,-0.035071,0.283400,0,-0.837141,0.283400,0
TN175756,Sidi Aissa,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.613537,0.093500,0,1.528563,0.093500,0,ns,0.628631,0.076800,0,-1.596233,0.076800,0,ns,0.123567,0.490200,0,-0.548083,0.490200,0
TN175757,Rakb,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.618576,0.061200,0,1.764904,0.061200,0,ns,0.595382,0.059500,0,-1.769472,0.059500,0,ns,0.195321,0.263100,0,-0.895863,0.263100,0
TN175758,Bou Jerir,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.227152,0.048700,0,1.909849,0.048700,0,ns,0.340964,0.047900,0,-1.896902,0.047900,0,ns,-0.137616,0.186100,0,-1.007249,0.186100,0
TN175759,Sidi Mansour,Bizerte,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.672754,0.035600,0,2.135460,0.035600,0,ns,0.639307,0.040800,0,-2.023502,0.040800,0,ns,0.224053,0.069800,0,-1.392852,0.069800,0
TN175851,En-Najah (1),Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,0.113904,0.556600,0,0.563052,0.556600,0,ns,0.064907,0.687600,0,-0.391431,0.687600,0,ns,0.182734,0.250200,0,-0.829390,0.250200,0
TN175852,Gabtna (1),Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.268053,0.081100,0,1.657635,0.081100,0,ns,0.235263,0.086900,0,-1.603491,0.086900,0,ns,0.131180,0.206500,0,-0.992186,0.206500,0
TN175853,Gabtna (2),Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.408441,0.141800,0,1.373220,0.141800,0,ns,0.349864,0.166100,0,-1.276421,0.166100,0,ns,0.226893,0.198200,0,-0.962123,0.198200,0
TN175854,Cite Etthaoura,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.178125,0.474200,0,0.676529,0.474200,0,ns,0.116827,0.602600,0,-0.500901,0.602600,0,ns,0.208382,0.226500,0,-0.886808,0.226500,0
TN175855,En-Najah (2),Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.208255,0.299100,0,0.983454,0.299100,0,ns,0.134901,0.402400,0,-0.795545,0.402400,0,ns,0.267580,0.153500,0,-1.069067,0.153500,0
TN175856,El Medina,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.125509,0.157000,0,1.327626,0.157000,0,ns,-0.128493,0.216600,0,-1.143860,0.216600,0,ns,0.014272,0.098000,0,-1.276541,0.098000,0
TN175857,Chelagmia,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.258584,0.274800,0,1.027536,0.274800,0,ns,0.174273,0.359800,0,-0.859736,0.359800,0,ns,0.301705,0.168000,0,-1.043368,0.168000,0
TN175858,Cite Jardins,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.093337,0.551400,0,0.553994,0.551400,0,ns,0.046851,0.718700,0,-0.343044,0.718700,0,ns,0.180270,0.207800,0,-0.991158,0.207800,0
TN175951,Tinja,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.003526,0.151900,0,1.334976,0.151900,0,ns,-0.044570,0.230100,0,-1.101430,0.230100,0,ns,0.194148,0.078600,0,-1.403378,0.078600,0
TN175952,Guengla,Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,0.045994,0.575900,0,0.531382,0.575900,0,ns,0.004852,0.694600,0,-0.381890,0.694600,0,ns,0.211576,0.315200,0,-0.752464,0.315200,0
TN175953,Ez-Zarour,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.569633,0.086000,0,1.638972,0.086000,0,ns,0.488494,0.118200,0,-1.445219,0.118200,0,ns,0.299325,0.069800,0,-1.401256,0.069800,0
TN176051,Utique,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.095434,0.428900,0,0.770420,0.428900,0,ns,0.068243,0.575400,0,-0.545273,0.575400,0,ns,0.065597,0.152900,0,-1.106604,0.152900,0
TN176052,Nouvelle Utique,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.023669,0.725200,0,0.341005,0.725200,0,ns,0.008421,0.873600,0,-0.154029,0.873600,0,ns,0.064561,0.325400,0,-0.754858,0.325400,0
TN176053,Besbassia,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.412772,0.208300,0,1.130412,0.208300,0,ns,0.353316,0.229000,0,-1.060856,0.229000,0,ns,0.229299,0.295900,0,-0.806611,0.295900,0
TN176054,El Houidh,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.308129,0.381200,0,0.832522,0.381200,0,ns,0.236425,0.465900,0,-0.682408,0.465900,0,ns,0.238219,0.236200,0,-0.923599,0.236200,0
TN176055,El Mabtouh,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.088844,0.115500,0,1.491981,0.115500,0,ns,0.026268,0.143100,0,-1.360928,0.143100,0,ns,0.185548,0.142100,0,-1.167319,0.142100,0
TN176056,Ain Ghelal,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.425301,0.131700,0,1.421319,0.131700,0,ns,0.411880,0.172800,0,-1.268862,0.172800,0,ns,0.088568,0.129400,0,-1.247057,0.129400,0
TN176057,Sidi Othman,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.103758,0.161400,0,1.285250,0.161400,0,ns,0.060046,0.181900,0,-1.206525,0.181900,0,ns,0.127347,0.233500,0,-0.955498,0.233500,0
TN176058,Bach Hamba,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.166053,0.348600,0,0.888770,0.348600,0,ns,0.098634,0.460700,0,-0.702064,0.460700,0,ns,0.255116,0.173200,0,-1.016556,0.173200,0
TN176151,Ghar El Meleh,Bizerte,North East,2,0,0,95.2446,3.5100,1.2454,ns,-0.285170,0.754200,0,0.314091,0.754200,0,ns,-0.137420,0.906100,0,-0.118049,0.906100,0,ns,0.062769,0.262800,0,-0.841537,0.262800,0
TN176152,Bajou,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.120182,0.589600,0,-0.520299,0.589600,0,ns,-0.149891,0.383000,0,0.809669,0.383000,0,ns,0.168623,0.375400,0,-0.685082,0.375400,0
TN176153,Ousja,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.010789,0.878200,0,-0.146509,0.878200,0,ns,0.043406,0.743900,0,0.318729,0.743900,0,ns,0.077439,0.545200,0,-0.505112,0.545200,0
TN176154,Zouaouine,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.031547,0.715000,0,0.360073,0.715000,0,ns,-0.036589,0.804500,0,-0.239660,0.804500,0,ns,0.096234,0.463200,0,-0.582509,0.463200,0
TN176251,Menzel Djemil Est,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.132453,0.447200,0,-0.738152,0.447200,0,ns,0.175825,0.418500,0,0.772317,0.418500,0,ns,-0.014894,0.749900,0,0.265806,0.749900,0
TN176252,Menzel Djemil Ouest,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.001809,0.977000,0,-0.031181,0.977000,0,ns,0.011841,0.903300,0,0.116802,0.903300,0,ns,0.035557,0.741700,0,-0.265693,0.741700,0
TN176253,Menzel Abderrahmen Est,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.001258,0.914300,0,-0.102835,0.914300,0,ns,0.001673,0.836000,0,0.192557,0.836000,0,ns,0.015671,0.767800,0,-0.233030,0.767800,0
TN176254,Menzel Abderrahmen Ouest,Bizerte,North East,3,0,0,95.2446,3.5100,1.2454,ns,-0.016901,0.924500,0,0.095513,0.924500,0,ns,0.001486,0.998300,0,0.003426,0.998300,0,ns,-0.025188,0.639400,0,-0.397059,0.639400,0
TN176255,El Azib,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.195109,0.573500,0,-0.557145,0.573500,0,ns,-0.273476,0.429200,0,0.754349,0.429200,0,ns,0.050119,0.667000,0,-0.356580,0.667000,0
TN176351,Sidi Ali Chabab,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.071410,0.127500,0,-1.398754,0.127500,0,ns,-0.167666,0.075600,0,1.621217,0.075600,0,ns,0.001208,0.994700,0,0.004689,0.994700,0
TN176352,El Alia Nord,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.043600,0.944500,0,0.065021,0.944500,0,ns,-0.042518,0.948200,0,-0.061352,0.948200,0,ns,-0.007697,0.957700,0,-0.045414,0.957800,0
TN176353,El Alia Sud,Bizerte,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.258576,0.522100,0,-0.618264,0.522100,0,ns,0.340830,0.414800,0,0.779912,0.414800,0,ns,-0.031355,0.808200,0,-0.208511,0.808200,0
TN176354,El Khetmine,Bizerte,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.075461,0.752900,0,-0.306059,0.752900,0,ns,-0.121544,0.608000,0,0.484506,0.608000,0,ns,0.053708,0.602100,0,-0.433251,0.602100,0
TN176451,Ras El Djebel Nord,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,-0.019148,0.948300,0,0.061386,0.948300,0,ns,0.021590,0.954200,0,0.052877,0.954200,0,ns,-0.023040,0.605400,0,-0.409944,0.605400,0
TN176452,Ras El Djebel Sud,Bizerte,North East,7,0,0,95.2446,3.5100,1.2454,ns,-0.004562,0.712700,0,-0.348913,0.712700,0,ns,0.004325,0.638300,0,0.439648,0.638300,0,ns,0.007955,0.891900,0,-0.112463,0.891900,0
TN176453,Metline,Bizerte,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.167073,0.407500,0,-0.776389,0.407500,0,ns,0.111628,0.383400,0,0.805629,0.383400,0,ns,0.097704,0.713000,0,0.306127,0.713000,0
