election,round,governorate,delegation,constituency,candidate,votes,vote_source,votes_digits_ocr,votes_words_ocr,year,source_file,drive_id
locales_2023,1,تطاوين,البير الاحمر,البير الاحمر الغربيه,علي البازل,102,agree,102,مايه واثنان,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,السند - (البثر,فتحي حلاب,32,digits-wrong,38,اثنان وثلاثون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,السند - (البثر,الفتحي بالناصر ماثتان,29,digits-wrong,229,وتسعه وعشرون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,السند - (البثر,عمار سكرافي,48,agree,48,ثمانيه واربعون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,المدينه - (البير,مسعود البوبكري,120,agree,120,مايه وعشرون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,المدينه - (البير,الطاهر الفرحاتي,61,agree,61,واحد وستون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,البير الاحمر,قر اقر,علي الحسومي البيولي,99,agree,99,تسعه وتسعون,2023,قرار الهيئة لمعتمدية البئر الأحمر__272__تطاوين.PDF,1ljBZicHv8xGnxpktU_vgayYdG_MnBK2B
locales_2023,1,تطاوين,الصمار,الصمار1 يتقدم الها,الطاهر العازيز تسسعه وعشيرون,29,digits-only,29,,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الصمار1 يتقدم الها,محمد بوكرع,133,agree,133,مايه وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الصمار1 يتقدم الها,صالح بوهودي,115,agree,115,مايه وخمسه عشر,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الصمار 2 تصرح,العيادي الاحسيني مايثتان,34,digits-wrong,234,واربعه وثلاثون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الصمار 2 تصرح,عبدالمجيد بوطالب,35,agree,35,خمسه وثلاثون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الصمار 2 تصرح,سامي بوطالب مايه وثلايه,10,digits-wrong,113,عشر,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,"الصمار3, تصرح البييه العليا",محمد الطويل,77,agree,77,سبعه وسبعون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,"الصمار3, تصرح البييه العليا",محمد زروق ثمانيه وسبعون 8/,51000132,digits-only,51000132,,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الغرياني,لتو انقيصض,66,agree,66,سته وستون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,الغرياني,بلقاسم نفيص,241,agree,241,مايتان وواحد واربعون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,كرشاوء تصرح البييه العليا,فتحي بنجديان,51,digits-wrong,5,واحد وخمسون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,الصمار,كرشاوء تصرح البييه العليا,الطاهر الخنجاري,81,agree,81,واحد وثمانون,2023,قرار الهيئة لمعتمدية الصمار__275__تطاوين.PDF,1yXnw5Qmocnz3FsQpDucUNwLaYp6M49h0
locales_2023,1,تطاوين,بي مهيره,الرهاش,محمد الشايبي,24,agree,24,اربعه وعشرون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,المره,محمد سنون,57,agree,57,سبعه وخمسون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,بني مبيره الشرقيه,عبدالله بنصر,143,agree,143,مايه وثلاثه واربعون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,بني مبيره الشرقيه,فيصل بنعطيه,143,agree,143,مايه وثلاثه واربعون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,قصر عون,خليفه قدر ماثتان,65,digits-wrong,265,وخمسه وستون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,قصر عون,كمال لجحمر «ماثتان وواحد وسيعوث,271,digits-only,271,,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,قصر مهيره,الطيب القارس ثلاثمايه واثنا,10,digits-wrong,312,عشره,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,بي مهيره,قصر مهيره,الشريف التكوري مايثتان,30,digits-wrong,230,وثلاثون,2023,قرار الهيئة لمعتمدية بني مهيرة__277__تطاوين.PDF,1dec8w-YOCCeuH4gTwgzu20GVaObai87M
locales_2023,1,تطاوين,تطاوين الجنوبيه,الدويرات,ابتسام الصابري,94,agree,94,اربعه وتسعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"الرقبه,",يسري خليصهح,162,agree,162,مايه واثنان وستون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"الرقبه,",المنصف العنتير,163,agree,163,مايه وثلاثه وستون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المزطوربه,محمد الغول,50,words-only,,خمسون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المزطوربه,خالد العيدودي,101,words-only,,مايه وواحد,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المزطوريه الشماليه,ابراهيم الحاجي,133,agree,133,مايه وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المسرب,علي العماري,89,agree,89,تسعه وثمانون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المسرب,عمار النايلي,304,digits-wrong,2304,ثلاثمايه واربعه,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المسرب,كالتهفوله ‎+1‏ اتنان تمشترون,59,digits-only,59,,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,المسرب,محمد العقربي,103,agree,103,مايه وثلاثه,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"بير الثلاثين,",لطفي الجمل,94,agree,94,اربعه وتسعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"بير الثلاثين,",ابراهيم العايب,36,agree,36,سته وثلاثون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,تطا,خوله الحمروني,36,agree,36,سته وثلاثون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,تطاوين,صبرين الوافي,99,digits-wrong,59,تسعه وتسعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,تطاوين,عمر الونيبي,100,agree,100,مايه,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"حي البر,",عثمان الشميطد,78,agree,78,ثمانيه وسبعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"حي البر,",الحسين البوش,41,agree,41,واحد واربعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,"حي البر,",محمد القاسمي,95,digits-wrong,55,خمسه وتسعون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,شنني الجديده,يسيق بوشربحه ...... اثناخ ويكمسون,52,digits-only,52,,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,غرغار,جمال عبدالحفيظ,157,digits-wrong,167,مايه وسبعه وخمسون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,قصر,فتحي المقبلي,53,agree,53,ثلاثه وخمسون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الجنوبيه,قصر,عبدالمجيد عياده,68,agree,68,ثمانيه وستون,2023,قرار الهيئة لمعتمدية تطاوين الجنوبية__273__تطاوين.PDF,1sFHCi8PPZXJPSasVBDognvRAkKA3NDuk
locales_2023,1,تطاوين,تطاوين الشماليه,التضامن,رحومه اولاد ضو ماتتان,23,digits-wrong,223,وثلاثه وعشرون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,التضامن,محمد العوال,171,agree,171,مايه وواحد وسبعون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,الزهراء,سالم الخنجاري,127,agree,127,مايه وسبعه وعشرون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,الزهراء,يوسف بوخشيم,68,agree,68,ثمانيه وستون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,الزهراء,سالم الدبابي,122,agree,122,مايه واثنان وعشرون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,الزهراء,عواطف بن قايد,56,agree,56,سته وخمسون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,الزهراء,نورالدين الناجح,117,agree,117,مايه وسبعه عشر,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,السعاده,عيمي المبساوي ماكه وثلاثه وتمعوث,153,digits-only,153,,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,القلعه,محمد الازهر,98,digits-wrong,58,ثمانيه وتسعون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,القلعه,خالد ضيف الله,129,agree,129,مايه وتسعه وعشرون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,,البادي الشعباني مايثه,40,digits-wrong,140,واربعون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,النصر,ضو زراقه,127,agree,127,مايه وسبعه وعشرون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,النصر,منصور بنقايد,63,agree,63,ثلاثه وستون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,النصر,عبدالله سنون ماثه,67,digits-wrong,167,وسبعه وستون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,بني بلال,عبدالعزيز بوشهوه ماثه,4,digits-wrong,104,واربعه,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,بني بلال,عمر العايب,48,agree,48,ثمانيه واربعون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,بني بلال,سالم ونيس,63,agree,63,ثلاثه وستون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
locales_2023,1,تطاوين,تطاوين الشماليه,بني بلال,محمد العايب,42,agree,42,اثنان واربعون,2023,قرار الهيئة لمعتمدية تطاوين الشمالية__276__تطاوين.PDF,169yku_ys24D0xHdN_YGpDBAFJQymaHun
