constituency,rank,rank_check,list_name,list_name_source,list_name_ocr,list_name_text_layer,votes,share_pct,share_recomputed,share_decimals,share_check,constituency_valid_votes_lists,share_over,source_pages
جندوبة,16,agree,قائمة أحرار جندوبة,ocr,قائمة أحرار جندوبة,قائمة أحرارجندوبة,822,0.82,0.82,2,agree,96656,100356,52 53
جندوبة,17,agree,قائمة أمل جندوبة,ocr,قائمة أمل جندوبة,قائمة أمل جندوبة,775,0.77,0.77,2,agree,96656,100356,52 53
جندوبة,18,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراطي,قائمة حزب التيارالديمقراطي,747,0.74,0.74,2,agree,96656,100356,52 53
جندوبة,19,agree,قائمة الائتلاف الديمقراط للعمل والتنمية,ocr,قائمة الاتتلاف الديمقراطى للعمل والتنمية,قائمة الائتلاف الديمقراطي للعمل والتنمية,733,0.73,0.73,2,agree,96656,100356,52 53
جندوبة,20,agree,قائمة حزب الغد,ocr,قائمة حزب الغد,قائمة حزب الغد,591,0.59,0.59,2,agree,96656,100356,52 53
جندوبة,21,agree,قائمة حزب الجبهة الوطنية التونسية,ocr,قائمة حزب الجبهة الوطنية التونسية,قائمة حزب الجبهة الوطنية التونسية,585,0.58,0.58,2,agree,96656,100356,52 53
جندوبة,22,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,545,0.54,0.54,2,agree,96656,100356,52 53
جندوبة,23,agree,قائمة صدى الشمال,ocr,قائمة صدى الشمال,قائمة صدى الشمال,510,0.51,0.51,2,agree,96656,100356,52 53
جندوبة,24,agree,قائمة الشروق,ocr,قائمة الشروق,قائمة و الشر ق,493,0.49,0.49,2,agree,96656,100356,52 53
جندوبة,25,agree,قائمة حزب المبادرة,decision,,قائمة حزب ر المباد ة,475,0.47,0.47,2,agree,96656,100356,52 53
جندوبة,26,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,461,0.46,0.46,2,agree,96656,100356,52 53
جندوبة,27,agree,قائمة الحزب الاشتراى,ocr,قائمة الحزب الاشتراى,قائمة الحزب الاشتراكي,461,0.46,0.46,2,agree,96656,100356,52 53
جندوبة,28,agree,قائمة جندوبة أولا,ocr,قائمة جندوبة أولا,قائمة جندوبة أوال,453,0.45,0.45,2,agree,96656,100356,52 53
جندوبة,29,agree,قائمة الشباب,ocr,قائمة الشباب,قائمة الشباب,424,0.42,0.42,2,agree,96656,100356,52 53
جندوبة,30,agree,قائمة أولاد بلاد,ocr,قائمة أولاد بلاد,قائمة أوالد بالد,423,0.42,0.42,2,agree,96656,100356,52 53
جندوبة,31,agree,قائمة لدينا حلم,ocr,قائمة لدينا حلم,قائمة لدينا حلم,407,0.41,0.41,2,agree,96656,100356,52 53
جندوبة,32,agree,قائمة الكرامة,ocr,قائمة الكرامة,قائمة الكرامة,399,0.4,0.4,2,agree,96656,100356,52 53
جندوبة,33,agree,قائمة شمس أمل خمير,text-layer,,قائمة شمس أمل خمير,399,0.4,0.4,2,agree,96656,100356,52 53
جندوبة,34,agree,قائمة حركة الديمقراطيين الاشتراكيين,ocr,قائمة حركة الديمقراطيين الاشتراكيين,قائمة حركة الديمقراطيين الاشتراكيين,389,0.39,0.39,2,agree,96656,100356,52 53
جندوبة,35,agree,قائمة عندي أمل,ocr,قائمة عندي أمل,قائمة عندي أمل,383,0.38,0.38,2,agree,96656,100356,52 53
جندوبة,36,agree,قائمة الحركة الدستورية,ocr,قائمة الحركة الدستورية,قائمة الحركة ر الدستو ية,379,0.38,0.38,2,agree,96656,100356,52 53
جندوبة,37,agree,قائمة فريقة,ocr,قائمة فريقة,قائمة فريعة,377,0.38,0.38,2,agree,96656,100356,52 53
جندوبة,38,agree,قائمة الحرية والتنمية,ocr,قائمة الحرية والتنمية,قائمة الحرية والتنمية,368,0.37,0.37,2,agree,96656,100356,52 53
جندوبة,39,agree,قائمة التضامن من أجل التنمية,ocr,قائمة التضامن من أجل التنمية,قائمة التضامن من أجل التنمية,356,0.35,0.35,2,agree,96656,100356,52 53
جندوبة,40,agree,قائمة حزب صوت شعب تونس,ocr,قائمة حزب صوت شعب تونس,قائمة حزب صوت شعب تونس,348,0.35,0.35,2,agree,96656,100356,52 53
جندوبة,41,agree,قائمة التنمية والعدالة والمساواة,ocr,قائمة التنمية والعدالة والمساواة,قائمة التنمية والعدالة واملساواة,335,0.33,0.33,2,agree,96656,100356,52 53
جندوبة,42,agree,قائمة الانطلاق,ocr,قائمة الانطلاق,قائمة الانطلاق,334,0.33,0.33,2,agree,96656,100356,52 53
جندوبة,43,agree,قائمة آفاق تنموية,ocr,قائمة آفاق تنموية,قائمة آفاق تنموية,312,0.31,0.31,2,agree,96656,100356,52 53
جندوبة,44,agree,قائمة العبور,ocr,قائمة العبور,قائمة العبور,305,0.3,0.3,2,agree,96656,100356,52 53
جندوبة,45,agree,قائمة الحزب الشعبي التقدمى,ocr,قائمة الحزب الشعبي التقدمى,قائمة الحزب الشعبي التقدمي,300,0.3,0.3,2,agree,96656,100356,52 53
جندوبة,46,agree,قائمة الخبرة... هي الحل,ocr,قائمة الخبرة... هي الحل,قائمة ...الخبرة هي الحل,299,0.3,0.3,2,agree,96656,100356,52 53
جندوبة,47,agree,قائمة حرية وكرامة,ocr,قائمة حرية وكرامة,قائمة حرية وكرامة,289,0.29,0.29,2,agree,96656,100356,52 53
جندوبة,48,agree,قائمة سوق الأربعاء,ocr,قائمة سوق الأربعاء,قائمة سوق الأر بعاء,285,0.28,0.28,2,agree,96656,100356,52 53
جندوبة,49,agree,قائمة حزب حركة الديمقراطيين الاجتماعيين,decision,قائمة حركة الديمقراطيين الاجتماعيين,قائمة حركة الديمقراطيين الاجتماعيين,276,0.28,0.28,2,agree,96656,100356,52 53
جندوبة,50,agree,قائمة حزب البناء الوطنى,ocr,قائمة حزب البناء الوطنى,قائمة حزب البناء الوطني,257,0.26,0.26,2,agree,96656,100356,52 53
جندوبة,51,agree,قائمة الحزب الجمهوري المغاربي,ocr,قائمةالحزب الجميورى المغارربى,قائمةالحزب ر الجمهو ي ر المغا بي,243,0.24,0.24,2,agree,96656,100356,52 53
جندوبة,52,agree,قائمة حزب الأمان,ocr,قائمة حزب الأمان,قائمة حزب الأمان,242,0.24,0.24,2,agree,96656,100356,52 53
جندوبة,53,agree,قائمة حركة التونسي,ocr,قائمة حركة التونسى,قائمة حركة التونسي,241,0.24,0.24,2,agree,96656,100356,52 53
جندوبة,54,agree,قائمة حركة بديل,ocr,قائمة حركة بديل,قائمة حركة بديل,238,0.24,0.24,2,agree,96656,100356,52 53
جندوبة,55,agree,قائمة حزب المؤتمر الشعبى,ocr,قائمة حزب المؤتمر الشعبي,قائمة حزب المؤتمرالشعبي,225,0.22,0.22,2,agree,96656,100356,52 53
جندوبة,56,agree,قائمة بلاريجيا,ocr,قائمة بلاريجيا,قائمة ر بال يجيا,191,0.19,0.19,2,agree,96656,100356,52 53
جندوبة,57,agree,قائمة الأخوة والوفاق لضمان السلم والرق,ocr,قائمة الأخوة والوفاق لضمان السلم والرق,قائمة الأخوة والوفاق لضمان السلم والرقي,179,0.18,0.18,2,agree,96656,100356,52 53
جندوبة,58,agree,قائمة حزب النور للديمقراطية والتنمية,ocr,قائمة حزب النور للديمقراطية والتنمية,قائمة حزب النور للديمقراطية والتنمية,174,0.17,0.17,2,agree,96656,100356,52 53
جندوبة,59,agree,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,ocr,قائمة الربيع العربى لتحقيق السيادة الاقتصادية,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,159,0.16,0.16,2,agree,96656,100356,52 53
جندوبة,60,agree,قائمة حزب المجد,ocr,قائمة حزب المجد,قائمة حزب المجد,158,0.16,0.16,2,agree,96656,100356,52 53
الكاف,1,agree,قائمة حزب حركة نداء تونس,decision,قائمة حزب حركة نداء تونس,قائمة حزب حركة نداء تونس,34885,46.56,46.56,2,agree,72421,74922,54 55
الكاف,2,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,12672,16.91,16.91,2,agree,72421,74922,54 55
الكاف,3,agree,قائمة الجبهة الشعبية,decision,قائمة الجهة الشعبية,قائمة الجبهة الشعبية,5020,6.7,6.7,2,agree,72421,74922,54 55
الكاف,4,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطني الحر,قائمة حزب الاتحاد الوطني الحر,3069,4.1,4.1,2,agree,72421,74922,54 55
الكاف,5,agree,قائمة الإرادة الحرة,ocr,قائمة الإرادة الحرة,قائمة الإادةر الحرة,1081,1.44,1.44,2,agree,72421,74922,54 55
الكاف,6,agree,قائمة الميزان,ocr,قائمة الميزان,قائمة الميقان,974,1.3,1.3,2,agree,72421,74922,54 55
الكاف,7,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,قائمة حزب المؤتمر من أجل الجمهورية,قائمة حزب المؤتمرمن أجل ر الجمهو ية,949,1.27,1.27,2,agree,72421,74922,54 55
الكاف,8,agree,قائمة النور,ocr,قائمة النور,قائمة النور,887,1.18,1.18,2,agree,72421,74922,54 55
الكاف,9,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,842,1.12,1.12,2,agree,72421,74922,54 55
الكاف,10,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,835,1.11,1.11,2,agree,72421,74922,54 55
الكاف,11,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراطى,قائمة حزب التحالف الديمقراطي,718,0.96,0.96,2,agree,72421,74922,54 55
الكاف,12,agree,قائمة الحزب الاشتراى,ocr,قائمة الحزب الاشتراكى,قائمة الحزب الاشتراكي,705,0.94,0.94,2,agree,72421,74922,54 55
الكاف,13,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراطى,قائمة حزب التيارالديمقراطي,692,0.92,0.92,2,agree,72421,74922,54 55
الكاف,14,agree,قائمة الوحدة الدستورية,ocr,قائمة الوحدة الدستورية,قائمة الوحدة ر الدستو ية,684,0.91,0.91,2,agree,72421,74922,54 55
الكاف,15,agree,قائمة الحزب الجمهوري,decision,قائمة الحزب الجمبوري,قائمة الحزب ر الجمهو ي,657,0.88,0.88,2,agree,72421,74922,54 55
الكاف,16,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,617,0.82,0.82,2,agree,72421,74922,54 55
الكاف,17,agree,قائمة حزب آفاق تونس,decision,قائمة حزب آفاق تونس,قائمة حزب آفاق تونس,586,0.78,0.78,2,agree,72421,74922,54 55
الكاف,18,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,565,0.75,0.75,2,agree,72421,74922,54 55
الكاف,19,agree,قائمة المستقلون,ocr,قائمة المستقلون,قائمة المستقلون,468,0.62,0.62,2,agree,72421,74922,54 55
الكاف,20,agree,قائمة أحرارولاية الكاف,ocr,قائمة أحرارولاية الكاف,قائمة أحراروالية الكاف,463,0.62,0.62,2,agree,72421,74922,54 55
الكاف,21,agree,قائمة الكاف تريد...,ocr,قائمة الكاف تريد...,قائمة الكاف ...تريد,453,0.6,0.6,2,agree,72421,74922,54 55
الكاف,22,agree,ظ قائمة الحق فى التنمية ظ,ocr,ظ قائمة الحق فى التنمية ظ,قائمة الحق في التنمية,420,0.56,0.56,2,agree,72421,74922,54 55
الكاف,23,agree,قائمة حزب البناء الوطنى,ocr,قائمة حزب البناء الوطنى,قائمة حزب البناء الوطني,326,0.44,0.44,2,agree,72421,74922,54 55
الكاف,24,agree,قائمة الصوت العالى للجبة المنسية,ocr,قائمة الصوت العالى للجبة المنسية,قائمة الصوت العالي للجهة المنسية,325,0.43,0.43,2,agree,72421,74922,54 55
الكاف,25,agree,قائمة بناء تونس بالبيئة واستغلال مواردها,ocr,قائمة بناء تونس بالبيئة واستغلال مواردها,قائمة بناء تونس بالبيئة واستغالل ر موا دها,314,0.42,0.42,2,agree,72421,74922,54 55
الكاف,26,agree,قائمة الجبهة الوطنية للإنقاذ,decision,قائمة الجبهة الوطنية للانقاذ,قائمة الجبهة الوطنية للإنقاذ,313,0.42,0.42,2,agree,72421,74922,54 55
الكاف,27,agree,قائمة حزب صوت شعب تونس,ocr,قائمة حزب صوت شعب تونس,قائمة حزب صوت شعب تونس,312,0.42,0.42,2,agree,72421,74922,54 55
الكاف,28,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,293,0.39,0.39,2,agree,72421,74922,54 55
