bureau_code,isie_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,region_name,id_delegation,adm3_pcode,imada_name_ar,imada_name,adm4_pcode,imada_match_score,imada_match_method,registered,voters,valid,blank,spoilt,votes_certified,complete,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_basis,turnout_pct
20060110102,2006,المنستير,بنبلة,المصدور,م إبتدائية المصدور,Monastir,Bembla,Centre East,3257,TN3257,المصدور,El Masdour,TN325755,1.0000,scoped,1266,428,406,6,16,1,1,387,95.3202,92.8571,10,2.4631,-92.8571,9,2.2167,-93.1034,406,saied,zammel,92.8571,1,33.8073
20060210101,2006,المنستير,بنبلة,المنارة,م إبتدائية المنار بالمنارة,Monastir,Bembla,Centre East,3257,TN3257,المنارة,El Manara,TN325753,1.0000,scoped,825,313,304,2,7,1,1,302,99.3421,98.6842,2,0.6579,-98.6842,0,0.0000,-99.3421,304,saied,zammel,98.6842,1,37.9394
20060210102,2006,المنستير,بنبلة,المنارة,م إبتدائية المنار بالمنارة,Monastir,Bembla,Centre East,3257,TN3257,المنارة,El Manara,TN325753,1.0000,scoped,824,217,209,6,2,1,1,206,98.5646,97.1292,3,1.4354,-97.1292,0,0.0000,-98.5646,209,saied,zammel,97.1292,1,26.3350
20060210201,2006,المنستير,بنبلة,المنارة,مستوصف المنارة,Monastir,Bembla,Centre East,3257,TN3257,المنارة,El Manara,TN325753,1.0000,scoped,190,113,104,1,8,1,1,101,97.1154,95.1923,1,0.9615,-96.1538,2,1.9231,-95.1923,104,saied,maghzaoui,95.1923,1,59.4737
20060310101,2006,المنستير,بنبلة,بنبلة,م إبتدائية الجمهورية بنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة,Bembla,TN325751,1.0000,scoped,1141,388,365,4,19,1,1,339,92.8767,87.1233,21,5.7534,-87.1233,5,1.3699,-91.5068,365,saied,zammel,87.1233,1,34.0053
20060310102,2006,المنستير,بنبلة,بنبلة,م إبتدائية الجمهورية بنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة,Bembla,TN325751,1.0000,scoped,1141,294,286,3,5,1,1,268,93.7063,88.4615,15,5.2448,-88.4615,3,1.0490,-92.6573,286,saied,zammel,88.4615,1,25.7669
20060310103,2006,المنستير,بنبلة,بنبلة,م إبتدائية الجمهورية بنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة,Bembla,TN325751,1.0000,scoped,1141,269,253,4,12,1,1,231,91.3043,84.5850,17,6.7194,-84.5850,5,1.9763,-89.3281,253,saied,zammel,84.5850,1,23.5758
20060310201,2006,المنستير,بنبلة,بنبلة,م إبتدائية بورقيبة بنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة,Bembla,TN325751,1.0000,scoped,1080,322,306,5,11,1,1,294,96.0784,93.1373,9,2.9412,-93.1373,3,0.9804,-95.0980,306,saied,zammel,93.1373,1,29.8148
20060310202,2006,المنستير,بنبلة,بنبلة,م إبتدائية بورقيبة بنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة,Bembla,TN325751,1.0000,scoped,1080,252,242,5,5,1,1,231,95.4545,91.7355,9,3.7190,-91.7355,2,0.8264,-94.6281,242,saied,zammel,91.7355,1,23.3333
20060410101,2006,المنستير,بنبلة,بنبلة الغربية,المدرسة الإعدادية ببنبلة,Monastir,Bembla,Centre East,3257,TN3257,بنبلة الغربية,Bembla Ouest,TN325752,1.0000,scoped,366,174,165,1,8,1,1,154,93.3333,86.6667,11,6.6667,-86.6667,0,0.0000,-93.3333,165,saied,zammel,86.6667,1,47.5410
20060410201,2006,المنستير,بنبلة,بنبلة الغربية,م إبتدائية حشاد بنبلة - بنبلة الغربية,Monastir,Bembla,Centre East,3257,TN3257,بنبلة الغربية,Bembla Ouest,TN325752,1.0000,scoped,,,366,4,20,1,1,344,93.9891,89.3443,17,4.6448,-89.3443,5,1.3661,-92.6230,366,saied,zammel,89.3443,,
20060410202,2006,المنستير,بنبلة,بنبلة الغربية,م إبتدائية حشاد بنبلة - بنبلة الغربية,Monastir,Bembla,Centre East,3257,TN3257,بنبلة الغربية,Bembla Ouest,TN325752,1.0000,scoped,1028,327,319,3,5,1,1,299,93.7304,89.0282,15,4.7022,-89.0282,5,1.5674,-92.1630,319,saied,zammel,89.0282,1,31.8093
20060410203,2006,المنستير,بنبلة,بنبلة الغربية,م إبتدائية حشاد بنبلة - بنبلة الغربية,Monastir,Bembla,Centre East,3257,TN3257,بنبلة الغربية,Bembla Ouest,TN325752,1.0000,scoped,1028,308,296,2,10,1,1,282,95.2703,91.5541,11,3.7162,-91.5541,3,1.0135,-94.2568,296,saied,zammel,91.5541,1,29.9611
20060510101,2006,المنستير,بنبلة,منزل النور,م إ الشهيد سامي يوسف - منزل النور,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,871,206,201,3,2,1,1,172,85.5721,73.1343,25,12.4378,-73.1343,4,1.9900,-83.5821,201,saied,zammel,73.1343,1,23.6510
20060510201,2006,المنستير,بنبلة,منزل النور,م إبتدائية 2مارس 34,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,682,289,200,5,4,1,1,188,94.0000,88.0000,12,6.0000,-88.0000,0,0.0000,-94.0000,200,saied,zammel,88.0000,1,42.3754
20060510202,2006,المنستير,بنبلة,منزل النور,م إبتدائية 2مارس 34,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,682,129,125,3,1,1,1,119,95.2000,91.2000,5,4.0000,-91.2000,1,0.8000,-94.4000,125,saied,zammel,91.2000,1,18.9150
20060510301,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1153,464,438,12,14,1,1,371,84.7032,70.3196,63,14.3836,-70.3196,4,0.9132,-83.7900,438,saied,zammel,70.3196,1,40.2428
20060510302,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1153,437,414,6,17,1,1,362,87.4396,76.0870,47,11.3527,-76.0870,5,1.2077,-86.2319,414,saied,zammel,76.0870,1,37.9011
20060510303,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1153,365,352,6,7,1,1,306,86.9318,75.2841,41,11.6477,-75.2841,5,1.4205,-85.5114,352,saied,zammel,75.2841,1,31.6565
20060510304,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1153,317,308,4,5,1,1,266,86.3636,73.0519,41,13.3117,-73.0519,1,0.3247,-86.0390,308,saied,zammel,73.0519,1,27.4935
20060510305,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1153,343,322,9,12,1,1,280,86.9565,76.0870,35,10.8696,-76.0870,7,2.1739,-84.7826,322,saied,zammel,76.0870,1,29.7485
20060510306,2006,المنستير,بنبلة,منزل النور,م إبتدائية منزل النورشارع بورقيبة,Monastir,Bembla,Centre East,3257,TN3257,منزل النور,Menzel En-Nour,TN325754,1.0000,scoped,1148,315,292,8,15,1,1,271,92.8082,86.6438,18,6.1644,-86.6438,3,1.0274,-91.7808,292,saied,zammel,86.6438,1,27.4390
20060610101,2006,المنستير,بنبلة,منزل حرب,م إبتدائية منزل حرب,Monastir,Bembla,Centre East,3257,TN3257,منزل حرب,Menzel Harb,TN325756,1.0000,scoped,1129,580,564,1,15,1,1,517,91.6667,85.2837,36,6.3830,-85.2837,11,1.9504,-89.7163,564,saied,zammel,85.2837,1,51.3729
20070110101,2007,المنستير,بني حسان,الجنائحة,م إبتدائية الجنائحة 2 المستقبل - الجنائحة,Monastir,Beni Hassen,Centre East,3255,TN3255,الجنائحة,El Jnaiha,TN325554,1.0000,scoped,,257,251,3,3,1,1,245,97.6096,95.6175,5,1.9920,-95.6175,1,0.3984,-97.2112,251,saied,zammel,95.6175,,
20070210101,2007,المنستير,بني حسان,الغنادة,م إبتدائية العثامنة - الغنادة,Monastir,Beni Hassen,Centre East,3255,TN3255,الغنادة,Ghnada,TN325555,1.0000,scoped,257,73,67,1,5,1,1,61,91.0448,85.0746,4,5.9701,-85.0746,2,2.9851,-88.0597,67,saied,zammel,85.0746,1,28.4047
20070210201,2007,المنستير,بني حسان,الغنادة,م إبتدائية الغنادة,Monastir,Beni Hassen,Centre East,3255,TN3255,الغنادة,Ghnada,TN325555,1.0000,scoped,,462,451,5,6,1,1,433,96.0089,93.3481,12,2.6608,-93.3481,6,1.3304,-94.6785,451,saied,zammel,93.3481,,
20070210202,2007,المنستير,بني حسان,الغنادة,م إبتدائية الغنادة,Monastir,Beni Hassen,Centre East,3255,TN3255,الغنادة,Ghnada,TN325555,1.0000,scoped,978,351,330,6,15,1,1,321,97.2727,95.4545,6,1.8182,-95.4545,3,0.9091,-96.3636,330,saied,zammel,95.4545,1,35.8896
20070310101,2007,المنستير,بني حسان,بني حسان الجوفية,م إبتدائية 34,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان الجوفية,Beni Hassen Nord,TN325552,1.0000,scoped,1291,558,544,2,12,1,1,518,95.2206,90.9926,23,4.2279,-90.9926,3,0.5515,-94.6691,544,saied,zammel,90.9926,1,43.2223
20070310102,2007,المنستير,بني حسان,بني حسان الجوفية,م إبتدائية 34,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان الجوفية,Beni Hassen Nord,TN325552,1.0000,scoped,1290,440,420,10,10,1,1,407,96.9048,94.2857,11,2.6190,-94.2857,2,0.4762,-96.4286,420,saied,zammel,94.2857,1,34.1085
20070410101,2007,المنستير,بني حسان,بني حسان القبلية,م إبتدائية حشاد بني حسان - بني حسان القبلية,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان القبلية,Beni Hassen Sud,TN325551,1.0000,scoped,1179,444,437,2,5,1,1,419,95.8810,93.1350,12,2.7460,-93.1350,6,1.3730,-94.5080,437,saied,zammel,93.1350,1,37.6590
20070410102,2007,المنستير,بني حسان,بني حسان القبلية,م إبتدائية حشاد بني حسان - بني حسان القبلية,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان القبلية,Beni Hassen Sud,TN325551,1.0000,scoped,1179,379,373,4,2,1,1,353,94.6381,90.6166,15,4.0214,-90.6166,5,1.3405,-93.2976,373,saied,zammel,90.6166,1,32.1459
20070410103,2007,المنستير,بني حسان,بني حسان القبلية,م إبتدائية حشاد بني حسان - بني حسان القبلية,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان القبلية,Beni Hassen Sud,TN325551,1.0000,scoped,1179,344,336,3,5,1,1,323,96.1310,93.7500,8,2.3810,-93.7500,5,1.4881,-94.6429,336,saied,zammel,93.7500,1,29.1773
20070410104,2007,المنستير,بني حسان,بني حسان القبلية,م إبتدائية حشاد بني حسان - بني حسان القبلية,Monastir,Beni Hassen,Centre East,3255,TN3255,بني حسان القبلية,Beni Hassen Sud,TN325551,1.0000,scoped,1178,356,348,1,7,1,1,337,96.8391,94.5402,8,2.2989,-94.5402,3,0.8621,-95.9770,348,saied,zammel,94.5402,1,30.2207
20070510101,2007,المنستير,بني حسان,حاتم,م إبتدائية الجنائحة 1 - حاتم,Monastir,Beni Hassen,Centre East,3255,TN3255,حاتم,Hatem,TN325553,1.0000,scoped,1264,459,431,3,25,1,1,420,97.4478,95.8237,7,1.6241,-95.8237,4,0.9281,-96.5197,431,saied,zammel,95.8237,1,36.3133
20080110101,2008,المنستير,جمال,الطيايرة,م إبتدائية الطيايرة,Monastir,Jammel,Centre East,3256,TN3256,الطيايرة,Et-Teyaira,TN325659,1.0000,scoped,1152,275,262,2,11,1,1,254,96.9466,94.2748,7,2.6718,-94.2748,1,0.3817,-96.5649,262,saied,zammel,94.2748,1,23.8715
20080210101,2008,المنستير,جمال,الهدادرة,م إبتدائية السعيدة - الهدادرة,Monastir,Jammel,Centre East,3256,TN3256,الهدادرة,El Hdadra,TN325658,1.0000,scoped,825,315,299,0,16,1,1,287,95.9866,92.6421,10,3.3445,-92.6421,2,0.6689,-95.3177,299,saied,zammel,92.6421,1,38.1818
20080310101,2008,المنستير,جمال,بئر الطيب,م إبتدائية بئر الطيب,Monastir,Jammel,Centre East,3256,TN3256,بئر الطيب,Bir Taieb,TN325656,1.0000,scoped,1101,477,462,1,14,1,1,452,97.8355,96.5368,6,1.2987,-96.5368,4,0.8658,-96.9697,462,saied,zammel,96.5368,1,43.3243
20080410101,2008,المنستير,جمال,جمال الجوفية,م إبتدائية حي التضامن جمّال - جمال الجوفية,Monastir,Jammel,Centre East,3256,TN3256,جمال الجوفية,Jamel Nord,TN325652,1.0000,scoped,856,280,274,2,4,1,1,268,97.8102,95.9854,5,1.8248,-95.9854,1,0.3650,-97.4453,274,saied,zammel,95.9854,1,32.7103
20080410102,2008,المنستير,جمال,جمال الجوفية,م إبتدائية حي التضامن جمّال - جمال الجوفية,Monastir,Jammel,Centre East,3256,TN3256,جمال الجوفية,Jamel Nord,TN325652,1.0000,scoped,856,191,188,1,2,1,1,183,97.3404,95.7447,2,1.0638,-96.2766,3,1.5957,-95.7447,188,saied,maghzaoui,95.7447,1,22.3131
20080510101,2008,المنستير,جمال,جمال الشرقية,المدرسة الإعدادية محمود المسعدي,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,400,71,65,3,3,1,1,60,92.3077,84.6154,5,7.6923,-84.6154,0,0.0000,-92.3077,65,saied,zammel,84.6154,1,17.7500
20080510201,2008,المنستير,جمال,جمال الشرقية,م إبتدائية الشهداء جمال - جمال,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1196,438,424,3,11,1,1,405,95.5189,91.7453,16,3.7736,-91.7453,3,0.7075,-94.8113,424,saied,zammel,91.7453,1,36.6221
20080510202,2008,المنستير,جمال,جمال الشرقية,م إبتدائية الشهداء جمال - جمال,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1196,378,366,2,10,1,1,343,93.7158,89.6175,15,4.0984,-89.6175,8,2.1858,-91.5301,366,saied,zammel,89.6175,1,31.6054
20080510203,2008,المنستير,جمال,جمال الشرقية,م إبتدائية الشهداء جمال - جمال,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1195,358,346,4,8,1,1,324,93.6416,89.5954,14,4.0462,-89.5954,8,2.3121,-91.3295,346,saied,zammel,89.5954,1,29.9582
20080510301,2008,المنستير,جمال,جمال الشرقية,م إبتدائية القصاص جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,,395,383,0,12,1,1,370,96.6057,93.7337,11,2.8721,-93.7337,2,0.5222,-96.0836,383,saied,zammel,93.7337,,
20080510302,2008,المنستير,جمال,جمال الشرقية,م إبتدائية القصاص جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,977,386,372,1,13,1,1,364,97.8495,95.6989,8,2.1505,-95.6989,0,0.0000,-97.8495,372,saied,zammel,95.6989,1,39.5087
20080510303,2008,المنستير,جمال,جمال الشرقية,م إبتدائية القصاص جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,977,296,289,3,4,1,1,277,95.8478,93.4256,7,2.4221,-93.4256,5,1.7301,-94.1176,289,saied,zammel,93.4256,1,30.2968
20080510304,2008,المنستير,جمال,جمال الشرقية,م إبتدائية القصاص جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,976,291,283,2,6,1,1,276,97.5265,95.0530,7,2.4735,-95.0530,0,0.0000,-97.5265,283,saied,zammel,95.0530,1,29.8156
20080510401,2008,المنستير,جمال,جمال الشرقية,م إبتدائية الهداية جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1215,459,444,5,10,1,1,405,91.2162,84.6847,29,6.5315,-84.6847,10,2.2523,-88.9640,444,saied,zammel,84.6847,1,37.7778
20080510402,2008,المنستير,جمال,جمال الشرقية,م إبتدائية الهداية جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,,374,368,2,4,1,1,335,91.0326,84.2391,25,6.7935,-84.2391,8,2.1739,-88.8587,368,saied,zammel,84.2391,,
20080510501,2008,المنستير,جمال,جمال الشرقية,م إبتدائية حي المنار جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1006,423,397,9,17,1,1,363,91.4358,84.1310,29,7.3048,-84.1310,5,1.2594,-90.1763,397,saied,zammel,84.1310,1,42.0477
20080510502,2008,المنستير,جمال,جمال الشرقية,م إبتدائية حي المنار جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1006,420,405,3,12,1,1,377,93.0864,87.1605,24,5.9259,-87.1605,4,0.9877,-92.0988,405,saied,zammel,87.1605,1,41.7495
20080510503,2008,المنستير,جمال,جمال الشرقية,م إبتدائية حي المنار جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1006,321,310,3,8,1,1,280,90.3226,83.8710,20,6.4516,-83.8710,10,3.2258,-87.0968,310,saied,zammel,83.8710,1,31.9085
20080510504,2008,المنستير,جمال,جمال الشرقية,م إبتدائية حي المنار جمال - جمال الشرقية,Monastir,Jammel,Centre East,3256,TN3256,جمال الشرقية,Jamel Est,TN325653,1.0000,scoped,1005,326,321,2,3,1,1,294,91.5888,84.1121,24,7.4766,-84.1121,3,0.9346,-90.6542,321,saied,zammel,84.1121,1,32.4378
20080610101,2008,المنستير,جمال,جمال الغربية,م إبتدائية ابن الجزار - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1142,448,435,5,8,1,1,396,91.0345,83.6782,32,7.3563,-83.6782,7,1.6092,-89.4253,435,saied,zammel,83.6782,1,39.2294
20080610102,2008,المنستير,جمال,جمال الغربية,م إبتدائية ابن الجزار - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1142,342,332,5,5,1,1,299,90.0602,81.3253,29,8.7349,-81.3253,4,1.2048,-88.8554,332,saied,zammel,81.3253,1,29.9475
20080610103,2008,المنستير,جمال,جمال الغربية,م إبتدائية ابن الجزار - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1142,298,289,3,6,1,1,266,92.0415,86.1592,17,5.8824,-86.1592,6,2.0761,-89.9654,289,saied,zammel,86.1592,1,26.0946
20080610201,2008,المنستير,جمال,جمال الغربية,م إبتدائية المهيري جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1039,388,384,1,3,1,1,364,94.7917,90.1042,18,4.6875,-90.1042,2,0.5208,-94.2708,384,saied,zammel,90.1042,1,37.3436
20080610202,2008,المنستير,جمال,جمال الغربية,م إبتدائية المهيري جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1039,313,309,2,2,1,1,297,96.1165,93.2039,9,2.9126,-93.2039,3,0.9709,-95.1456,309,saied,zammel,93.2039,1,30.1251
20080610203,2008,المنستير,جمال,جمال الغربية,م إبتدائية المهيري جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,,271,264,3,4,1,1,254,96.2121,93.5606,7,2.6515,-93.5606,3,1.1364,-95.0758,264,saied,zammel,93.5606,,
20080610301,2008,المنستير,جمال,جمال الغربية,م إبتدائية حي الفتح جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1152,473,459,1,13,1,1,440,95.8606,92.3747,16,3.4858,-92.3747,3,0.6536,-95.2070,459,saied,zammel,92.3747,1,41.0590
20080610302,2008,المنستير,جمال,جمال الغربية,م إبتدائية حي الفتح جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,1152,379,368,3,8,1,1,356,96.7391,95.1087,6,1.6304,-95.1087,6,1.6304,-95.1087,368,saied,maghzaoui,95.1087,1,32.8993
20080610401,2008,المنستير,جمال,جمال الغربية,م إبتدائية سيدي مسعود جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,925,376,366,0,10,1,1,349,95.3552,91.8033,13,3.5519,-91.8033,4,1.0929,-94.2623,366,saied,zammel,91.8033,1,40.6486
20080610402,2008,المنستير,جمال,جمال الغربية,م إبتدائية سيدي مسعود جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,925,293,283,1,9,1,1,270,95.4064,91.1661,12,4.2403,-91.1661,1,0.3534,-95.0530,283,saied,zammel,91.1661,1,31.6757
20080610403,2008,المنستير,جمال,جمال الغربية,م إبتدائية سيدي مسعود جمال - جمال الغربية,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,924,269,259,0,10,1,1,240,92.6641,87.2587,14,5.4054,-87.2587,5,1.9305,-90.7336,259,saied,zammel,87.2587,1,29.1126
20080610501,2008,المنستير,جمال,جمال الغربية,معهد ابن خلدون,Monastir,Jammel,Centre East,3256,TN3256,جمال الغربية,Jamel Ouest,TN325654,1.0000,scoped,249,115,109,1,5,1,1,102,93.5780,88.0734,6,5.5046,-88.0734,1,0.9174,-92.6606,109,saied,zammel,88.0734,1,46.1847
20080710101,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,264,259,4,1,1,1,244,94.2085,90.3475,10,3.8610,-90.3475,5,1.9305,-92.2780,259,saied,zammel,90.3475,1,20.9524
20080710102,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,294,285,4,5,1,1,274,96.1404,92.9825,9,3.1579,-92.9825,2,0.7018,-95.4386,285,saied,zammel,92.9825,1,23.3333
20080710103,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,206,198,5,3,1,1,189,95.4545,91.9192,7,3.5354,-91.9192,2,1.0101,-94.4444,198,saied,zammel,91.9192,1,16.3492
20080710104,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,179,174,2,3,1,1,163,93.6782,88.5057,9,5.1724,-88.5057,2,1.1494,-92.5287,174,saied,zammel,88.5057,1,14.2063
20080710105,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,160,156,1,3,1,1,142,91.0256,85.2564,9,5.7692,-85.2564,5,3.2051,-87.8205,156,saied,zammel,85.2564,1,12.6984
20080710106,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,,160,157,1,2,1,1,148,94.2675,89.8089,7,4.4586,-89.8089,2,1.2739,-92.9936,157,saied,zammel,89.8089,,
20080710107,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,1260,176,169,2,5,1,1,161,95.2663,91.1243,7,4.1420,-91.1243,1,0.5917,-94.6746,169,saied,zammel,91.1243,1,13.9683
20080710108,2008,المنستير,جمال,جمال القبلية,م إبتدائية ب - س - ب جمال - جمال القبلية,Monastir,Jammel,Centre East,3256,TN3256,جمال القبلية,Jamel Sud,TN325651,1.0000,scoped,256,139,133,0,6,1,1,125,93.9850,89.4737,6,4.5113,-89.4737,2,1.5038,-92.4812,133,saied,zammel,89.4737,1,54.2969
20080810101,2008,المنستير,جمال,زاوية قنطش,زاوية قنطش بورقيبة,Monastir,Jammel,Centre East,3256,TN3256,زاوية قنطش,Zaouiet Kontoch,TN325655,1.0000,scoped,,539,532,2,5,1,1,498,93.6090,88.5338,27,5.0752,-88.5338,7,1.3158,-92.2932,532,saied,zammel,88.5338,,
20080810102,2008,المنستير,جمال,زاوية قنطش,زاوية قنطش بورقيبة,Monastir,Jammel,Centre East,3256,TN3256,زاوية قنطش,Zaouiet Kontoch,TN325655,1.0000,scoped,1242,463,441,6,16,1,1,418,94.7846,90.4762,19,4.3084,-90.4762,4,0.9070,-93.8776,441,saied,zammel,90.4762,1,37.2786
20080810103,2008,المنستير,جمال,زاوية قنطش,زاوية قنطش بورقيبة,Monastir,Jammel,Centre East,3256,TN3256,زاوية قنطش,Zaouiet Kontoch,TN325655,1.0000,scoped,524,417,401,5,11,1,1,371,92.5187,87.0324,22,5.4863,-87.0324,8,1.9950,-90.5237,401,saied,zammel,87.0324,1,79.5802
20080810201,2008,المنستير,جمال,زاوية قنطش,زاوية قنطش حنبعل,Monastir,Jammel,Centre East,3256,TN3256,زاوية قنطش,Zaouiet Kontoch,TN325655,1.0000,scoped,1008,370,360,4,6,1,1,334,92.7778,87.7778,18,5.0000,-87.7778,8,2.2222,-90.5556,360,saied,zammel,87.7778,1,36.7063
20080910101,2008,المنستير,جمال,منزل كامل,بورقيبة منزل كامل,Monastir,Jammel,Centre East,3256,TN3256,منزل كامل,Menzel Kamel,TN325657,1.0000,scoped,1192,265,259,1,5,1,1,244,94.2085,88.4170,15,5.7915,-88.4170,0,0.0000,-94.2085,259,saied,zammel,88.4170,1,22.2315
20080910102,2008,المنستير,جمال,منزل كامل,بورقيبة منزل كامل,Monastir,Jammel,Centre East,3256,TN3256,منزل كامل,Menzel Kamel,TN325657,1.0000,scoped,1192,222,215,5,2,1,1,202,93.9535,88.3721,12,5.5814,-88.3721,1,0.4651,-93.4884,215,saied,zammel,88.3721,1,18.6242
