election,doc_type,collection,scope,governorate,delegation,constituency,sector,polling_centre,bureau_folder,bureau_code,filename,file_ext,file_url,path
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي المستقبل - سيدي بوزيد الجنوبية,16100810102,16100810102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي المستقبل - سيدي بوزيد الجنوبية/16100810102.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي المستقبل - سيدي بوزيد الجنوبية/16100810102.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810203,16100810203-C03-1.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-1.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-1.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810203,16100810203-C03-2.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-2.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-2.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810203,16100810203-C03-3.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-3.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-3.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810203,16100810203-C03-4.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-4.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203-C03-4.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810203,16100810203.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810203/16100810203.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810201,16100810201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810201.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810201.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية حي الهدى - سيدي بوزيد الجنوبية,16100810202,16100810202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810202.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية حي الهدى - سيدي بوزيد الجنوبية/16100810202.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية,16100810301,16100810301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810301.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810301.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية,16100810302,16100810302.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810302.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810302.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية,16100810303,16100810303.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810303.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810303.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الجنوبية,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية,16100810304,16100810304.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810304.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الجنوبية/م إبتدائية شارع فرحات حشاد - سيدي بوزيد الجنوبية/16100810304.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910101,16100910101-C01-1.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-1.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-1.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910101,16100910101-C01-2.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-2.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-2.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910101,16100910101-C01-3.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-3.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-3.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910101,16100910101-C01-4.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-4.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101-C01-4.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910101,16100910101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910101/16100910101.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910103,16100910103-C03-1.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-1.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-1.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910103,16100910103-C03-2.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-2.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-2.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910103,16100910103-C03-3.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-3.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-3.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910103,16100910103-C03-4.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-4.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103-C03-4.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910103,16100910103.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910103/16100910103.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية حي الزهور - سيدي بوزيد الغربية,16100910102,16100910102.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910102.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية حي الزهور - سيدي بوزيد الغربية/16100910102.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية,16100910201,16100910201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910201.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910201.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية,16100910202,16100910202.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910202.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910202.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي بوزيد الغربية,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية,16100910203,16100910203.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910203.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي بوزيد الغربية/م إبتدائية علي بن الصادق - سيدي بوزيد الغربية/16100910203.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي سالم,م إبتدائية أبوبكر القمودي- سيدي سالم,16101010301,16101010301.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية أبوبكر القمودي- سيدي سالم/16101010301.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية أبوبكر القمودي- سيدي سالم/16101010301.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي سالم,م إبتدائية الصندوق - سيدي سالم,16101010101,16101010101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية الصندوق - سيدي سالم/16101010101.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية الصندوق - سيدي سالم/16101010101.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ10_سيدي بوزيد الغربية,,سيدي سالم,م إبتدائية سيدي سالم - سيدي سالم,16101010201,16101010201.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية سيدي سالم - سيدي سالم/16101010201.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ10_سيدي بوزيد الغربية/سيدي سالم/م إبتدائية سيدي سالم - سيدي سالم/16101010201.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,أولاد ابراهيم,م إبتدائية أولاد إبراهيم - أولاد إبراهيم,16050610101,16050610101-C01-1.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-1.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-1.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,أولاد ابراهيم,م إبتدائية أولاد إبراهيم - أولاد إبراهيم,16050610101,16050610101-C01-2.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-2.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-2.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,أولاد ابراهيم,م إبتدائية أولاد إبراهيم - أولاد إبراهيم,16050610101,16050610101-C01-3.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-3.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-3.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,أولاد ابراهيم,م إبتدائية أولاد إبراهيم - أولاد إبراهيم,16050610101,16050610101-C01-4.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-4.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101-C01-4.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,أولاد ابراهيم,م إبتدائية أولاد إبراهيم - أولاد إبراهيم,16050610101,16050610101.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/أولاد ابراهيم/م إبتدائية أولاد إبراهيم - أولاد إبراهيم/16050610101/16050610101.jpg
locales_2023_t1,pv,ElecLocPvTour1,16-سيدي بوزيد,PV_ELECTION2023_TOUR1,,SZ11_سيدي علي بن عون,,الرابطة - (سيدي علي بن عون),م إبتدائية 2مارس 34 بنعون - الرابطة,16050110101,16050110101-C01-1.jpg,jpg,https://www.isie.tn/wp-content/uploads/2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/الرابطة - (سيدي علي بن عون)/م إبتدائية 2مارس 34 بنعون - الرابطة/16050110101/16050110101-C01-1.jpg,2023/ElecLocPvTour1/16-سيدي بوزيد/PV_ELECTION2023_TOUR1/SZ11_سيدي علي بن عون/الرابطة - (سيدي علي بن عون)/م إبتدائية 2مارس 34 بنعون - الرابطة/16050110101/16050110101-C01-1.jpg
