governorate_ar,constituency_ar,delegation_ar,imada_ar,centre_name_ar,centre_name_fr,ussd_code,governorate,source_page
نابل,نابل 1,حمام الأغزاز,وزدرة,م إبتدائية حمام الجبل - وزردة,E.P.HAMMAM JEBLI HAMAM LAGHZEZ,2580,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفرينري,م إبتدائية الفرينري,E.P.FRININE IBN HANI,2581,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفرينري,م إبتدائية بيوب خميس الحجري - الفرينري,E.P.BAYOUB K.EL HAJERI  FRININE,2582,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفهري,م إبتدائية الصادق الغضبان - الفهري,E.P.IBN S.GHODHBEN EL FEHRI,2583,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفهري,م إبتدائية النجاح 41 جانف - الفهري,E.P. ENAJAHN 14 JANV EL FEHRI,2584,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفهري,م إبتدائية طارق ابن زياد - الفهري,E.P.TAREK IBN ZIAD EL FEHRI,2585,نابل,30
نابل,نابل 1,دار شعبان الفهري,الفهري,م إبتدائية محمد صالح الغضبان - الفهري,E.P.MED.S  GHODHBEN EL FEHRI,2586,نابل,30
نابل,نابل 1,دار شعبان الفهري,دار شعبان,م إبتدائية الهادي شاكر - دار شعبان,E.P.HEDI CHAKER DAR CHAABANE,2587,نابل,30
نابل,نابل 1,دار شعبان الفهري,دار شعبان,م إبتدائية الهلالية - دار شعبان,E.P.HILALIA DAR CHAABAN,2588,نابل,30
نابل,نابل 1,دار شعبان الفهري,دار شعبان,م إبتدائية ح اليهة - دار شعبان,E.P.CITE ENNOZHA DAR CHAABAN,2589,نابل,30
نابل,نابل 1,دار شعبان الفهري,عمرون,م إبتدائية البطري - عمرون,E.P.EL BTINE,2590,نابل,31
نابل,نابل 1,دار شعبان الفهري,عمرون,م إبتدائية زامو - عمرون,E.P.ZAMOU,2591,نابل,31
نابل,نابل 1,دار شعبان الفهري,عمرون,م إبتدائية هنشري عمرون,E.P.HENCHIR AMROUN,2592,نابل,31
نابل,نابل 1,قربة,بب عياش,م إبتدائية القصبات - بب عياش,E.P.KSIBET,2593,نابل,31
نابل,نابل 1,قربة,بب عياش,م إبتدائية بب عياش,E.P.BENI AYECHE,2594,نابل,31
نابل,نابل 1,قربة,بب عياش,م إبتدائية بولزهار,E.P.BOULAZHAR,2595,نابل,31
نابل,نابل 1,قربة,بب عياش,م إبتدائية خراز,E.P.KHARRAZE BOULIDIN,2596,نابل,31
نابل,نابل 1,قربة,بوجريدة,م إبتدائية بب مشكال - بوجريدة,E.P.BENI MECHKEL,2597,نابل,31
نابل,نابل 1,قربة,بوجريدة,م إبتدائية بوجريدة,E.P.BOUJRIDA,2598,نابل,31
نابل,نابل 1,قربة,بوجريدة,م إبتدائية قبة لاغا - بوجريدة,E.P.KOBBET LAGHA BOUJRIDA,2599,نابل,31
نابل,نابل 1,قربة,بولدين,م إبتدائية بوليدين,E.P.BOULIDINE,2600,نابل,31
نابل,نابل 1,قربة,بولدين,م إبتدائية جبل الحداد - بولدين,E.P.JEBEL HADDAD,2601,نابل,31
نابل,نابل 1,قربة,تازركة,م إبتدائية تازركة سيدي بلحسن - تازركة,E.P.SIDI BELHASSEN TAZARKA,2602,نابل,31
نابل,نابل 1,قربة,تازركة,م إبتدائية شارع بورقيبة تازركة,E.P.AV.BOURGUIBA TAZARKA,2603,نابل,31
نابل,نابل 1,قربة,ديار الحجاج,م إبتدائية ديار الحجاج,E.P.DIAR EL HOJAJ,2604,نابل,31
نابل,نابل 1,قربة,ديار الحجاج,م إبتدائية قض سعد - ديار الحجاج,E.P.KSAR SAAD DIAR HOJJAJ,2605,نابل,31
نابل,نابل 1,قربة,قربة الرشقية,م إبتدائية الأخلاق - قربة الرشقية,E.P.EL AKHLAK KORBA  EST,2606,نابل,31
نابل,نابل 1,قربة,قربة الرشقية,م إبتدائية التطبيقية بورقيبة - قربة الرشقية,E.APP.RUE BOURGUIBA KORBA,2607,نابل,31
نابل,نابل 1,قربة,ر قربة الشقية,ر م إبتدائية السعادة - قربة الشقية,E.P.ESSAADA KORBA,2608,نابل,31
نابل,نابل 1,قربة,ر قربة الشقية,م إبتدائية ح الجرن,E.P.CITE JERBI KORBA,2609,نابل,31
نابل,نابل 1,قربة,ر قربة الشقية,ر م إبتدائية ساحة السوق - قربة الشقية,E.P.PLACE DU MARCHE KORBA,2610,نابل,31
نابل,نابل 1,قربة,قربة الغربية,م إبتدائية التطبيقية الشان بقربة -,E.APP.CHABBI KORBA,2611,نابل,31
نابل,نابل 1,قربة,قربة الغربية,م إبتدائية الح الصناع - قربة الغربية,E.P.CITE INDUSTRIELLE KORBA OUEST,2612,نابل,31
نابل,نابل 1,قربة,قربة الغربية,م إبتدائية بب عيشون - قربة الغربية,E.P.BENI AYCHOUNE KORBA,2613,نابل,31
نابل,نابل 1,قربة,قرعة ساسى,م إبتدائية الاثلاث,E.P.EL ATHLATH,2614,نابل,31
نابل,نابل 1,قربة,قرعة ساسى,م إبتدائية بلياس قربة - قرعة ساسى,E.P.BELYES GARAAT SASSI,2615,نابل,31
نابل,نابل 1,قربة,قرعة ساسى,م إبتدائية قرعة ساسى,E.P.GARAAT SASSI,2616,نابل,31
نابل,نابل 1,قليبية,أزمور,م إبتدائية البوشة - أزمور,E.P.BOUCHA-AZMOUR,2617,نابل,31
نابل,نابل 1,قليبية,أزمور,م إبتدائية زاوية ازمور,E.P.ZAOUIET AZMOUR,2618,نابل,31
نابل,نابل 1,قليبية,أزمور,م إبتدائية سيدي معاوية قليبية - أزمور,E.P.SIDI MAAOUIA KLIBIA AZMOUR,2619,نابل,31
نابل,نابل 1,قليبية,أزمور,م إبتدائية ميل ابراهيم - أزمور,E.P.MENZEL BRAHIM AZMOUR,2620,نابل,31
نابل,نابل 1,قليبية,أزمور,م إبتدائية ميل بلقاسم - أزمور,E.P.MENZEL BELGACEM-AZMOUR,2621,نابل,31
نابل,نابل 1,قليبية,ر قليبية الشقية,م إبتدائية الانطلاقة ح اسمر -,E.P.ELINTILAK CITE ESSIMAR KELIBIA OUEST,2622,نابل,31
نابل,نابل 1,قليبية,ر قليبية الشقية,م إبتدائية الميناء -,E.P.KELIBIA PORT KELIBIA OUEST,2623,نابل,31
نابل,نابل 1,قليبية,ر قليبية الشقية,ر م إبتدائية سيدي احمد - قليبية الشقية,E.P.SIDI AHMED KLIBIA EST,2624,نابل,31
نابل,نابل 1,قليبية,ر قليبية الشقية,م إبتدائية سيدي بوضاوي -,E.P.SIDI BOUDHAOUI KLIBIA,2625,نابل,31
نابل,نابل 1,قليبية,قليبية الرشقية,م إبتدائية طريق الشارطى - قليبية الرشقية,E.P.ROUTE DE LA PLAGE KLIBIA NORD,2626,نابل,31
نابل,نابل 1,قليبية,قليبية الغربية,م إبتدائية 2 مارس 43- قليبية - قليبية الغربية,E.P.2 MARS 34 KLIBIA OUEST,2627,نابل,31
نابل,نابل 1,قليبية,قليبية الغربية,م إبتدائية الجمهورية - قليبية الغربية,E.P.LA REPUBLIQUE KELIBIA OUEST,2628,نابل,31
نابل,نابل 1,قليبية,قليبية الغربية,م إبتدائية ح الرياض -,E.P.CITE RIADH KLIBIA,2629,نابل,31
نابل,نابل 1,قليبية,قليبية الغربية,م إبتدائية نهج ليبيــا - قليبية الغربية,E.P.RUE LYBIA KLIBIA OUEST,2630,نابل,31
نابل,نابل 1,قليبية,ملول,م إبتدائية النض ملول,E.P.ENNASR-MALLOUL,2631,نابل,31
نابل,نابل 1,قليبية,ملول,م إبتدائية ملول,E.P.MELLOUL,2632,نابل,31
نابل,نابل 1,قليبية,وادي الخطف,م إبتدائية وادي الخطف,E.P.OUED EL KHATF,2633,نابل,31
نابل,نابل 1,ميل تميم,الرعينري,م إبتدائية الرعينري,E.P.RAININE,2634,نابل,31
نابل,نابل 1,ميل تميم,الرعينري,م إبتدائية القرصوليـــن - الرعينري,E.P.KERSELINE -RAININE,2635,نابل,31
نابل,نابل 1,ميل تميم,الرعينري,م إبتدائية ميل عيس - الرعينري,E.P.MENZEL AISSA -RAININE,2636,نابل,31
نابل,نابل 1,ميل تميم,الصقالبة,م إبتدائية   الصقالبة,E.P.SKALBA EL AHMADIA,2637,نابل,31
نابل,نابل 1,ميل تميم,الصقالبة,م إبتدائية الشمردل - الصقالبة,E.P.CHAMARDEL -SKALBA,2638,نابل,31
نابل,نابل 1,ميل تميم,الصقالبة,م إبتدائية القبة - الصقالبة,E.P.EL KOBBA -SKALBA,2639,نابل,31
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية 2/3/43المحج - الطيب المهريي,E.P.2/3/34-R.M'HIRI-EL MHAJ,2640,نابل,31
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية ابن خلدون - الطيب المهريي,E.P.IBN KHALDOUN TAIB MHIRI,2641,نابل,31
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية التميمية - الطيب المهريي,E.P.ET TAMIMIA TAIB MHIRI,2642,نابل,31
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية السعادة - الطيب المهريي,E.P.ESSAADA TAIB MHIRI,2643,نابل,32
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية العفة - الطيب المهريي,E.P.EL IFFA TAIB MHIRI,2644,نابل,32
نابل,نابل 1,ميل تميم,الطيب المهريي,م إبتدائية زهيوة - الطيب المهريي,E.P.ZHIOUA TAIB MHIRI,2645,نابل,32
نابل,نابل 1,ميل تميم,الوديان,م إبتدائية السودان - الوديان,E.P.SOUDANE ELOUDIANE,2646,نابل,32
نابل,نابل 1,ميل تميم,الوديان,م إبتدائية القمبار - الوديان,E.P.GOMBAR OUEDIANE,2647,نابل,32
نابل,نابل 1,ميل تميم,الوديان,م إبتدائية القيطون - الوديان,E.P.GUITOUN ELOUDIANE,2648,نابل,32
نابل,نابل 1,ميل تميم,الوديان,م إبتدائية الوديان,E.P.ELOUDIANE,2649,نابل,32
نابل,نابل 1,ميل تميم,بب عبد العزيز,م إبتدائية بب حماد - بب عبد العزيز,E.P.BENI HAMMED BNIABDLAZIZ,2650,نابل,32
نابل,نابل 1,ميل تميم,بب عبد العزيز,م إبتدائية سيدي عبد المنعم - بب عبد العزيز,E.P.SIDI ABDELMONEEM -BENI ABDELAZIZ,2651,نابل,32
نابل,نابل 1,ميل تميم,عصفور,م إبتدائية الداموس - العصفور,E.P.DAMOUS ELASFOUR,2652,نابل,32
نابل,نابل 1,ميل تميم,عصفور,م إبتدائية تامزراط - العصفور,E.P.TAMAZRAT ELASFOUR,2653,نابل,32
نابل,نابل 1,ميل تميم,عصفور,م إبندائية السد البساتر ي  - العصفور,E.P.BASSATINE ESSOD ELASFOUR,2654,نابل,32
نابل,نابل 1,ميل تميم,عل البلهوان,م إبتدائية الشيخ مبارك - عل البلهوان,E.P.CHEIKH M'BAREK A. BELHOUANE,2655,نابل,32
نابل,نابل 1,ميل تميم,عل البلهوان,م إبتدائية سيدي جمال الدين - عل البلهوان,E.P.SIDI JAMELEDDINE ALI BELHWEN,2656,نابل,32
نابل,نابل 1,ميل تميم,لزيدين,م إبتدائية الشعيب ي - لزدين ر,E.P.ECHAIBINE LAZDINE,2657,نابل,32
نابل,نابل 1,م يل تميم,لزيدين,م إبتدائية الغريس,E.P.GHRISS SKALBA,2658,نابل,32
نابل,نابل 1,ميل تميم,لزيدين,م إبتدائية لزدين,E.P.LAZDINE,2659,نابل,32
نابل,نابل 1,ميل تميم,ميل حر,م إبتدائية السعادة منـــــزل حـــــر,E.P.ESSAADA MENZEL HORR,2660,نابل,32
نابل,نابل 1,ميل تميم,ميل حر,م إبتدائية الفران ميل حر,E.P.FARABI MENZEL HORR,2661,نابل,32
نابل,نابل 1,نابل,الأسواق,م إبتدائية بوغدير - الأسواق,E.P.BOUGHEDIR LASWEK,2662,نابل,32
نابل,نابل 1,نابل,الحدائق,م إبتدائية ابن خلدون - الحدائق,E.P.IBN KHALDOUN HADEEK,2663,نابل,32
نابل,نابل 1,نابل,الحدائق,م إبتدائية الحبيب كرمة - الحدائق,E.P.HABIB KARMA,2664,نابل,32
نابل,نابل 1,نابل,النور,م إبتدائية العرن زروق - الأسواق,E.P.ARBI ZARROUK LASSOIK,2665,نابل,32
نابل,نابل 1,نابل,النور,م إبتدائية سيدي عمر - الأسواق,E.P.SIDI AMOR LASWEK,2666,نابل,32
نابل,نابل 1,نابل,الهادي شاكر,م إبتدائية  السلامة,E.P.CITE ESSALAMA ENNOUR,2667,نابل,32
نابل,نابل 1,نابل,الهادي شاكر,م إبتدائية عري كميشة,E.P.AIN KMICHA-ENNOUR,2668,نابل,32
نابل,نابل 1,نابل,بي شلوف,الروضة البلدية بي شلوف,J. ENFANTS MUNICIPAL B.CHELOUF,2669,نابل,32
نابل,نابل 1,نابل,بي شلوف,م إبتدائية 2مارس 43 نابل - بي شلوف,E.P.2 MARS 34 BIR CHALOUF,2670,نابل,32
نابل,نابل 1,نابل,بي شلوف,م إبتدائية النارنج,E.P.NARENGE ENOUR,2671,نابل,32
نابل,نابل 1,نابل,بي شلوف,م إبتدائية بي شلوف,E.P.BIR CHALLOUF-BELLAHOUANE,2672,نابل,32
نابل,نابل 1,نابل,بي شلوف,م إبتدائية سيدي عاشور - بي شلوف,E.P.SIDI ACHOUR,2673,نابل,32
نابل,نابل 1,نابل,نيابوليس,م إبتدائية الحبيب ثامر نابل,E.P.THAMEUR NABEUL,2674,نابل,32
نابل,نابل 1,نابل,نيابوليس,م إبتدائية نيابوليس,E.P.NEAPOLIS,2675,نابل,32
نابل,نابل 2,الحمامات,الأطرش,م إبتدائية المزيرعة - الأطرش,E.P.EL MZIRAA EL ATRACH,2676,نابل,32
نابل,نابل 2,الحمامات,الأطرش,م إبتدائية جبل الأطرش - الأطرش,E.P.JEBEL LATRACHE -  -  EL ATRACH,2677,نابل,32
نابل,نابل 2,الحمامات,الأطرش,م إبتدائية وادي الأسود - الأطرش,E.P.OUEDI LASSOUED- EL ATRACH,2678,نابل,32
نابل,نابل 2,الحمامات,الحمامات الجوفية,م إبتدائية المهريي - الحمامات الجوفية,E.P.MHIRI - HAMMAMET JAOUFIA,2679,نابل,32
نابل,نابل 2,الحمامات,الحمامات الجوفية,م إبتدائية الناظور - الحمامات الجوفية,E.P.ENNADHOUR - HAMMAMET JAOUFIA,2680,نابل,32
نابل,نابل 2,الحمامات,الحمامات الرشقية,م إبتدائية الأمل - الحمامات  الرشقية,E.P.EL AMEL EL HAMMAMET EST,2681,نابل,32
نابل,نابل 2,الحمامات,الحمامات الرشقية,م إبتدائية البلهوان - الحمامات الرشقية,E.P.BELHOUANE - HAMMAMET EST,2682,نابل,32
نابل,نابل 2,الحمامات,الحمامات الرشقية,م إبتدائية شارع التحرير - الحمامات  الرشقية,E.P.AV. ETTAHRIR -  HAMMAMET EST,2683,نابل,32
نابل,نابل 2,الحمامات,الحمامات الرشقية,م إبتدائية شارع الجمهورية - الحمامات الرشقية,E.P.AV. DE LA REPUBLIQUE - HAMMAMET EST,2684,نابل,32
نابل,نابل 2,الحمامات,الحمامات الرشقية,م إبتدائية شارع بورقيبة - الحمامات الرشقية,E.P.AV. BOURGUIBA -  HAMMAMET EST,2685,نابل,32
نابل,نابل 2,الحمامات,المرازقة,م إبتدائية المرازقة- المرازقة,E.P.MREZKA- MREZKA,2686,نابل,32
نابل,نابل 2,الحمامات,براكة الساحل,م إبتدائية الفتــح براكة الساحل,E.P.AL FATH  BAREKET SAHEL,2687,نابل,32
نابل,نابل 2,الحمامات,براكة الساحل,م إبتدائية الياسمري براكة الساحل,E.P.AL YASAMINE BAREKET SAHEL,2688,نابل,32
نابل,نابل 2,الحمامات,براكة الساحل,م إبتدائية سيدي حماد - براكة الساحل,E.P.SIDI HAMMED - BAREKET SAHEL,2689,نابل,32
