adm4_pcode,imada_name,imada_name_ar,adm3_pcode,delegation_name,governorate_name,region_name,lat,lon,area_sqkm,n_stations,n_certified,registered,voters,valid,blank,spoilt,turnout_stations,turnout_registered,turnout_voters,saied,saied_share_pct,saied_margin_pp,zammel,zammel_share_pct,zammel_margin_pp,maghzaoui,maghzaoui_share_pct,maghzaoui_margin_pp,candidate_sum,winner,runner_up,margin_pp,turnout_pct,turnout_coverage_pct
TN316062,Menzel Dar Belouar,منزل دار بلواعر,TN3160,Enfidha,Sousse,Centre East,36.03454737,10.32744492,23.86471875,2,2,2307,838,800,11,27,2,2307,838,764,95.5000,92.2500,26,3.2500,-92.2500,10,1.2500,-94.2500,800,saied,zammel,92.2500,36.3242,100.0000
TN316063,M'Rabet Hached,مرابط حشاد,TN3160,Enfidha,Sousse,Centre East,36.05854825,10.29288733,22.24741882,3,3,1947,837,817,12,8,3,1947,837,805,98.5312,97.6744,5,0.6120,-97.9192,7,0.8568,-97.6744,817,saied,maghzaoui,97.6744,42.9892,100.0000
TN316151,Bouficha,بوفيشة,TN3161,Bouficha,Sousse,Centre East,36.30740792,10.44692778,15.6154647,7,7,6010,2452,2314,26,81,6,6010,2140,2138,92.3941,86.6465,133,5.7476,-86.6465,43,1.8583,-90.5359,2314,saied,zammel,86.6465,35.6073,85.7143
TN316152,Oued El Kharroub,وادي الخروب,TN3161,Bouficha,Sousse,Centre East,36.29604448,10.38737296,17.89989,1,1,0,282,272,2,8,0,0,0,265,97.4265,95.9559,4,1.4706,-95.9559,3,1.1029,-96.3235,272,saied,zammel,95.9559,,0.0000
TN316153,Sidi Khalifa,سيدي خليفة,TN3161,Bouficha,Sousse,Centre East,36.26620829,10.41492123,31.65172817,2,2,1898,793,772,5,16,2,1898,793,755,97.7979,96.6321,8,1.0363,-96.7617,9,1.1658,-96.6321,772,saied,maghzaoui,96.6321,41.7808,100.0000
TN316154,Essafha,الصفحة,TN3161,Bouficha,Sousse,Centre East,36.19814791,10.35798412,40.00690333,3,3,2708,637,579,12,46,3,2708,637,566,97.7547,96.0276,3,0.5181,-97.2366,10,1.7271,-96.0276,579,saied,maghzaoui,96.0276,23.5229,100.0000
TN316155,Sidi Said,سيدي سعيد,TN3161,Bouficha,Sousse,Centre East,36.34907798,10.41703772,45.53677657,2,2,2000,828,797,9,22,2,2000,828,749,93.9774,89.3350,37,4.6424,-89.3350,11,1.3802,-92.5972,797,saied,zammel,89.3350,41.4000,100.0000
TN316156,Ain Errahma,عين الرحمة,TN3161,Bouficha,Sousse,Centre East,36.22250237,10.42565827,50.94366105,2,2,2226,1061,1002,13,46,2,2226,1061,969,96.7066,94.6108,21,2.0958,-94.6108,12,1.1976,-95.5090,1002,saied,zammel,94.6108,47.6640,100.0000
TN316157,El Methalit,المثاليت,TN3161,Bouficha,Sousse,Centre East,36.19052133,10.41386615,10.07789147,1,1,0,0,370,3,9,0,0,0,356,96.2162,94.0541,8,2.1622,-94.0541,6,1.6216,-94.5946,370,saied,zammel,94.0541,,0.0000
TN316158,Esselloum,السلوم,TN3161,Bouficha,Sousse,Centre East,36.28881596,10.47600212,21.37263907,2,2,1385,556,543,4,9,2,1385,556,523,96.3168,93.7385,14,2.5783,-93.7385,6,1.1050,-95.2118,543,saied,zammel,93.7385,40.1444,100.0000
TN316159,Sidi M'Tir,سيدي مطير,TN3161,Bouficha,Sousse,Centre East,36.35795354,10.48565321,28.09538325,3,3,2163,796,759,13,24,3,2163,796,731,96.3109,93.8076,19,2.5033,-93.8076,9,1.1858,-95.1252,759,saied,zammel,93.8076,36.8007,100.0000
TN316251,Kondar,كندار,TN3162,Kondar,Sousse,Centre East,35.93810911,10.28522345,33.04559115,4,4,2179,814,1022,10,22,2,2179,461,968,94.7162,89.8239,50,4.8924,-89.8239,4,0.3914,-94.3249,1022,saied,zammel,89.8239,21.1565,50.0000
TN316252,Bir El Jedid,البئر الجديد,TN3162,Kondar,Sousse,Centre East,35.86898062,10.20344533,22.37265449,1,1,570,222,213,2,7,1,570,222,202,94.8357,91.0798,8,3.7559,-91.0798,3,1.4085,-93.4272,213,saied,zammel,91.0798,38.9474,100.0000
TN316253,Belalma,البلالمة,TN3162,Kondar,Sousse,Centre East,35.90872294,10.24865038,24.26555773,1,1,460,387,379,4,4,1,460,387,371,97.8892,96.5699,3,0.7916,-97.0976,5,1.3193,-96.5699,379,saied,maghzaoui,96.5699,84.1304,100.0000
TN316254,Bechachma,البشاشمة,TN3162,Kondar,Sousse,Centre East,35.8128826,10.19548749,33.79442328,2,2,1484,481,456,1,24,2,1484,481,447,98.0263,96.9298,5,1.0965,-96.9298,4,0.8772,-97.1491,456,saied,zammel,96.9298,32.4124,100.0000
TN316255,Ouled El Abed,أولاد العابد,TN3162,Kondar,Sousse,Centre East,35.97666839,10.27718416,31.02640511,1,1,853,324,299,5,20,1,853,324,284,94.9833,91.3043,11,3.6789,-91.3043,4,1.3378,-93.6455,299,saied,zammel,91.3043,37.9836,100.0000
TN316256,Gmata,القماطة,TN3162,Kondar,Sousse,Centre East,35.96173494,10.32864928,19.81032016,1,1,521,233,233,0,0,1,521,233,224,96.1373,93.5622,6,2.5751,-93.5622,3,1.2876,-94.8498,233,saied,zammel,93.5622,44.7217,100.0000
TN316257,Ouled Ameur,أولاد عامر,TN3162,Kondar,Sousse,Centre East,36.01670113,10.28749407,14.00790562,2,2,1656,628,606,1,21,2,1656,628,587,96.8647,94.8845,12,1.9802,-94.8845,7,1.1551,-95.7096,606,saied,zammel,94.8845,37.9227,100.0000
TN316351,Sidi El Heni Centre,سيدي الهاني المركزية,TN3163,Sidi El Heni,Sousse,Centre East,35.70535444,10.29078169,19.1985549,4,4,4040,716,677,7,32,4,4040,716,660,97.4889,96.1595,9,1.3294,-96.1595,8,1.1817,-96.3072,677,saied,zammel,96.1595,17.7228,100.0000
TN316352,Sidi El Heni Ouest,سيدي الهاني الغربية,TN3163,Sidi El Heni,Sousse,Centre East,35.70681827,10.24361228,18.61606755,3,3,1236,592,568,13,11,2,1236,425,544,95.7746,92.2535,20,3.5211,-92.2535,4,0.7042,-95.0704,568,saied,zammel,92.2535,34.3851,66.6667
TN316353,Sidi El Heni Sud,سيدي الهاني الجنوبية,TN3163,Sidi El Heni,Sousse,Centre East,35.63720583,10.32836587,106.98069548,2,2,1383,464,458,2,4,2,1383,464,433,94.5415,90.3930,19,4.1485,-90.3930,6,1.3100,-93.2314,458,saied,zammel,90.3930,33.5503,100.0000
TN316354,Ouled Ali Belhani,أولاد علي بلهاني,TN3163,Sidi El Heni,Sousse,Centre East,35.70721248,10.359746,27.91015038,1,1,965,322,310,4,8,1,965,322,307,99.0323,98.3871,1,0.3226,-98.7097,2,0.6452,-98.3871,310,saied,maghzaoui,98.3871,33.3679,100.0000
TN316355,Kroussia Ouest,كروسية الغربية,TN3163,Sidi El Heni,Sousse,Centre East,35.76721627,10.25661016,97.76608585,2,2,1263,415,376,8,31,2,1263,415,354,94.1489,89.3617,18,4.7872,-89.3617,4,1.0638,-93.0851,376,saied,zammel,89.3617,32.8583,100.0000
TN316356,Kroussia Centrale,كروسية المركزية,TN3163,Sidi El Heni,Sousse,Centre East,35.752263,10.34578987,50.43574121,3,3,1819,501,479,6,16,3,1819,501,454,94.7808,90.6054,20,4.1754,-90.6054,5,1.0438,-93.7370,479,saied,zammel,90.6054,27.5426,100.0000
TN316451,Ettouara Nord,التوارة الشمالية,TN3164,M'Saken,Sousse,Centre East,35.74394752,10.5900003,2.08040651,5,5,5557,1783,1724,20,39,5,5557,1783,1472,85.3828,72.6218,220,12.7610,-72.6218,32,1.8561,-83.5267,1724,saied,zammel,72.6218,32.0857,100.0000
TN316452,Ettouara Sud,التوارة الجنوبية,TN3164,M'Saken,Sousse,Centre East,35.73231058,10.57885286,0.24563804,2,2,1370,118,204,3,4,1,385,118,179,87.7451,76.4706,23,11.2745,-76.4706,2,0.9804,-86.7647,204,saied,zammel,76.4706,30.6494,50.0000
TN316453,Jedidine,الجديدين,TN3164,M'Saken,Sousse,Centre East,35.75880694,10.5728798,10.8459901,5,5,5571,1917,1825,32,60,5,5571,1917,1410,77.2603,57.3699,363,19.8904,-57.3699,52,2.8493,-74.4110,1825,saied,zammel,57.3699,34.4103,100.0000
TN316454,Jebline,الجبليين,TN3164,M'Saken,Sousse,Centre East,35.72931743,10.57525551,0.32703393,6,6,5422,1574,1807,25,51,4,4129,1318,1570,86.8843,75.7056,202,11.1787,-75.7056,35,1.9369,-84.9474,1807,saied,zammel,75.7056,31.9206,66.6667
TN316455,Habib Thameur,الحبيب ثامر,TN3164,M'Saken,Sousse,Centre East,35.73668204,10.48611125,82.11131567,4,4,3135,882,833,21,28,3,3135,730,715,85.8343,74.1897,97,11.6447,-74.1897,21,2.5210,-83.3133,833,saied,zammel,74.1897,23.2855,75.0000
TN316456,Mouredine,المردين,TN3164,M'Saken,Sousse,Centre East,35.77002109,10.52139775,27.88440623,3,3,2918,772,749,11,12,3,2918,772,716,95.5941,92.2563,25,3.3378,-92.2563,8,1.0681,-94.5260,749,saied,zammel,92.2563,26.4565,100.0000
TN316457,Mneaema,المناعمة,TN3164,M'Saken,Sousse,Centre East,35.70098024,10.52986906,22.63306,2,2,1563,322,302,8,12,2,1563,322,270,89.4040,81.4570,24,7.9470,-81.4570,8,2.6490,-86.7550,302,saied,zammel,81.4570,20.6014,100.0000
TN316458,El Gharbine,الغربيين,TN3164,M'Saken,Sousse,Centre East,35.72396554,10.57535299,0.49386282,3,3,3880,1092,1034,17,41,3,3880,1092,935,90.4255,83.0754,76,7.3501,-83.0754,23,2.2244,-88.2012,1034,saied,zammel,83.0754,28.1443,100.0000
TN316459,El Kenaies,الكنائس,TN3164,M'Saken,Sousse,Centre East,35.64773474,10.48134178,69.43336372,4,4,4263,1197,1156,11,30,4,4263,1197,1108,95.8478,92.6471,37,3.2007,-92.6471,11,0.9516,-94.8962,1156,saied,zammel,92.6471,28.0788,100.0000
TN316460,El Kebline,القبليين,TN3164,M'Saken,Sousse,Centre East,35.7091134,10.6212915,12.8929364,2,2,2084,588,567,11,10,2,2084,588,521,91.8871,84.8325,40,7.0547,-84.8325,6,1.0582,-90.8289,567,saied,zammel,84.8325,28.2150,100.0000
TN316461,Ennour,النور,TN3164,M'Saken,Sousse,Centre East,35.73881973,10.60562391,5.6816264,3,3,3075,401,389,4,8,3,3075,401,333,85.6041,74.0360,45,11.5681,-74.0360,11,2.8278,-82.7763,389,saied,zammel,74.0360,13.0407,100.0000
TN316462,El Frady,الفرادي,TN3164,M'Saken,Sousse,Centre East,35.58628982,10.51077186,13.77056694,2,2,1175,154,252,7,9,1,600,154,237,94.0476,89.6825,11,4.3651,-89.6825,4,1.5873,-92.4603,252,saied,zammel,89.6825,25.6667,50.0000
TN316463,Borgine,البرجين,TN3164,M'Saken,Sousse,Centre East,35.63409265,10.53558447,36.80767699,4,4,3066,574,704,8,28,3,3066,574,647,91.9034,86.2216,40,5.6818,-86.2216,17,2.4148,-89.4886,704,saied,zammel,86.2216,18.7215,75.0000
TN316464,Beni Rabiaa,بني ربيعة,TN3164,M'Saken,Sousse,Centre East,35.67602302,10.56821368,12.05661371,2,2,2408,838,823,4,11,2,2408,838,756,91.8591,84.2041,63,7.6549,-84.2041,4,0.4860,-91.3730,823,saied,zammel,84.2041,34.8007,100.0000
TN316465,Beni Khalthoum,بني كلثوم,TN3164,M'Saken,Sousse,Centre East,35.67565917,10.60952838,16.6876589,2,2,2569,516,493,10,13,2,2569,516,476,96.5517,93.9148,13,2.6369,-93.9148,4,0.8114,-95.7404,493,saied,zammel,93.9148,20.0856,100.0000
TN316466,Nejajra,النجاجرة,TN3164,M'Saken,Sousse,Centre East,35.69233209,10.56383648,14.59452111,8,8,7692,2520,2400,37,83,7,7692,2276,2069,86.2083,75.0833,267,11.1250,-75.0833,64,2.6667,-83.5417,2400,saied,zammel,75.0833,29.5892,87.5000
TN316467,Messadine,المسعدين,TN3164,M'Saken,Sousse,Centre East,35.76600084,10.60210279,5.69147543,8,8,8642,2547,2436,28,83,8,8642,2547,2084,85.5501,72.1675,326,13.3826,-72.1675,26,1.0673,-84.4828,2436,saied,zammel,72.1675,29.4723,100.0000
TN316551,Kalaa Seghira Est,القلعة الصغرى الشرقية,TN3165,Kalaa Sghira,Sousse,Centre East,35.82155186,10.57709262,9.77302731,6,6,4408,2021,2307,26,78,5,4408,2021,2183,94.6251,90.2037,102,4.4213,-90.2037,22,0.9536,-93.6714,2307,saied,zammel,90.2037,45.8485,83.3333
TN316552,Kalaa Seghira Hached,القلعة الصغرى حشاد,TN3165,Kalaa Sghira,Sousse,Centre East,35.83158187,10.53220497,14.73256229,6,6,4994,1955,1846,24,85,6,4994,1955,1725,93.4453,87.8657,103,5.5796,-87.8657,18,0.9751,-92.4702,1846,saied,zammel,87.8657,39.1470,100.0000
TN316553,Kalaa Seghira Ville,القلعة الصغرى المدينة,TN3165,Kalaa Sghira,Sousse,Centre East,35.8089246,10.54559447,9.79084518,13,13,15791,4224,4046,37,141,13,15791,4224,3679,90.9293,83.6876,293,7.2417,-83.6876,74,1.8290,-89.1003,4046,saied,zammel,83.6876,26.7494,100.0000
TN316554,En-Nagr,النقر,TN3165,Kalaa Sghira,Sousse,Centre East,35.80192347,10.49775423,16.47639233,2,2,2101,632,617,3,12,2,2101,632,596,96.5964,94.4895,13,2.1070,-94.4895,8,1.2966,-95.2998,617,saied,zammel,94.4895,30.0809,100.0000
TN316555,Oued Leya,وادي لاية,TN3165,Kalaa Sghira,Sousse,Centre East,35.78636974,10.42657721,51.75588859,1,1,462,120,116,3,1,1,462,120,114,98.2759,97.4138,1,0.8621,-97.4138,1,0.8621,-97.4138,116,saied,maghzaoui,97.4138,25.9740,100.0000
TN316651,Zaouit Sousse,زاوية سوسة,TN3166,Zaouia Ksiba Thraya,Sousse,Centre East,35.78588976,10.61730446,16.1811427,14,14,12301,5281,5259,52,178,11,11463,4428,4968,94.4666,89.7889,246,4.6777,-89.7889,45,0.8557,-93.6110,5259,saied,zammel,89.7889,38.6286,78.5714
TN316652,Ksibet Sousse,قصيبة سوسة,TN3166,Zaouia Ksiba Thraya,Sousse,Centre East,35.75578948,10.62764412,11.80161607,8,8,8015,2952,2807,39,106,8,8015,2952,2648,94.3356,89.5618,134,4.7738,-89.5618,25,0.8906,-93.4450,2807,saied,zammel,89.5618,36.8309,100.0000
TN316653,Thrayet,الثريّات,TN3166,Zaouia Ksiba Thraya,Sousse,Centre East,35.75901392,10.65967126,9.05400389,2,2,1931,741,709,4,28,2,1931,741,654,92.2426,86.7419,39,5.5007,-86.7419,16,2.2567,-89.9859,709,saied,zammel,86.7419,38.3739,100.0000
TN325151,El Medina,المدينة,TN3251,Monastir,Monastir,Centre East,35.76940437,10.83264592,0.67567103,7,7,7589,2178,2082,27,69,7,7589,2178,1821,87.4640,77.3295,211,10.1345,-77.3295,50,2.4015,-85.0624,2082,saied,zammel,77.3295,28.6994,100.0000
TN325152,El Medina 2,المدينة 2,TN3251,Monastir,Monastir,Centre East,35.7596276,10.83352858,1.88343686,7,7,8463,2458,2341,40,77,7,8463,2458,2107,90.0043,82.3152,180,7.6890,-82.3152,54,2.3067,-87.6976,2341,saied,zammel,82.3152,29.0441,100.0000
TN325153,Bab El Gharbi,باب الغربي,TN3251,Monastir,Monastir,Centre East,35.77037509,10.81946942,1.46773622,15,15,16791,4512,4683,59,136,14,15660,4512,4245,90.6470,83.1945,349,7.4525,-83.1945,89,1.9005,-88.7465,4683,saied,zammel,83.1945,28.8123,93.3333
TN325154,Er-Rbat,الربط,TN3251,Monastir,Monastir,Centre East,35.77739127,10.82411658,1.17402424,7,7,6042,2004,1910,32,62,6,6042,1663,1761,92.1990,85.9162,120,6.2827,-85.9162,29,1.5183,-90.6806,1910,saied,zammel,85.9162,27.5240,85.7143
TN325155,El Helia,الحلية,TN3251,Monastir,Monastir,Centre East,35.74407305,10.81882975,4.47061927,7,7,5978,1785,2017,15,44,6,5978,1785,1899,94.1497,89.6877,90,4.4621,-89.6877,28,1.3882,-92.7615,2017,saied,zammel,89.6877,29.8595,85.7143
TN325156,El Halia 2,الحلية 2,TN3251,Monastir,Monastir,Centre East,35.74767545,10.79316003,8.54768866,10,10,9815,3015,2893,39,83,10,9815,3015,2608,90.1486,82.4058,224,7.7428,-82.4058,61,2.1085,-88.0401,2893,saied,zammel,82.4058,30.7183,100.0000
TN325157,Skanes,صقانص,TN3251,Monastir,Monastir,Centre East,35.76590508,10.77701691,24.73632912,14,14,15769,5218,4932,103,182,13,15769,4869,4050,82.1168,67.6196,715,14.4972,-67.6196,167,3.3861,-78.7307,4932,saied,zammel,67.6196,30.8770,92.8571
TN325158,Khenis Sud,خنيس الجنوبية,TN3251,Monastir,Monastir,Centre East,35.70328937,10.81787564,2.840957,7,7,7339,2332,2249,25,58,7,7339,2332,1994,88.6616,79.1018,215,9.5598,-79.1018,40,1.7786,-86.8831,2249,saied,zammel,79.1018,31.7754,100.0000
TN325159,Khenis Nord,خنيس الشمالية,TN3251,Monastir,Monastir,Centre East,35.7236475,10.78614864,14.80720889,3,3,1903,710,685,5,20,3,1903,710,619,90.3650,82.4818,54,7.8832,-82.4818,12,1.7518,-88.6131,685,saied,zammel,82.4818,37.3095,100.0000
TN325251,Ouerdanine Nord,الوردانين الشمالية,TN3252,Ouerdanine,Monastir,Centre East,35.7236765,10.65203745,15.77494675,5,5,4134,1552,2021,18,55,4,4134,1552,1926,95.2994,91.4399,78,3.8595,-91.4399,17,0.8412,-94.4582,2021,saied,zammel,91.4399,37.5423,80.0000
TN325252,Ouerdaninie Sud,الوردانين الجنوبية,TN3252,Ouerdanine,Monastir,Centre East,35.69382292,10.65665106,17.78791113,10,10,9229,3133,3015,37,81,9,9229,2743,2894,95.9867,93.1012,87,2.8856,-93.1012,34,1.1277,-94.8590,3015,saied,zammel,93.1012,29.7215,90.0000
TN325253,Menzel Khair,منزل خير,TN3252,Ouerdanine,Monastir,Centre East,35.6907293,10.70591755,5.27766012,1,1,874,365,339,4,22,1,874,365,309,91.1504,83.4808,26,7.6696,-83.4808,4,1.1799,-89.9705,339,saied,zammel,83.4808,41.7620,100.0000
TN325254,Sidi Bou Othman,سيدي بوعثمان,TN3252,Ouerdanine,Monastir,Centre East,35.67710635,10.69774163,6.2493356,1,1,542,243,241,1,1,1,542,243,239,99.1701,98.3402,0,0.0000,-99.1701,2,0.8299,-98.3402,241,saied,maghzaoui,98.3402,44.8339,100.0000
TN325255,Oued El Jebs,وادي الجبس,TN3252,Ouerdanine,Monastir,Centre East,35.67979046,10.67507902,6.22683242,1,1,411,224,216,2,6,1,411,224,212,98.1481,96.7593,3,1.3889,-96.7593,1,0.4630,-97.6852,216,saied,zammel,96.7593,54.5012,100.0000
TN325351,Sahline Est,الساحلين الشرقية,TN3253,Sahline,Monastir,Centre East,35.73567099,10.74891647,14.68647623,6,6,6777,2535,2429,20,86,6,6777,2535,2220,91.3956,83.9028,182,7.4928,-83.9028,27,1.1116,-90.2841,2429,saied,zammel,83.9028,37.4059,100.0000
TN325352,Sahline Ouest,الساحلين الغربية,TN3253,Sahline,Monastir,Centre East,35.74883261,10.70744412,7.86667475,5,5,6397,2035,1945,19,71,5,6397,2035,1742,89.5630,80.1028,184,9.4602,-80.1028,19,0.9769,-88.5861,1945,saied,zammel,80.1028,31.8118,100.0000
TN325353,Sidi Ameur,سيدي عامر,TN3253,Sahline,Monastir,Centre East,35.73319057,10.69834206,5.66291038,5,5,3963,1957,1882,17,58,4,3963,1478,1756,93.3050,88.1509,97,5.1541,-88.1509,29,1.5409,-91.7641,1882,saied,zammel,88.1509,37.2950,80.0000
TN325354,Mootmar,معتمر,TN3253,Sahline,Monastir,Centre East,35.7406659,10.68027509,6.46628495,3,3,3273,1352,1287,16,49,3,3273,1352,1223,95.0272,90.9091,53,4.1181,-90.9091,11,0.8547,-94.1725,1287,saied,zammel,90.9091,41.3077,100.0000
TN325355,Masjed Aissa,مسجد عيسى,TN3253,Sahline,Monastir,Centre East,35.71845289,10.71737593,7.60163621,2,2,1454,615,591,3,21,2,1454,615,556,94.0778,89.3401,28,4.7377,-89.3401,7,1.1844,-92.8934,591,saied,zammel,89.3401,42.2971,100.0000
TN325451,Mezaougha,المزاوغة,TN3254,Zeramdine,Monastir,Centre East,35.59527372,10.5633297,61.37850633,3,3,1177,573,553,8,12,2,1177,396,523,94.5750,89.8734,26,4.7016,-89.8734,4,0.7233,-93.8517,553,saied,zammel,89.8734,33.6449,66.6667
TN325452,Menzel Hayet,منزل الحياة,TN3254,Zeramdine,Monastir,Centre East,35.52579904,10.62739001,27.08635963,4,4,2217,1104,1073,7,24,3,2217,804,1006,93.7558,89.2824,48,4.4734,-89.2824,19,1.7707,-91.9851,1073,saied,zammel,89.2824,36.2652,75.0000
TN325453,Melichet,المليشات,TN3254,Zeramdine,Monastir,Centre East,35.5238765,10.55019122,66.43004296,4,4,3604,874,1077,17,18,3,2710,874,1032,95.8217,93.5933,21,1.9499,-93.8719,24,2.2284,-93.5933,1077,saied,maghzaoui,93.5933,32.2509,75.0000
TN325454,Zeramdine Nord,زرمدين الشمالية,TN3254,Zeramdine,Monastir,Centre East,35.58074525,10.70002199,46.31010869,6,6,6799,1835,1780,12,43,6,6799,1835,1622,91.1236,83.7640,131,7.3596,-83.7640,27,1.5169,-89.6067,1780,saied,zammel,83.7640,26.9893,100.0000
TN325455,Zeramdine Sud,زرميدين الجنوبية,TN3254,Zeramdine,Monastir,Centre East,35.54521406,10.69844303,47.53861107,8,8,8241,1333,1285,6,41,8,8241,1333,1168,90.8949,83.9689,89,6.9261,-83.9689,28,2.1790,-88.7160,1285,saied,zammel,83.9689,16.1752,100.0000
TN325551,Beni Hassen Sud,بني حسان القبلية,TN3255,Beni Hassen,Monastir,Centre East,35.55364834,10.82409536,22.61930066,4,4,4715,1523,1494,10,19,4,4715,1523,1432,95.8501,92.9719,43,2.8782,-92.9719,19,1.2718,-94.5783,1494,saied,zammel,92.9719,32.3012,100.0000
TN325552,Beni Hassen Nord,بني حسان الجوفية,TN3255,Beni Hassen,Monastir,Centre East,35.5759324,10.80721503,7.35974058,2,2,2581,998,964,12,22,2,2581,998,925,95.9544,92.4274,34,3.5270,-92.4274,5,0.5187,-95.4357,964,saied,zammel,92.4274,38.6672,100.0000
TN325553,Hatem,حاتم,TN3255,Beni Hassen,Monastir,Centre East,35.51858727,10.74128819,15.23429144,1,1,1264,459,431,3,25,1,1264,459,420,97.4478,95.8237,7,1.6241,-95.8237,4,0.9281,-96.5197,431,saied,zammel,95.8237,36.3133,100.0000
TN325554,El Jnaiha,الجنائحة,TN3255,Beni Hassen,Monastir,Centre East,35.52610476,10.7724926,16.68960182,1,1,0,257,251,3,3,0,0,0,245,97.6096,95.6175,5,1.9920,-95.6175,1,0.3984,-97.2112,251,saied,zammel,95.6175,,0.0000
TN325555,Ghnada,الغنادة,TN3255,Beni Hassen,Monastir,Centre East,35.49764813,10.67938804,24.4099448,3,3,1235,886,848,12,26,2,1235,424,815,96.1085,93.5142,22,2.5943,-93.5142,11,1.2972,-94.8113,848,saied,zammel,93.5142,34.3320,66.6667
TN325651,Jamel Sud,جمال القبلية,TN3256,Jammel,Monastir,Centre East,35.60770317,10.76863115,6.04406098,8,8,7816,1578,1531,19,28,7,7816,1418,1446,94.4481,90.2678,64,4.1803,-90.2678,21,1.3717,-93.0764,1531,saied,zammel,90.2678,18.1423,87.5000
TN325652,Jamel Nord,جمال الجوفية,TN3256,Jammel,Monastir,Centre East,35.63251854,10.72373895,9.86729754,2,2,1712,471,462,3,6,2,1712,471,451,97.6190,96.1039,7,1.5152,-96.1039,4,0.8658,-96.7532,462,saied,zammel,96.1039,27.5117,100.0000
TN325653,Jamel Est,جمال الشرقية,TN3256,Jammel,Monastir,Centre East,35.61663888,10.79627827,19.78759408,14,14,12155,4936,4773,42,121,12,12155,4167,4473,93.7146,88.8121,234,4.9026,-88.8121,66,1.3828,-92.3319,4773,saied,zammel,88.8121,34.2822,85.7143
TN325654,Jamel Ouest,جمال الغربية,TN3256,Jammel,Monastir,Centre East,35.60416719,10.74296291,11.64925835,12,12,10831,3965,3857,25,83,11,10831,3694,3633,94.1924,89.5515,179,4.6409,-89.5515,45,1.1667,-93.0257,3857,saied,zammel,89.5515,34.1058,91.6667
TN325655,Zaouiet Kontoch,زاوية قنطش,TN3256,Jammel,Monastir,Centre East,35.64674073,10.76186869,12.1854799,4,4,2774,1789,1734,17,38,3,2774,1250,1621,93.4833,88.5236,86,4.9596,-88.5236,27,1.5571,-91.9262,1734,saied,zammel,88.5236,45.0613,75.0000
TN325656,Bir Taieb,بئر الطيب,TN3256,Jammel,Monastir,Centre East,35.65767316,10.67737187,12.23507835,1,1,1101,477,462,1,14,1,1101,477,452,97.8355,96.5368,6,1.2987,-96.5368,4,0.8658,-96.9697,462,saied,zammel,96.5368,43.3243,100.0000
TN325657,Menzel Kamel,منزل كامل,TN3256,Jammel,Monastir,Centre East,35.6359205,10.6617855,25.90396751,7,7,6714,1400,1355,15,30,7,6714,1400,1269,93.6531,88.0443,76,5.6089,-88.0443,10,0.7380,-92.9151,1355,saied,zammel,88.0443,20.8520,100.0000
TN325658,El Hdadra,الهدادرة,TN3256,Jammel,Monastir,Centre East,35.60223404,10.63025652,42.22552543,1,1,825,315,299,0,16,1,825,315,287,95.9866,92.6421,10,3.3445,-92.6421,2,0.6689,-95.3177,299,saied,zammel,92.6421,38.1818,100.0000
TN325659,Et-Teyaira,الطيايرة,TN3256,Jammel,Monastir,Centre East,35.56845866,10.77584128,16.66601067,1,1,1152,275,262,2,11,1,1152,275,254,96.9466,94.2748,7,2.6718,-94.2748,1,0.3817,-96.5649,262,saied,zammel,94.2748,23.8715,100.0000
TN325751,Bembla,بنبلة,TN3257,Bembla,Monastir,Centre East,35.7026841,10.77610123,5.57273964,6,6,6662,1801,1722,24,55,6,6662,1801,1619,94.0186,89.2567,82,4.7619,-89.2567,21,1.2195,-92.7991,1722,saied,zammel,89.2567,27.0339,100.0000
TN325752,Bembla Ouest,بنبلة الغربية,TN3257,Bembla,Monastir,Centre East,35.679983,10.79035015,10.87686582,4,4,2422,809,1146,10,43,3,2422,809,1079,94.1536,89.4415,54,4.7120,-89.4415,13,1.1344,-93.0192,1146,saied,zammel,89.4415,33.4021,75.0000
