id_2024,id_census,city_name_sources,city_name,id_geonames,caidat_1926,caidat_1931,controle_civil_1931,delegation_1956,lat,lon,sources_lat_lon,comments,geo_precision,name_key,id_delegation,delegation_name,governorate_name,region_name,match_method,match_score,match_km,match_margin_km
147,educ_96,El-Alem,El-Alem,316,Kairouan,Kairouan,Kairouan,,35.909873,10.057267,Google Maps,,1,el alem,4154,Sbikha,Kairouan,Centre Ouest,centroid,,4.027,17.950
148,educ_97,El-Djem,El-Jem,418,,,,,35.2964650075559,10.7068982120322,Google Maps,,1,el jem,3357,El Djem,Mahdia,Centre Est,centroid,,0.118,15.162
149,pop_eur_10,El-Ghelia (Graïba),El-Ghelia (Graïba),368,,,Béja,,,,,,,el ghelia graiba,,,Béja,Nord Ouest,hist_unit_governorate,,,
150,pop_eur_102,Oued-Melah,Oued-Melah,840,,,Gabès,,,,,,,oued melah,,,Gabès,Sud Est,hist_unit_governorate,,,
151,pop_eur_105,Territoires non érigés en communes,,1228,,,Gabès,,,,,,,,,,Gabès,Sud Est,hist_unit_governorate,,,
152,pop_eur_108,Aghir,Aghir,7,,,Djerba,,33.763479,11.017629,Google Maps,,1,aghir,5257,Djerba Midoun,Medenine,Sud Est,centroid,,9.293,10.087
153,pop_eur_11,Khanguet-Kef-Tout (mine),Khanguet-Kef-Tout,644,,,Béja,,36.9,9.11667,Geonames,,1,khanguet kef tout,2154,Nefza,Béja,Nord Ouest,centroid,,11.129,0.932
154,pop_eur_110,Barbouk,Barbouk,70,,,Djerba,,33.853809,10.854063,Google Maps,Barkouk.,1,barbouk,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,2.560,11.095
155,pop_eur_111,Bordj-Djellidj,Bordj-Djellidj,144,,,Djerba,,33.886893,10.746657,Google Maps,,1,bordj djellidj,5256,Djerba Houmet Souk,Medenine,Sud Est,centroid,,10.296,7.216
156,pop_eur_112,El-Kantara,El-Kantara,421,,,Djerba,,33.684519,10.918133,Google Maps,,1,el kantara,5257,Djerba Midoun,Medenine,Sud Est,centroid,,6.557,9.036
157,pop_eur_115,Oued-Zebib,Oued-Zebib,848,,,Djerba,,33.782558,10.836434,Google Maps,Oued Zbib.,1,oued zebib,5257,Djerba Midoun,Medenine,Sud Est,centroid,,8.826,0.498
158,pop_eur_118,Taguermest,Taguermest,1129,,,Djerba,,33.812608,11.032004,Google Maps,Taguermess.,1,taguermest,5257,Djerba Midoun,Medenine,Sud Est,centroid,,12.876,4.701
159,pop_eur_12,Kedâa (Ksar Mezouar-Rouiguiba),Kedâa (Ksar Mezouar-Rouiguiba),634,,,Béja,,36.82404,9.3287,Geonames,Ksar Mezouar.,1,kedaa ksar mezouar rouiguiba,2151,Béja Nord,Béja,Nord Ouest,centroid,,8.387,2.034
160,pop_eur_121,Arkou,Arkou,53,,,Djerba,,33.783663,11.019857,Geonames,,1,arkou,5257,Djerba Midoun,Medenine,Sud Est,centroid,,10.247,7.928
161,pop_eur_122,Gafsa (commune),Gafsa,541,Gafsa,Gafsa,Gafsa,,34.423705,8.782501,Google Maps,,1,gafsa,6151,Gafsa Nord,Gafsa,Sud Ouest,centroid,,0.111,0.000
162,pop_eur_124,Zanouch,Zanouch,1185,,,Gafsa,,34.46951,9.051721,Google Maps,,1,zanouch,6159,El Guetar,Gafsa,Sud Ouest,centroid,,17.201,2.714
163,pop_eur_125,Henchir-Souatir et Aïn-Moularès,Aïn-Moularès,26,,,Gafsa,,34.488889,8.271315,Google Maps,,1,ain moulares,6155,Oum El Araies,Gafsa,Sud Ouest,centroid,,0.327,14.910
164,pop_eur_125,Henchir-Souatir et Aïn-Moularès,Henchir-Souatir,597,,,Gafsa,,34.53262,8.3714,Geonames,,1,henchir souatir,6155,Oum El Araies,Gafsa,Sud Ouest,centroid,,10.134,14.080
165,pop_eur_126,Maknassy,Maknassy,719,,,Gafsa,,34.606659,9.607053,Google Maps,,1,maknassy,4358,Meknassy,Sidi Bouzid,Centre Ouest,centroid,,3.615,13.216
166,pop_eur_127,Metlaoui,Metlaoui,781,,,Gafsa,,34.326044,8.40181,Google Maps,,1,metlaoui,6157,Metlaoui,Gafsa,Sud Ouest,name_and_centroid,1.0000,1.124,20.297
167,pop_eur_128,Redeyef,Redeyef,1003,,,Gafsa,,34.38193,8.14707,Google Maps,,1,redeyef,6156,Redeyef,Gafsa,Sud Ouest,name_and_centroid,1.0000,1.371,15.222
168,pop_eur_130,Ras-el-Aïoun et Tabedit,Ras El-Aïoun,996,,,Gafsa,,34.427623,8.289105,Google Maps,El Ayoun (station à Tabeddit).,1,ras el aioun,6155,Oum El Araies,Gafsa,Sud Ouest,centroid,,6.829,5.761
169,pop_eur_130,Ras-el-Aïoun et Tabedit,Tabedit,1126,,,Gafsa,,34.435838,8.259622,Google Maps,"E.P. OUED JEMEL ERDAIEF TABDIT - (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,tabedit,6155,Oum El Araies,Gafsa,Sud Ouest,centroid,,5.951,4.625
170,pop_eur_132,Maghroun,Maghroun,709,,,Gafsa,,34.32494,8.39608,Geonames,,1,maghroun,6157,Metlaoui,Gafsa,Sud Ouest,centroid,,1.130,20.114
171,pop_eur_133,Sidi-bou-Zid,Sidi-Bouzid,1079,,,Gafsa,,35.0356729310449,9.48608998863544,Google Maps,,1,sidi bouzid,4351,Sidi Bouzid Ouest,Sidi Bouzid,Centre Ouest,centroid,,0.832,0.000
172,pop_eur_134,Sebbala-Lessouda,Sebbala-Lessouda,1039,,,Gafsa,,,,,,,sebbala lessouda,,,Gafsa,Sud Ouest,hist_unit_governorate,,,
173,pop_eur_136,Faïd,Faïd,508,,,Gafsa,,35.057428,9.653148,Google Maps,,1,faid,4351,Sidi Bouzid Ouest,Sidi Bouzid,Centre Ouest,centroid,,14.611,0.000
174,pop_eur_137,Maisonnettes isolées du chemin de fer,Maisonnettes isolées du chemin de fer,1237,,,Gafsa,,,,,,,maisonnettes isolees du chemin de fer,,,Gafsa,Sud Ouest,hist_unit_governorate,,,
175,pop_eur_139,Oum El-Ksar et Sidi-Boubaker,Oum El-Ksar,973,,,Gafsa,,,,,,,oum el ksar,,,Gafsa,Sud Ouest,hist_unit_governorate,,,
176,pop_eur_139,Oum El-Ksar et Sidi-Boubaker,Sidi-Boubaker,1075,,,Gafsa,,34.666411,8.462101,Google Maps,,1,sidi boubaker,4263,Majel Bel Abbes,Kasserine,Centre Ouest,centroid,,10.775,15.395
177,pop_eur_14,Nefzas (campagne) et Sidi-Ahmed (mine),Sidi-Ahmed,1062,,,Béja,,36.942036,9.11982,Geonames,Djebel Sidi Ahmed.,1,sidi ahmed,2154,Nefza,Béja,Nord Ouest,centroid,,7.129,9.152
178,pop_eur_140,Djebel-M'dilla et Djebel-Ank,Djebel-Ank,250,,,Gafsa,,34.33333,9.06667,Geonames,Djebel el Ank.,1,djebel ank,6159,El Guetar,Gafsa,Sud Ouest,centroid,,10.794,14.286
179,pop_eur_142,El-Hamma,El-Hamma du Djerid,402,Djerid,Djerid,Tozeur,,33.9974860897746,8.17062268988454,Google Maps,,1,el hamma du djerid,6252,Degach,Tozeur,Sud Ouest,centroid,,5.369,3.682
180,pop_eur_143,Deggache,Degache,233,,,Tozeur,,33.9880067188828,8.22202793871273,Google Maps,,1,degache,6252,Degach,Tozeur,Sud Ouest,centroid,,0.791,10.214
181,pop_eur_144,Nefta (commune),Nefta,820,,,Tozeur,,33.871243,7.879161,Google Maps,,1,nefta,6254,Nefta,Tozeur,Sud Ouest,name_and_centroid,1.0000,0.036,23.985
182,pop_eur_147,Khanguet-Semech,Khanguet-Semech,645,,,Grombalia,,36.624396,10.460424,Google Maps,"Khanguet, mosquée de Samech, école primaire de Samech.",1,khanguet semech,1564,Grombalia,Nabeul,Nord Est,centroid,,3.572,4.633
183,pop_eur_149,Khanguet-el-Hadjadj,Khanguet-El-Hadjadj,643,,,Grombalia,,36.617603,10.406839,Google Maps,Khanguet El Hojjej.,1,khanguet el hadjadj,1564,Grombalia,Nabeul,Nord Est,centroid,,3.073,8.126
184,pop_eur_15,Nefzas (chantier des),Nefza,821,,,Béja,,36.9865440869283,9.07963103225535,Google Maps,,1,nefza,2154,Nefza,Béja,Nord Ouest,name_and_centroid,1.0000,1.039,18.932
185,pop_eur_152,Zayana et Mesratia,Mesratya,772,,,Grombalia,,36.680301,10.436437,Google Maps,"Mouusratia, autour de la gare de Fondouk Djedid (https://gallica.bnf.fr/ark:/12148/bpt6k579515z).",1,mesratya,1561,Soliman,Nabeul,Nord Est,centroid,,5.186,1.871
186,pop_eur_152,Zayana et Mesratia,Zayana,1193,,,Grombalia,,36.662541,10.451164,Google Maps,"E.P. ZAYANA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,zayana,1561,Soliman,Nabeul,Nord Est,centroid,,5.038,2.038
187,pop_eur_153,Fondouk-Djedid,Fondouk-Djedid,528,,,Grombalia,,36.65455,10.452888,Google Maps,,1,fondouk djedid,1561,Soliman,Nabeul,Nord Est,centroid,,5.588,0.666
188,pop_eur_154,Camp-Servière,Camp Serviere,183,,,Grombalia,,36.64639,10.44278,Geonames,,1,camp serviere,1564,Grombalia,Nabeul,Nord Est,centroid,,5.174,1.685
189,pop_eur_157,"Belli, Turki, Henchir Gouiss",Henchir Gouiss,593,,,Grombalia,,36.568942,10.553613,Google Maps,Belli.,1,henchir gouiss,1565,Bou Argoub,Nabeul,Nord Est,centroid,,4.266,5.311
190,pop_eur_157,"Belli, Turki, Henchir Gouiss",Turki,1176,,,Grombalia,,36.575238,10.514759,Google Maps,,1,turki,1565,Bou Argoub,Nabeul,Nord Est,centroid,,5.992,1.744
191,pop_eur_159,Kouba-Kebira,Kouba-Kebira,660,,,Grombalia,,36.60228,10.58419,Geonames,Kobba El Kebira.,1,kouba kebira,1563,Beni Khalled,Nabeul,Nord Est,centroid,,5.296,3.157
192,pop_eur_160,Korbous,Korbous,659,,,Grombalia,,36.816613,10.568155,Google Maps,,1,korbous,1560,Takelsa,Nabeul,Nord Est,centroid,,5.741,9.155
193,pop_eur_161,Batrou,Batrou,76,,,Grombalia,,36.582676,10.570701,Google Maps,Mosquai batrou.,1,batrou,1565,Bou Argoub,Nabeul,Nord Est,centroid,,6.014,1.648
194,pop_eur_164,Henchir Soltane,Henchir Soltane,596,,,Grombalia,,,,,,,henchir soltane,1564,Grombalia,Nabeul,Nord Est,hist_unit_delegation,,,
195,pop_eur_17,Sidi-Zehili (chantiers),Sidi-Zehlil,1103,,,Béja,,36.6173,9.12959,Geonames,,1,sidi zehlil,2152,Béja Sud,Béja,Nord Ouest,centroid,,7.004,5.327
196,pop_eur_170,Menzel-Horr et Lebna (région),Lebna,691,,,Grombalia,,36.702921,10.94287,Google Maps,,1,lebna,1555,Menzel Temime,Nabeul,Nord Est,centroid,,9.764,0.141
197,pop_eur_172,Beni-Khalled et Bir-Drassen,Bir-Drassen,128,,,Grombalia,,36.615704,10.714036,Google Maps,,1,bir drassen,1563,Beni Khalled,Nabeul,Nord Est,centroid,,11.532,2.141
198,pop_eur_173,Bou-Cherik et Henchir-Magra,Bou-Cherik,160,,,Grombalia,,36.621439,10.546103,Google Maps,,1,bou cherik,1563,Beni Khalled,Nabeul,Nord Est,centroid,,5.126,2.518
199,pop_eur_173,Bou-Cherik et Henchir-Magra,Henchir Magra,594,,,Grombalia,,36.621439,10.546103,Google Maps,Boucherik.,1,henchir magra,1563,Beni Khalled,Nabeul,Nord Est,centroid,,5.126,2.518
200,pop_eur_176,Bou-Jerida,Bou-Jerida,169,,,Grombalia,,36.604029,10.757885,Google Maps,Boujrida.,1,bou jerida,1554,Korba,Nabeul,Nord Est,centroid,,9.559,5.654
201,pop_eur_178,"Sidi-Daoud, Cap Bon, Haouaria, etc",Haouaria,580,,,Grombalia,,37.0497825586771,11.0115295196622,Google Maps,Sidi Daouad (port).,1,haouaria,1559,El Haouaria,Nabeul,Nord Est,centroid,,0.071,21.046
202,pop_eur_178,"Sidi-Daoud, Cap Bon, Haouaria, etc",Sidi-Daouad,1081,,,Grombalia,,37.0214438157149,10.9135237484295,Google Maps,,1,sidi daouad,1559,El Haouaria,Nabeul,Nord Est,centroid,,9.305,14.343
203,pop_eur_179,"Hammna, Djedidi (mine)","Hammna, Djedidi (mine)",578,,,Grombalia,,36.39452,10.381896,Google Maps,Hammam Bent Djedidi.,1,hammna djedidi mine,3161,Bouficha,Sousse,Centre Est,centroid,,12.116,2.656
204,pop_eur_18,El-Aouaria et Aïn-Zebda,Aïn-Zebda,32,,,Béja,,,,,,,ain zebda,,,Béja,Nord Ouest,hist_unit_governorate,,,
205,pop_eur_18,El-Aouaria et Aïn-Zebda,El-Aouaria,323,,,Béja,,,,,,,el aouaria,1559,El Haouaria,Nabeul,Nord Est,name_fuzzy,0.9524,,
206,pop_eur_184,"Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine",Nasrallah,814,,,Kairouan,,35.35678,9.829333,Google Maps,,1,nasrallah,4159,Nasrallah,Kairouan,Centre Ouest,name_and_centroid,1.0000,0.459,19.988
207,pop_eur_184,"Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine",Pavillier,982,,,Kairouan,,35.42488,9.85464,Geonames,,1,pavillier,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,8.355,9.586
208,pop_eur_184,"Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine",Rechine,1002,,,Kairouan,,,,,,,rechine,,,Kairouan,Centre Ouest,hist_unit_governorate,,,
209,pop_eur_185,Pichon,Pichon,983,,,Kairouan,,35.633494,9.677498,Geonames,Haffouz.,1,pichon,4156,Haffouz,Kairouan,Centre Ouest,centroid,,0.227,10.353
210,pop_eur_187,Hadjeb-el-Aïoun (banlieue),Hadjeb El Aioun,566,,,Kairouan,,35.393639,9.542921,Google Maps,,1,hadjeb el aioun,4158,Hajeb el Ayoun,Kairouan,Centre Ouest,centroid,,0.183,17.188
211,pop_eur_19,Ouled-Ghozza,Ouled-Ghozza,915,,,Béja,,36.799254,9.112292,Google Maps,"Recensement 1956, Ouled Ghozzia.",1,ouled ghozza,2153,Amdoun,Béja,Nord Ouest,centroid,,6.327,4.718
212,pop_eur_190,Aïn-Ghrasésia,Aïn-Ghrasésia,21,,,Kairouan,,35.65333,10.22694,Geonames,,1,ain ghrasesia,3163,Sidi El Héni,Sousse,Centre Est,centroid,,8.440,2.779
213,pop_eur_191,Sidi-Amor-el-Kénani et Zaafrana,Sidi-Amor-El-Kénani,1067,,,Kairouan,,35.58444,10.11528,Geonames,,1,sidi amor el kenani,4152,Kairouan Sud,Kairouan,Centre Ouest,centroid,,9.769,1.047
214,pop_eur_191,Sidi-Amor-el-Kénani et Zaafrana,Zaafrana,1179,,,Kairouan,,35.54208,10.075021,Google Maps,,1,zaafrana,4152,Kairouan Sud,Kairouan,Centre Ouest,centroid,,14.672,0.844
215,pop_eur_192,"Saâdia, El-Alem et Sbikha",Saâdia,1012,,,Kairouan,,35.82889,10.09333,Geonames,,1,saadia,4154,Sbikha,Kairouan,Centre Ouest,centroid,,13.020,3.430
216,pop_eur_193,Ousseltia,Ousseltia,981,,,Kairouan,,35.849438,9.586498,Google Maps,,1,ousseltia,4155,El Ouslatia,Kairouan,Centre Ouest,centroid,,9.638,10.661
217,pop_eur_194,Djebel-Touila (mine),Djebel-Touila (mine),260,,,Kairouan,,35.44389,9.71222,Geonames,,1,djebel touila mine,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,14.506,1.708
218,pop_eur_195,Sidi-Saad,Sidi-Saad,1098,,,Kairouan,,35.387892,9.758919,Google Maps,,1,sidi saad,4159,Nasrallah,Kairouan,Centre Ouest,centroid,,7.312,12.231
220,pop_eur_199,Bir-Zina,Bir-Zina,139,,,Kairouan,,35.51667,10.01667,Geonames,Bir Ben Zina.,1,bir zina,4153,Echebika,Kairouan,Centre Ouest,centroid,,13.668,0.011
221,pop_eur_2,Béja (banlieue) et Sidi-Fredj,Sidi-Fredj,1085,,,Béja,,36.7201418266884,9.19396849912945,Google Maps,,1,sidi fredj,2152,Béja Sud,Béja,Nord Ouest,centroid,,6.782,4.361
222,pop_eur_200,Chelika,Chelika,204,,,Kairouan,,35.6190668920515,9.9270817083425,Google Maps,Chebika.,1,chelika,4153,Echebika,Kairouan,Centre Ouest,centroid,,0.328,16.449
223,pop_eur_201,Oued-Zéroud (chantiers),Oued-Zéroud (chantiers),851,,,Kairouan,,,,,,,oued zeroud chantiers,,,Kairouan,Centre Ouest,hist_unit_governorate,,,
224,pop_eur_207,Aïn-Mesria,Aïn-Mesria,25,,,Kef,,35.906838,8.742449,Google Maps,,1,ain mesria,2360,Dahmani,Kef,Nord Ouest,centroid,,9.075,3.348
225,pop_eur_208,Bir-Lafou,Bir-Lafou,134,,,Kef,,35.82384,8.44207,Geonames,Bir El Afou.,1,bir lafou,2356,Kalaat Snan,Kef,Nord Ouest,centroid,,10.920,1.612
226,pop_eur_21,Mastouta,Mastouta,728,,,Béja,,36.6239,9.19952,Geonames,,1,mastouta,2152,Béja Sud,Béja,Nord Ouest,centroid,,4.043,11.552
227,pop_eur_210,Charren,Charren,199,,,Kef,,,,,,,charren,,,Kef,Nord Ouest,hist_unit_governorate,,,
228,pop_eur_216,Fedj El-Tameur,Fedj El-Tameur,515,,,Kef,,35.8781062775882,8.70921944588991,Google Maps,,1,fedj el tameur,2358,Djerissa,Kef,Nord Ouest,centroid,,8.065,5.229
229,pop_eur_218,Gouraïa,Gouraïa,556,,,Kef,,35.859031,8.684757,Google Maps,,1,gouraia,2358,Djerissa,Kef,Nord Ouest,centroid,,5.016,7.322
230,pop_eur_219,Kalaa-Djerda,Kalaa-Djerda,626,,,Kef,,35.6633492337049,8.58598584079496,Geonames,Vérifier le contrôle civil en 1931.,1,kalaa djerda,2357,Kalaat Khasbah,Kef,Nord Ouest,centroid,,0.578,11.691
231,pop_eur_22,Semech,Semech,1050,,,Béja,,36.68914,9.0484,Geonames,Henchir Semmech.,1,semech,2259,Balta - Bou Aouane,Jendouba,Nord Ouest,centroid,,11.610,1.284
232,pop_eur_221,Kalaâ-El-Senam (gare),Kalaâ-El-Senam,627,Tadjerouine,Tadjerouine,Kef,,35.755627,8.352656,Google Maps,,1,kalaa el senam,2356,Kalaat Snan,Kef,Nord Ouest,centroid,,1.730,21.058
233,pop_eur_222,Djebel-Kebouch,Djebel-Kebouch,256,,,Kef,,36.22277,8.93387,Geonames,,1,djebel kebouch,2352,Kef Est,Kef,Nord Ouest,centroid,,6.753,11.181
234,pop_eur_223,"Saline (monopoles), Lorbeus",Saline (monopoles),1030,,,Kef,,36.081395,8.964295,Google Maps,,1,saline monopoles,2361,Es-Sers,Kef,Nord Ouest,centroid,,5.386,9.294
235,pop_eur_224,El-Akouat,El-Akouat,314,,,Kef,,36.27692,9.23823,Geonames,Akhouat.,1,el akouat,2454,Gaafour,Siliana,Nord Ouest,centroid,,9.241,5.576
236,pop_eur_225,Majouba,Majouba,717,,,Kef,,35.81145,8.501342,Google Maps,,1,majouba,2355,Tajerouine,Kef,Nord Ouest,centroid,,10.048,2.812
237,pop_eur_226,Mellègue et Dyr,Dyr,296,,,Kef,,36.20575,8.78467,Geonames,,1,dyr,2352,Kef Est,Kef,Nord Ouest,centroid,,7.891,6.553
238,pop_eur_226,Mellègue et Dyr,Mellègue,746,,,Kef,,36.315038,8.70093,Google Maps,,1,mellegue,2353,Nebeur,Kef,Nord Ouest,centroid,,5.755,13.063
239,pop_eur_227,Oued-Sarrath,Oued-Sarrath,843,,,Kef,,35.975184,8.37681,Google Maps,,1,oued sarrath,2355,Tajerouine,Kef,Nord Ouest,centroid,,18.399,4.760
240,pop_eur_228,Rebiba,Rebiba,1000,,,Kef,,35.80175,8.37899,Geonames,,1,rebiba,2356,Kalaat Snan,Kef,Nord Ouest,centroid,,4.986,13.619
241,pop_eur_230,Les Salines (village),Les Salines (village),696,,,Kef,,36.081395,8.964295,Google Maps,,1,les salines village,2361,Es-Sers,Kef,Nord Ouest,centroid,,5.386,9.294
242,pop_eur_231,Le Sers et ses environs,Sers,1054,,,Kef,,36.077579,9.021234,Google Maps,,1,sers,2361,Es-Sers,Kef,Nord Ouest,centroid,,0.326,14.318
243,pop_eur_232,Sidi-Armor-ben-Salem,Sidi-Armor-Ben-Salem,1068,,,Kef,,35.85,8.48333,Geonames,,1,sidi armor ben salem,2355,Tajerouine,Kef,Nord Ouest,centroid,,7.817,6.675
244,pop_eur_233,Mine de Majembia,Mine de Majembia,788,,,Kef,,,,,,,mine de majembia,,,Kef,Nord Ouest,hist_unit_governorate,,,
245,pop_eur_235,Mine d'Oudiba,Mine d'Oudiba,790,,,Kef,,36.100739,8.937869,Mindat,,1,mine doudiba,2361,Es-Sers,Kef,Nord Ouest,centroid,,8.205,3.377
246,pop_eur_237,Djebel-Bougrine,Djebel-Bougrine,252,,,Kef,,,,,,,djebel bougrine,,,Kef,Nord Ouest,hist_unit_governorate,,,
247,pop_eur_238,Sidi-Bou-Rouis,Sidi-Bou-Rouis,1077,,,Kef,,36.177737,9.125122,Google Maps,,1,sidi bou rouis,2456,Bourouis,Siliana,Nord Ouest,centroid,,0.143,14.377
248,pop_eur_239,Mine du Dejebl-Bellout,Mine du Dejebl-Bellout,791,,,Kef,,,,,,,mine du dejebl bellout,,,Kef,Nord Ouest,hist_unit_governorate,,,
249,pop_eur_242,Zafrane,Zafrane,1181,,,Kef,,36.14557,8.79654,Geonames,,1,zafrane,2352,Kef Est,Kef,Nord Ouest,centroid,,8.248,7.003
250,pop_eur_243,Aïn-Taga (gare),Aïn-Taga,30,,,Kef,,35.76667,8.35,Geonames,,1,ain taga,2356,Kalaat Snan,Kef,Nord Ouest,centroid,,0.767,22.211
251,pop_eur_244,Les Zouarines,Les Zouarines,698,,,Kef,,36.01667,8.91667,Geonames,,1,les zouarines,2360,Dahmani,Kef,Nord Ouest,centroid,,10.995,0.643
252,pop_eur_245,Mine du Djebel-Lorbeuss,Mine du Djebel-Lorbeuss,792,,,Kef,,36.06246,8.89535,Mindat,,1,mine du djebel lorbeuss,2361,Es-Sers,Kef,Nord Ouest,centroid,,11.626,2.556
253,pop_eur_246,Aïn-Ameg,Aïn-Ameg,11,,,Kef,,,,,,,ain ameg,,,Kef,Nord Ouest,hist_unit_governorate,,,
254,pop_eur_247,Aïn-Touiref,Aïn-Touiref,31,,,Kef,,36.339293,8.581352,Google Maps,Touiref.,1,ain touiref,2258,Oued Meliz,Jendouba,Nord Ouest,centroid,,14.730,1.307
255,pop_eur_248,Henchir-Chebout,Henchir Chebout,592,,,Kef,,,,,,,henchir chebout,,,Kef,Nord Ouest,hist_unit_governorate,,,
256,pop_eur_249,Felta et Hameina,Hameina,571,,,Kef,,,,,,,hameina,,,Kef,Nord Ouest,hist_unit_governorate,,,
257,pop_eur_250,Ouled-Boughanem,Ouled-Boughanem,882,,,Kef,,35.83049,8.44345,Geonames,Oulad Bou Rhanem.,1,ouled boughanem,2356,Kalaat Snan,Kef,Nord Ouest,centroid,,11.450,0.550
258,pop_eur_251,Trika,Trika,1172,,,Kef,,36.132295,9.11295,Geonames,,1,trika,2456,Bourouis,Siliana,Nord Ouest,centroid,,5.263,4.904
259,pop_eur_253,Fedj-Hassen,Fedj Hassen,516,,,Kef,,36.38248,8.44596,Geonames,Vérifier le contrôle civil en 1931.,1,fedj hassen,2257,Ghardimaou,Jendouba,Nord Ouest,centroid,,13.769,1.471
260,pop_eur_254,Centres non dénommés,,1214,,,Kef,,,,,,,,,,Kef,Nord Ouest,hist_unit_governorate,,,
261,pop_eur_255,"Sidi-Ahmed-Salah, Aïn-Kerma, Oued-Souane, Zoulian, KhanguEl-Guebline, Bou-Khadra, Mellalis",,1234,,,Kef,,,,,,,,,,Kef,Nord Ouest,hist_unit_governorate,,,
262,pop_eur_258,Fedj El-Addoum,Fedj El-Addoum,513,,,Téboursouk,,,,,,,fedj el addoum,2155,Teboursouk,Béja,Nord Ouest,hist_unit_delegation,,,
263,pop_eur_262,Thibar (banlieue),Thibar,1157,,,Téboursouk,,36.522949,9.104555,Google Maps,,1,thibar,2156,Tibar,Béja,Nord Ouest,centroid,,1.632,10.641
264,pop_eur_263,Djebba (mine),Djebba (mine),247,,,Téboursouk,,36.48,9.1,Google Maps,,1,djebba mine,2156,Tibar,Béja,Nord Ouest,centroid,,3.220,9.540
265,pop_eur_264,El-Akhouat,El-Akhouat,313,,,Téboursouk,,36.255615,9.255199,Google Maps,,1,el akhouat,2454,Gaafour,Siliana,Nord Ouest,centroid,,9.715,4.644
266,pop_eur_266,El-Aksab,El-Aksab,315,,,Téboursouk,,36.172815,9.33198,Geonames,"E.P. BANNOURIA KARFOUR AKSSABE, bureau de vote (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,el aksab,2451,Siliana Nord,Siliana,Nord Ouest,centroid,,10.182,0.384
267,pop_eur_267,Sidi-Smaïl,Sidi-Smaïl,1101,,,Téboursouk,,36.5965160723065,9.10889309873989,Google Maps,,1,sidi smail,2156,Tibar,Béja,Nord Ouest,centroid,,9.756,0.172
268,pop_eur_269,Djebel-Balouka (centres et chantiers divers),Djebel-Balouka,251,,,Maktar,,,,,,,djebel balouka,2457,Makthar,Siliana,Nord Ouest,hist_unit_delegation,,,
269,pop_eur_27,Kheniguet-ed-Dehan,Kheniguet-El-Dehan,649,,,Medjez-el-Bab,,36.46301,9.69332,Geonames,,1,kheniguet el dehan,2158,Goubellat,Béja,Nord Ouest,centroid,,8.835,5.041
270,pop_eur_272,Rohia,Rohia,1010,,,Maktar,,35.649464,9.061282,Google Maps,,1,rohia,2458,Er-Rouhia,Siliana,Nord Ouest,centroid,,0.580,5.763
271,pop_eur_273,Siliana,Siliana,1105,,,Maktar,,36.0876356470366,9.37312446299586,Google Maps,,1,siliana,2451,Siliana Nord,Siliana,Nord Ouest,centroid,,0.034,0.796
272,pop_eur_275,Robâa,Robâa,1009,,,Maktar,,36.09399,9.56736,Geonames,Bargou.,1,robaa,2460,Bargou,Siliana,Nord Ouest,centroid,,4.426,12.993
273,pop_eur_276,Les Massouges,Les Massouges,694,,,Maktar,,36.062678,9.21166,Geonames,,1,les massouges,2452,Siliana Sud,Siliana,Nord Ouest,centroid,,14.112,0.651
274,pop_eur_277,Oum-el-Abouab,Oum-El-Abouab,975,,,Maktar,,36.17724,9.82942,Geonames,,1,oum el abouab,2460,Bargou,Siliana,Nord Ouest,centroid,,20.825,1.915
275,pop_eur_281,Chaffar et Thyna,Chaffar,192,,,Sfax,,34.537245,10.575199,Google Maps,,1,chaffar,3465,Mahres,Sfax,Centre Est,centroid,,7.242,12.978
276,pop_eur_281,Chaffar et Thyna,Thyna,1158,,,Sfax,,34.666284,10.69571,Google Maps,,1,thyna,3456,Tina,Sfax,Centre Est,centroid,,2.231,6.540
277,pop_eur_282,Founi,Founi,532,,,Sfax,,34.505216,10.025722,Google Maps,,1,founi,3462,Ghraiba,Sfax,Centre Est,centroid,,17.094,1.543
278,pop_eur_286,La Skira,Skhira,1245,,,Sfax,,34.298556,10.076657,Google Maps,,1,skhira,3464,Skhira,Sfax,Centre Est,name_and_centroid,1.0000,0.182,25.018
279,pop_eur_288,Mezzouna,Mezzouna,785,,,Sfax,,34.577636,9.842697,Google Maps,,1,mezzouna,4360,Mezzouna,Sidi Bouzid,Centre Ouest,name_and_centroid,1.0000,0.079,21.913
280,pop_eur_289,Triaga,Triaga,1171,,,Sfax,,34.966791,10.369416,Google Maps,Ancien nom de Menzel Chaker.,1,triaga,3461,Menzel Chaker,Sfax,Centre Est,centroid,,0.411,24.876
