bureau_code,delegation_key_2014,governorate_isie,delegation_isie,governorate_name,delegation_name,id_delegation,region_name,polling_centre,essebsi,marzouki,valid_votes,essebsi_share_pct,margin_pp
04020102503,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية حي النصر 2 عن المنيهلة مكتب 3,187,177,364,51.37,2.75
04020102504,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية حي النصر 2 عن المنيهلة مكتب 4,155,157,312,49.68,-0.64
04020102505,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية حي النصر 2 عن المنيهلة مكتب 5,149,131,280,53.21,6.43
04020102601,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية ابن سينا المنيهلة مكتب 1,217,168,385,56.36,12.73
04020102602,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية ابن سينا المنيهلة مكتب 2,187,193,380,49.21,-1.58
04020102603,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية ابن سينا المنيهلة مكتب 3,181,191,372,48.66,-2.69
04020102604,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية ابن سينا المنيهلة مكتب 4,130,135,265,49.06,-1.89
04020102605,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية ابن سينا المنيهلة مكتب 5,131,181,312,41.99,-16.03
04020102701,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 1,183,136,319,57.37,14.73
04020102702,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 2,153,133,286,53.5,6.99
04020102703,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 3,141,135,276,51.09,2.17
04020102704,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 4,105,131,236,44.49,-11.02
04020102705,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 5,73,117,190,38.42,-23.16
04020102706,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الجمهورية 2 المنيهلة مكتب 6,93,127,220,42.27,-15.45
04020102801,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 1,213,143,356,59.83,19.66
04020102802,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 2,172,158,330,52.12,4.24
04020102803,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 3,148,153,301,49.17,-1.66
04020102804,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 4,139,175,314,44.27,-11.46
04020102805,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 5,99,126,225,44.0,-12.0
04020102806,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية جمهورية 1 - المنيهلة مكتب 6,108,133,241,44.81,-10.37
04020102901,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية النصر 3 المنيهلة مكتب 1,162,117,279,58.06,16.13
04020102902,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية النصر 3 المنيهلة مكتب 2,118,101,219,53.88,7.76
04020103001,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية حدائق المنيهلة مكتب 1,159,81,240,66.25,32.5
04020103101,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الرفاهة - المنيهلة مكتب 1,187,164,351,53.28,6.55
04020103102,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الرفاهة - المنيهلة مكتب 2,130,156,286,45.45,-9.09
04020203201,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الصنهاجي عن المنيهلة - الرفاهة مكتب 1,162,143,305,53.11,6.23
04020203202,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الصنهاجي عن المنيهلة - الرفاهة مكتب 2,117,151,268,43.66,-12.69
04020203203,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية الصنهاجي عن المنيهلة - الرفاهة مكتب 3,80,137,217,36.87,-26.27
04020303301,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 1 - البساتين مكتب 1,200,120,320,62.5,25.0
04020303302,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 1 - البساتين مكتب 2,152,143,295,51.53,3.05
04020303303,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 1 - البساتين مكتب 3,106,147,253,41.9,-16.21
04020303304,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 1 - البساتين مكتب 4,80,135,215,37.21,-25.58
04020303401,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 1,195,108,303,64.36,28.71
04020303402,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 2,189,128,317,59.62,19.24
04020303403,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 3,158,129,287,55.05,10.1
04020303404,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 4,157,124,281,55.87,11.74
04020303405,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 5,107,105,212,50.47,0.94
04020303406,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي 2 البساتين مكتب 6,93,112,205,45.37,-9.27
04020303501,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي3 - البساتين مكتب 1,160,110,270,59.26,18.52
04020303502,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية واد الرومي3 - البساتين مكتب 2,95,115,210,45.24,-9.52
04020303601,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية البساتين مكتب 1,175,179,354,49.44,-1.13
04020303602,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية البساتين مكتب 2,136,106,242,56.2,12.4
04020303603,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية البساتين مكتب 3,111,103,214,51.87,3.74
04020303604,0402,Ariana,Mnihla,Ariana,El Mnihla,1257,Nord Est,م إبتدائية البساتين مكتب 4,106,101,207,51.21,2.42
04030103701,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 1,251,129,380,66.05,32.11
04030103702,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 2,232,146,378,61.38,22.75
04030103703,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 3,185,148,333,55.56,11.11
04030103704,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 4,135,177,312,43.27,-13.46
04030103705,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 5,123,190,313,39.3,-21.41
04030103706,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 6,109,157,266,40.98,-18.05
04030103707,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكتب 7,88,150,238,36.97,-26.05
04030103801,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكرر مكتب 1,176,132,308,57.14,14.29
04030103802,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكرر مكتب 2,145,140,285,50.88,1.75
04030103803,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 1 مكرر مكتب 3,95,106,201,47.26,-5.47
04030103901,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 1,188,153,341,55.13,10.26
04030103902,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 2,200,137,337,59.35,18.69
04030103903,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 3,174,143,317,54.89,9.78
04030103904,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 4,138,176,314,43.95,-12.1
04030103905,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 5,132,170,302,43.71,-12.58
04030103906,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية طارق ابن زياد التضامن5 - حي التضامن مكتب 6,110,108,218,50.46,0.92
04030104001,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 مكرر مكتب 1,162,100,262,61.83,23.66
04030104002,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 مكرر مكتب 2,150,115,265,56.6,13.21
04030104003,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 مكرر مكتب 3,98,120,218,44.95,-10.09
04030104004,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 مكرر مكتب 4,100,92,192,52.08,4.17
04030204101,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 1,221,148,369,59.89,19.78
04030204102,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 2,212,156,368,57.61,15.22
04030204103,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 3,179,148,327,54.74,9.48
04030204104,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 4,138,196,334,41.32,-17.37
04030204105,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 5,111,185,296,37.5,-25.0
04030204106,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 6,89,160,249,35.74,-28.51
04030204107,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية التضامن3 - 9 افريل مكتب 7,125,164,289,43.25,-13.49
04030304201,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 1,212,166,378,56.08,12.17
04030304202,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 2,191,160,351,54.42,8.83
04030304203,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 3,158,179,337,46.88,-6.23
04030304204,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 4,153,168,321,47.66,-4.67
04030304205,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 5,115,204,319,36.05,-27.9
04030304206,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 6,91,168,259,35.14,-29.73
04030304207,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 - 18 جانفي مكتب 7,100,159,259,38.61,-22.78
04030304301,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 1,222,139,361,61.5,22.99
04030304302,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 2,216,150,366,59.02,18.03
04030304303,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 3,184,163,347,53.03,6.05
04030304304,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 4,162,159,321,50.47,0.93
04030304305,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 5,153,209,362,42.27,-15.47
04030304306,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 6,122,180,302,40.4,-19.21
04030304307,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 7,94,167,261,36.02,-27.97
04030304308,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 2 مارس 34 - 18 جانفي مكتب 8,98,148,246,39.84,-20.33
04030304401,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 1,201,144,345,58.26,16.52
04030304402,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 2,220,118,338,65.09,30.18
04030304403,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 3,148,165,313,47.28,-5.43
04030304404,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 4,130,169,299,43.48,-13.04
04030304405,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 5,116,166,282,41.13,-17.73
04030304406,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 6,105,142,247,42.51,-14.98
04030304407,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 18جانفي 52 حي التضامن - 18 جانفي مكتب 7,100,133,233,42.92,-14.16
04030404501,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 14 جانفي حي التضامن - 2 مارس مكتب 1,168,110,278,60.43,20.86
04030404502,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 14 جانفي حي التضامن - 2 مارس مكتب 2,147,121,268,54.85,9.7
04030404503,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 14 جانفي حي التضامن - 2 مارس مكتب 3,126,140,266,47.37,-5.26
04030404504,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 14 جانفي حي التضامن - 2 مارس مكتب 4,74,137,211,35.07,-29.86
04030404505,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية 14 جانفي حي التضامن - 2 مارس مكتب 5,76,96,172,44.19,-11.63
04030404601,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية نهج الطيب المهيري حي التضامن - 2 مارس مكتب 1,194,158,352,55.11,10.23
04030404602,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية نهج الطيب المهيري حي التضامن - 2 مارس مكتب 2,110,167,277,39.71,-20.58
04030504701,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 - 14 جانفي مكتب 1,213,131,344,61.92,23.84
04030504702,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 - 14 جانفي مكتب 2,202,130,332,60.84,21.69
04030504703,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 - 14 جانفي مكتب 3,146,158,304,48.03,-3.95
04030504704,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 - 14 جانفي مكتب 4,107,160,267,40.07,-19.85
04030504705,0403,Ariana,Ettadhamen,Ariana,Cité Ettadhamen,1256,Nord Est,م إبتدائية حي التضامن 4 - 14 جانفي مكتب 5,93,123,216,43.06,-13.89
04040104801,0404,Ariana,Raoued,Ariana,Raoued,1253,Nord Est,م إبتدائية جعفر 1 - جعفر مكتب 1,250,155,405,61.73,23.46
04040104802,0404,Ariana,Raoued,Ariana,Raoued,1253,Nord Est,م إبتدائية جعفر 1 - جعفر مكتب 2,240,172,412,58.25,16.5
