bureau_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,imada_name,adm3_pcode,adm4_pcode,reading,rows,n_representatives,rep_saied,rep_zammel,rep_maghzaoui,unattributed,table_source,rotation,registered,voters,valid,turnout_pct,saied_share_pct,winner
15060110302,قفصة,المظيلة,الحي العمالي,م إبتدائية حي النسيم المظيلة - الحي العمالي,Gafsa,Mdhilla,Cite Des Travailleurs,TN6158,TN615852,located,,,,,,,red,0,,,195,,89.7436,saied
15060210101,قفصة,المظيلة,السقي,م إبتدائية السقي,Gafsa,Mdhilla,El Segui,TN6158,TN615854,located,,,,,,,red,0,260,69,67,26.5385,98.5075,saied
15060310101,قفصة,المظيلة,المظيلة المركز,م إبتدائية الحي العصري المظيلة - المظيلة المركز,Gafsa,Mdhilla,Mdhila Centre,TN6158,TN615851,located,,,,,,,red,0,933,330,316,35.3698,89.8734,saied
15060310102,قفصة,المظيلة,المظيلة المركز,م إبتدائية الحي العصري المظيلة - المظيلة المركز,Gafsa,Mdhilla,Mdhila Centre,TN6158,TN615851,located,,,,,,,red,0,933,286,274,30.6538,93.4307,saied
15060310103,قفصة,المظيلة,المظيلة المركز,م إبتدائية الحي العصري المظيلة - المظيلة المركز,Gafsa,Mdhilla,Mdhila Centre,TN6158,TN615851,read,...,0,0,0,0,0,red,0,938,227,220,24.2004,90.9091,saied
15060320101,قفصة,المظيلة,المظيلة المركز,م إبتدائية القرية المظيلة - المظيلة المركز,Gafsa,Mdhilla,Mdhila Centre,TN6158,TN615851,read,s..,1,1,0,0,0,red,0,858,,199,,90.9548,saied
15060320102,قفصة,المظيلة,المظيلة المركز,م إبتدائية القرية المظيلة - المظيلة المركز,Gafsa,Mdhilla,Mdhila Centre,TN6158,TN615851,located,,,,,,,red,0,858,146,143,17.0163,91.6084,saied
15060410101,قفصة,المظيلة,صهيب,م إبتدائية 14 جانفي برج العكارمة المظيلة - صهيب,Gafsa,Mdhilla,Sahib,TN6158,TN615853,located,,,,,,,red,0,1122,272,261,24.2424,86.5900,saied
15060410201,قفصة,المظيلة,صهيب,م إبتدائية المنجم المظيلة - صهيب,Gafsa,Mdhilla,Sahib,TN6158,TN615853,located,,,,,,,red,0,553,123,119,22.2423,91.5966,saied
15070110101,قفصة,ام العرائس,الدوارة,م إبتدائية الدوارة ام العرائس,Gafsa,Oum Larais,Daouara,TN6155,TN615557,located,,,,,,,red,0,1030,282,277,27.3786,95.6679,saied
15070110201,قفصة,ام العرائس,الدوارة,م إبتدائية هنشير القلال أم العرائس - الدوارة,Gafsa,Oum Larais,Daouara,TN6155,TN615557,located,,,,,,,red,180,511,132,130,25.8317,92.3077,saied
15070210101,قفصة,ام العرائس,السويطير,خيمة بمنطقة الجلابية,Gafsa,Oum Larais,Es-Souitir,TN6155,TN615556,read,...,0,0,0,0,0,red,0,103,22,20,21.3592,90.0000,saied
15070210201,قفصة,ام العرائس,السويطير,م إبتدائية القطع أم العرائس,Gafsa,Oum Larais,Es-Souitir,TN6155,TN615556,located,,,,,,,red,0,78,28,28,35.8974,96.4286,saied
15070310101,قفصة,ام العرائس,الشنوفية,م إبتدائية الشنوفية أم العرائس,Gafsa,Oum Larais,Ech-Channoufia,TN6155,TN615555,located,,,,,,,red,0,96,28,27,29.1667,92.5926,saied
15070310201,قفصة,ام العرائس,الشنوفية,م إبتدائية اللوزة أم العرائس - الشنوفية,Gafsa,Oum Larais,Ech-Channoufia,TN6155,TN615555,located,,,,,,,red,0,196,39,39,19.8980,100.0000,saied
15070310301,قفصة,ام العرائس,الشنوفية,م إبتدائية بن عمار أم العرائس - الشنوفية,Gafsa,Oum Larais,Ech-Channoufia,TN6155,TN615555,located,,,,,,,red,0,321,81,79,25.2336,97.4684,saied
15070410101,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية 14 جانفي أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,875,197,192,22.5143,95.3125,saied
15070410201,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية البركة أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,read,...,0,0,0,0,0,red,0,261,23,23,8.8123,100.0000,saied
15070410301,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية الحي العمالي ام العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,,396,389,,91.0026,saied
15070410302,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية الحي العمالي ام العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1008,286,279,28.3730,93.5484,saied
15070410401,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية المحطة ام العرائس,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,927,345,334,37.2168,93.4132,saied
15070410402,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية المحطة ام العرائس,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,927,280,270,30.2050,92.5926,saied
15070410403,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية المحطة ام العرائس,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,927,256,244,27.6160,90.9836,saied
15070410501,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية المنجم ام العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,888,279,274,31.4189,91.6058,saied
15070410601,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية حي الزهور أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1244,408,396,32.7974,90.6566,saied
15070410602,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية حي الزهور أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1244,317,305,25.4823,93.1148,saied
15070410701,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية حي السوالمية أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1266,479,472,37.8357,92.5847,saied
15070410702,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية حي السوالمية أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1266,361,351,28.5150,88.8889,saied
15070410703,قفصة,ام العرائس,ام العرائس المحطة,م إبتدائية حي السوالمية أم العرائس - المحطة,Gafsa,Oum Larais,Oum El Araies Gare,TN6155,TN615554,located,,,,,,,red,0,1266,338,324,26.6983,92.5926,saied
15070510101,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية الكسيلة ام العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,1081,414,392,38.2979,93.8776,saied
15070510102,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية الكسيلة ام العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,1081,322,306,29.7872,93.1373,saied
15070510103,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية الكسيلة ام العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,1080,291,284,26.9444,91.9014,saied
15070510201,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية حشانة ام العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,182,48,48,26.3736,93.7500,saied
15070510301,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية طارق ابن زياد أم العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,964,322,313,33.4025,91.3738,saied
15070510302,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية طارق ابن زياد أم العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,963,237,227,24.6106,90.3084,saied
15070510401,قفصة,ام العرائس,ام العرائس المركز,م إبتدائية فرحات حشاد أم العرائس,Gafsa,Oum Larais,Oum El Araies Centre,TN6155,TN615553,located,,,,,,,red,0,1106,385,376,34.8101,95.7447,saied
15080110101,قفصة,بلخير,الطلح الشرقية,م إبتدائية اولاد زايد بلخير - الطلح الشرقية,Gafsa,Belkhir,Et-Talh Est,TN6160,TN616053,located,,,,,,,red,0,773,210,204,27.1669,97.5490,saied
15080110201,قفصة,بلخير,الطلح الشرقية,م إبتدائية باطن اولاد منصور بلخير,Gafsa,Belkhir,Et-Talh Est,TN6160,TN616053,read,s..,1,1,0,0,0,red,0,215,90,87,41.8605,96.5517,saied
15080210101,قفصة,بلخير,الطلح الغربية,م إبتدائية  بوبلال - الطلح الغربية,Gafsa,Belkhir,Et-Talh Ouest,TN6160,TN616054,located,,,,,,,red,0,134,92,85,68.6567,87.0588,saied
15080210201,قفصة,بلخير,الطلح الغربية,م إبتدائية 14 جانفي بلخير - الطلح الغربية,Gafsa,Belkhir,Et-Talh Ouest,TN6160,TN616054,located,,,,,,,red,0,,,28,,100.0000,saied
15080210301,قفصة,بلخير,الطلح الغربية,م إبتدائية 2 مارس حوال الوادي - الطلح الغربية,Gafsa,Belkhir,Et-Talh Ouest,TN6160,TN616054,read,s..,1,1,0,0,0,red,0,1266,392,379,30.9637,93.9314,saied
15080210401,قفصة,بلخير,الطلح الغربية,م إبتدائية الفجر الجديد بلخير - الطلح الغربية,Gafsa,Belkhir,Et-Talh Ouest,TN6160,TN616054,located,,,,,,,red,0,120,16,16,13.3333,87.5000,saied
15080210501,قفصة,بلخير,الطلح الغربية,م إبتدائية بورقيبة بكو بلخير - الطلح الغربية,Gafsa,Belkhir,Et-Talh Ouest,TN6160,TN616054,located,,,,,,,red,0,101,18,17,17.8218,100.0000,saied
15080310101,قفصة,بلخير,العيايشة,م إبتدائية الاكتاب بلخير - العيايشة,Gafsa,Belkhir,El Ayaicha,TN6160,TN616051,located,,,,,,,red,0,390,75,71,19.2308,94.3662,saied
15080310201,قفصة,بلخير,العيايشة,م إبتدائية العيايشة بلخير,Gafsa,Belkhir,El Ayaicha,TN6160,TN616051,located,,,,,,,red,0,813,147,135,18.0812,95.5556,saied
15080310202,قفصة,بلخير,العيايشة,م إبتدائية العيايشة بلخير,Gafsa,Belkhir,El Ayaicha,TN6160,TN616051,located,,,,,,,red,0,812,60,58,7.3892,96.5517,saied
15080310301,قفصة,بلخير,العيايشة,م إبتدائية زيتونة العيايشة بلخير,Gafsa,Belkhir,El Ayaicha,TN6160,TN616051,located,,,,,,,red,0,382,84,83,21.9895,95.1807,saied
15080410101,قفصة,بلخير,أولاد الحاج,م إبتدائية اولاد الحاج بلخير,Gafsa,Belkhir,Ouled El Hadj,TN6160,TN616056,located,,,,,,,red,0,759,258,246,33.9921,93.9024,saied
15080410102,قفصة,بلخير,أولاد الحاج,م إبتدائية اولاد الحاج بلخير,Gafsa,Belkhir,Ouled El Hadj,TN6160,TN616056,located,,,,,,,red,0,759,139,137,18.3136,94.8905,saied
15080510101,قفصة,بلخير,بلخير,م إبتدائية اولاد منصور بلخير,Gafsa,Belkhir,Belkhir,TN6160,TN616052,located,,,,,,,red,0,1100,366,354,33.2727,93.7853,saied
15080510102,قفصة,بلخير,بلخير,م إبتدائية اولاد منصور بلخير,Gafsa,Belkhir,Belkhir,TN6160,TN616052,located,,,,,,,red,0,1000,243,237,24.3000,94.5148,saied
15080510103,قفصة,بلخير,بلخير,م إبتدائية اولاد منصور بلخير,Gafsa,Belkhir,Belkhir,TN6160,TN616052,located,,,,,,,red,180,999,202,196,20.2202,95.4082,saied
15080510201,قفصة,بلخير,بلخير,م إبتدائية برج الحفي - بلخير,Gafsa,Belkhir,Belkhir,TN6160,TN616052,located,,,,,,,red,0,795,41,39,5.1572,94.8718,saied
15080610101,قفصة,بلخير,جبيلة الوسط,م إبتدائية 9 افريل الطلح بلخير - جبيلة الوسط,Gafsa,Belkhir,Jbilet Ouest,TN6160,TN616055,located,,,,,,,red,0,610,89,85,14.5902,88.2353,saied
15080610201,قفصة,بلخير,جبيلة الوسط,م إبتدائية باطن زمور الطلح بلخير - جبيلة الوسط,Gafsa,Belkhir,Jbilet Ouest,TN6160,TN616055,located,,,,,,,red,0,978,178,170,18.2004,91.1765,saied
15080610301,قفصة,بلخير,جبيلة الوسط,م إبتدائية جبيلة الوسط بلخير,Gafsa,Belkhir,Jbilet Ouest,TN6160,TN616055,located,,,,,,,red,0,650,119,115,18.3077,97.3913,saied
15090110101,قفصة,زانوش,الجديدة,م إبتدائية الامل زانوش,Gafsa,Sened,Djedida,TN6161,TN616154,located,,,,,,,red,0,619,113,113,18.2553,98.2301,saied
15090110201,قفصة,زانوش,الجديدة,م إبتدائية الجديدة زانوش,Gafsa,Sened,Djedida,TN6161,TN616154,read,s..,1,1,0,0,0,red,0,881,237,230,26.9012,90.4348,saied
15090110202,قفصة,زانوش,الجديدة,م إبتدائية الجديدة زانوش,Gafsa,Sened,Djedida,TN6161,TN616154,located,,,,,,,red,0,880,142,137,16.1364,94.1606,saied
15090110301,قفصة,زانوش,الجديدة,م إبتدائية القطيات - زانوش,Gafsa,Sened,Djedida,TN6161,TN616154,located,,,,,,,red,0,439,90,89,20.5011,96.6292,saied
15090210101,قفصة,زانوش,زانوش,م إبتدائية زانوش المحطة,Gafsa,Sened,Sanouche,TN6161,TN616153,located,,,,,,,red,0,1153,432,416,37.4675,87.7404,saied
15090210102,قفصة,زانوش,زانوش,م إبتدائية زانوش المحطة,Gafsa,Sened,Sanouche,TN6161,TN616153,located,,,,,,,red,0,1153,310,298,26.8864,90.2685,saied
15090210103,قفصة,زانوش,زانوش,م إبتدائية زانوش المحطة,Gafsa,Sened,Sanouche,TN6161,TN616153,located,,,,,,,red,0,1151,169,166,14.6829,92.7711,saied
15090220101,قفصة,زانوش,زانوش,م إبتدائية باطن زانوش,Gafsa,Sened,Sanouche,TN6161,TN616153,located,,,,,,,red,0,1034,371,364,35.8801,90.6593,saied
15090220201,قفصة,زانوش,زانوش,م إبتدائية بورقيبة باطن زانوش,Gafsa,Sened,Sanouche,TN6161,TN616153,located,,,,,,,red,0,655,139,134,21.2214,89.5522,saied
15090310101,قفصة,زانوش,عبد الصادق,م إبتدائية البهلولة - عبد الصادق,Gafsa,Sened,Abdessadok,TN6161,TN616155,located,,,,,,,red,0,,,315,,86.9841,saied
15090310201,قفصة,زانوش,عبد الصادق,م إبتدائية الثلائجية - عبد الصادق,Gafsa,Sened,Abdessadok,TN6161,TN616155,read,s..,1,1,0,0,0,red,0,707,161,155,22.7723,94.8387,saied
15090310301,قفصة,زانوش,عبد الصادق,م إبتدائية هنشير الافراح - عبد الصادق,Gafsa,Sened,Abdessadok,TN6161,TN616155,read,...,0,0,0,0,0,red,0,521,148,148,28.4069,93.9189,saied
15090320101,قفصة,زانوش,عبد الصادق,م إبتدائية  أم العلق - عبد الصادق,Gafsa,Sened,Abdessadok,TN6161,TN616155,located,,,,,,,red,0,318,174,155,54.7170,93.5484,saied
15090320201,قفصة,زانوش,عبد الصادق,م إبتدائية السودان - عبد الصادق,Gafsa,Sened,Abdessadok,TN6161,TN616155,read,s..,1,1,0,0,0,red,0,418,107,104,25.5981,83.6538,saied
15090320301,قفصة,زانوش,عبد الصادق,م إبتدائية عبد الصادق - زانوش,Gafsa,Sened,Abdessadok,TN6161,TN616155,located,,,,,,,red,0,1055,184,181,17.4408,93.3702,saied
15100110101,قفصة,سيدي بوبكر,أم الأقصاب,م إبتدائية ام الاقصاب,Gafsa,Oum Larais,Oum El Aksab,TN6155,TN615551,located,,,,,,,red,0,714,237,228,33.1933,98.2456,saied
15100120101,قفصة,سيدي بوبكر,أم الأقصاب,م إبتدائية عقلة احمد - أم الأقصاب,Gafsa,Oum Larais,Oum El Aksab,TN6155,TN615551,located,,,,,,,red,0,421,145,137,34.4418,95.6204,saied
15100130101,قفصة,سيدي بوبكر,أم الأقصاب,م إبتدائية خالد ابن الوليد - أم الأقصاب,Gafsa,Oum Larais,Oum El Aksab,TN6155,TN615551,not located,,,,,,,,,,,235,,97.8723,saied
15100210101,قفصة,سيدي بوبكر,سيدي بوبكر,م إبتدائية سيدي بوبكر,Gafsa,Oum Larais,Sidi Boubaker,TN6155,TN615552,located,,,,,,,red,0,1108,297,280,26.8051,96.4286,saied
15100210201,قفصة,سيدي بوبكر,سيدي بوبكر,معهد سيدي بوبكر,Gafsa,Oum Larais,Sidi Boubaker,TN6155,TN615552,located,,,,,,,red,0,149,47,44,31.5436,88.6364,saied
15100220101,قفصة,سيدي بوبكر,سيدي بوبكر,م إبتدائية الكدية - سيدي بو بكر,Gafsa,Oum Larais,Sidi Boubaker,TN6155,TN615552,located,,,,,,,red,0,523,147,143,28.1071,95.8042,saied
15100220201,قفصة,سيدي بوبكر,سيدي بوبكر,م إبتدائية أولاد السّاعي - سيدي بو بكر,Gafsa,Oum Larais,Sidi Boubaker,TN6155,TN615552,located,,,,,,,red,0,405,65,59,16.0494,98.3051,saied
