constituency,rank,rank_printed,rank_check,list_name,votes,votes_read,share_pct,share_recomputed,share_check,constituency_valid_votes,total_matches_sum,source_pages
تونس 1,1,1,agree,قائمة الجبهة,1011,,0.76,0.76,agree,132228,1,1 2
تونس 1,2,2,agree,قائمة حركة الشعب,3106,,2.35,2.35,agree,132228,1,1 2
تونس 1,3,3,agree,قائمة نبض تونس,1867,,1.41,1.41,agree,132228,1,1 2
تونس 1,4,4,agree,قائمة الحزب الدستوري الحر,8613,,6.51,6.51,agree,132228,1,1 2
تونس 1,5,5,agree,قائمة شباب الإصلاح,720,,0.54,0.54,agree,132228,1,1 2
تونس 1,6,6,agree,قائمة البديل التونسي,815,,0.62,0.62,agree,132228,1,1 2
تونس 1,7,7,agree,قائمة حزب تيّار المحبة,552,,,0.42,differ,132228,1,1 2
تونس 1,8,8,agree,قائمة أمل وعمل المستقلة,1397,,1.06,1.06,agree,132228,1,1 2
تونس 1,9,9,agree,قائمة حركة مشروع تونس,585,,0.44,0.44,agree,132228,1,1 2
تونس 1,10,10,agree,قائمة حزب المؤتمرمن أجل الجمهورية,657,,0.5,0.5,agree,132228,1,1 2
تونس 1,11,11,agree,قائمة بلادنا,1192,,0.9,0.9,agree,132228,1,1 2
تونس 1,12,12,agree,قائمة الطريق الصحيح,370,,0.28,0.28,agree,132228,1,1 2
تونس 1,13,13,agree,قائمة الخير,1414,,1.07,1.07,agree,132228,1,1 2
تونس 1,14,14,agree,قائمة آفاق تونس,1598,,1.21,1.21,agree,132228,1,1 2
تونس 1,15,15,agree,قائمة قلب تونس,20804,,15.73,15.73,agree,132228,1,1 2
تونس 1,16,16,agree,قائمة حزب الرّحمة,6784,,5.13,5.13,agree,132228,1,1 2
تونس 1,17,17,agree,قائمة الحزب الاشتراكي الدستوري,1405,,1.06,1.06,agree,132228,1,1 2
تونس 1,18,18,agree,قائمة اتتلاف الكرامة,9898,,7.49,7.49,agree,132228,1,1 2
تونس 1,19,19,agree,قائمة صوت الفلاحين,625,,0.47,0.47,agree,132228,1,1 2
تونس 1,20,20,agree,قائمة حزب التكتل,355,,0.27,0.27,agree,132228,1,1 2
تونس 1,21,21,agree,قائمة تونس أخرى,691,,0.52,0.52,agree,132228,1,1 2
تونس 1,22,22,agree,قائمة الاتحاد الديمقراطي الاجتماعي,1837,,1.39,1.39,agree,132228,1,1 2
تونس 1,23,23,agree,قائمة حركة الهضة بتونس 1,29662,,22.43,22.43,agree,132228,1,1 2
تونس 1,24,24,agree,قائمة حزب الخضر للتقدم,234,,0.18,0.18,agree,132228,1,1 2
تونس 1,25,25,agree,قائمة كلنا للوطن,410,,0.31,0.31,agree,132228,1,1 2
تونس 1,26,26,agree,قائمة الاتحاد الشعبي الجمهبوري,3043,,2.3,2.3,agree,132228,1,1 2
تونس 1,27,27,agree,قائمة الرابطة الخضراء,289,,0.22,0.22,agree,132228,1,1 2
تونس 1,28,28,agree,قائمة بني وطني,342,,0.26,0.26,agree,132228,1,1 2
تونس 1,29,29,agree,,1284,,0.97,0.97,agree,132228,1,1 2
تونس 1,30,30,agree,قائمة مواطنون و نشارك,898,,0.68,0.68,agree,132228,1,1 2
تونس 1,31,31,agree,قائمة من أجل تأسيس جديد,849,,0.64,0.64,agree,132228,1,1 2
تونس 1,32,32,agree,قائمة تونس في العلالي,273,,0.21,0.21,agree,132228,1,1 2
تونس 1,33,33,agree,قائمة عيش تونبي,3195,,2.42,2.42,agree,132228,1,1 2
تونس 1,34,34,agree,قائمة حزب الأمل,356,,0.27,0.27,agree,132228,1,1 2
تونس 1,35,35,agree,قائمة التيار الديمقراطي,14505,,10.97,10.97,agree,132228,1,1 2
تونس 1,36,36,agree,قائمة المستقلون الديمقراطيون,217,,0.16,0.16,agree,132228,1,1 2
تونس 1,37,37,agree,قائمة الوطن الجديد,587,,0.44,0.44,agree,132228,1,1 2
تونس 1,38,38,agree,قائمة تحرّك,715,,0.54,0.54,agree,132228,1,1 2
تونس 1,39,39,agree,قائمة حركة هلموا لتونس,140,,0.11,0.11,agree,132228,1,1 2
تونس 1,40,40,agree,قائمة الجهة الشعبية,1209,,0.91,0.91,agree,132228,1,1 2
تونس 1,41,41,agree,قائمة حركة تحيا تونس,4196,,3.17,3.17,agree,132228,1,1 2
تونس 1,42,42,agree,قائمة الحزب الاشتراكي,237,,0.18,0.18,agree,132228,1,1 2
تونس 1,43,43,agree,قائمة حزب حركة أوفياء للوطن,258,,0.2,0.2,agree,132228,1,1 2
تونس 1,44,44,agree,قائمة القيم و العمل,167,,0.13,0.13,agree,132228,1,1 2
تونس 1,45,45,agree,قائمة حومتي ...مسؤوليتي,1690,,1.28,1.28,agree,132228,1,1 2
تونس 1,46,46,agree,,99,,0.07,0.07,agree,132228,1,1 2
تونس 1,47,47,agree,قائمة النجمة,347,,0.26,0.26,agree,132228,1,1 2
تونس 1,48,48,agree,قائمة حزب حركة الشباب نحن لها,429,,0.32,0.32,agree,132228,1,1 2
تونس 1,49,49,agree,,301,,0.23,0.23,agree,132228,1,1 2
بنزرت,1,1,agree,قائمة حزب تيّار المحبة,913,,0.69,0.69,agree,132813,1,3 4
بنزرت,2,2,agree,قائمة الاتحاد الشعبي الجمهبوري,3598,,2.71,2.71,agree,132813,1,3 4
بنزرت,3,3,agree,قائمة الحزب الدستوري الحرّ,6156,,4.64,4.64,agree,132813,1,3 4
بنزرت,4,4,agree,قائمة حزب الرّحمة,1711,,1.29,1.29,agree,132813,1,3 4
بنزرت,5,5,agree,قائمة آفاق تونس,3488,,2.63,2.63,agree,132813,1,3 4
بنزرت,6,6,agree,قائمة الجهة الشعبية,1476,,1.11,1.11,agree,132813,1,3 4
بنزرت,7,7,agree,قائمة حركة نداء تونس,2320,,1.75,1.75,agree,132813,1,3 4
بنزرت,8,8,agree,قائمة البديل التونسي,665,,0.5,0.5,agree,132813,1,3 4
بنزرت,9,9,agree,قائمة أحرار الغد,421,,0.32,0.32,agree,132813,1,3 4
بنزرت,10,10,agree,قائمة أمل و عمل المستقلة,1910,,,1.44,differ,132813,1,3 4
بنزرت,11,11,agree,قائمة حركة هلموا لتونس,1542,,1.16,1.16,agree,132813,1,3 4
بنزرت,12,12,agree,قائمة الاتحاد الديمقراطي الاجتماعي,745,,0.56,0.56,agree,132813,1,3 4
بنزرت,13,13,agree,قائمة عيش تونسي,4670,,3.52,3.52,agree,132813,1,3 4
بنزرت,14,14,agree,قائمة الفلاح,877,,0.66,0.66,agree,132813,1,3 4
بنزرت,15,15,agree,قائمة الوطن الجديد,754,,0.57,0.57,agree,132813,1,3 4
بنزرت,16,16,agree,قائمة الجية,448,,0.34,0.34,agree,132813,1,3 4
بنزرت,17,17,agree,قائمة التضامن,1329,,1.0,1.0,agree,132813,1,3 4
بنزرت,18,18,agree,قائمة التحدي,543,,0.41,0.41,agree,132813,1,3 4
بنزرت,19,19,agree,زب التكتل الديمقراطي من أجل العمل وا||,282,,0.21,0.21,agree,132813,1,3 4
بنزرت,20,20,agree,قائمة التيار الديمقراطي,7722,,5.81,5.81,agree,132813,1,3 4
بنزرت,21,21,agree,قائمة بني وطني,519,,0.39,0.39,agree,132813,1,3 4
بنزرت,22,22,agree,قائمة قلب تونس,32938,,24.8,24.8,agree,132813,1,3 4
بنزرت,23,23,agree,قائمة تونس أخرى,2095,,1.58,1.58,agree,132813,1,3 4
بنزرت,24,24,agree,قائمة حركة مشروع تونس,1247,,0.94,0.94,agree,132813,1,3 4
بنزرت,25,25,agree,قائمة كلّنا للوطن,1102,,0.83,0.83,agree,132813,1,3 4
بنزرت,26,26,agree,قائمة حقي في التنمية,721,,0.54,0.54,agree,132813,1,3 4
بنزرت,27,27,agree,قائمة الربيع,543,,0.41,0.41,agree,132813,1,3 4
بنزرت,28,28,agree,قائمة ائتلاف الكرامة,9567,,7.2,7.2,agree,132813,1,3 4
بنزرت,29,29,agree,قائمة تونس متاعنا,811,,0.61,0.61,agree,132813,1,3 4
بنزرت,30,30,agree,قائمة بنزرت البية,558,,0.42,0.42,agree,132813,1,3 4
بنزرت,31,31,agree,قائمة حزب المؤتمر من أجل الجمهورية,428,,0.32,0.32,agree,132813,1,3 4
بنزرت,32,32,agree,قائمة حركة تحيا تونس,4998,,3.76,3.76,agree,132813,1,3 4
بنزرت,33,33,agree,قائمة وحدة بنزرت,1650,,1.24,1.24,agree,132813,1,3 4
بنزرت,34,34,agree,قائمة بنزرت دارنا الكبيرة,593,,0.45,0.45,agree,132813,1,3 4
بنزرت,35,35,agree,,25283,,19.04,19.04,agree,132813,1,3 4
بنزرت,36,36,agree,قائمة الحزب الاشتراكي الدستوري,538,,0.41,0.41,agree,132813,1,3 4
بنزرت,37,37,agree,قائمة حركة الشعب,2714,,2.04,2.04,agree,132813,1,3 4
بنزرت,38,38,agree,قائمة حزب الأمل,2070,,1.56,1.56,agree,132813,1,3 4
بنزرت,39,39,agree,قائمة متفائلون,274,,0.21,0.21,agree,132813,1,3 4
بنزرت,40,40,agree,قائمة تونس أمانة,616,,0.46,0.46,agree,132813,1,3 4
بنزرت,41,41,agree,قائمة الفاعلون الصادقون,277,,0.21,0.21,agree,132813,1,3 4
بنزرت,42,42,agree,قائمة أحبك يا شعب,1701,,1.28,1.28,agree,132813,1,3 4
باجة,1,1,agree,قائمة الجبهة,674,,1.03,1.03,agree,65225,1,5 6
باجة,2,2,agree,قائمة زهرة فاقا,290,,0.44,0.44,agree,65225,1,5 6
باجة,3,3,agree,قائمة أمل و عمل المستقلة,951,,1.46,1.46,agree,65225,1,5 6
باجة,4,4,agree,قائمة تونس أخرى,2398,,3.68,3.68,agree,65225,1,5 6
باجة,5,5,agree,قائمة الاتحاد الشعبي الجمهوري,1203,,1.84,1.84,agree,65225,1,5 6
باجة,6,6,agree,قائمة حزب تيّار المحبة,314,,0.48,0.48,agree,65225,1,5 6
باجة,7,7,agree,قائمة التيار الديمقراطي,2224,,3.41,3.41,agree,65225,1,5 6
باجة,8,8,agree,قائمة الحزب الدستوري الحر,3695,,5.67,5.67,agree,65225,1,5 6
باجة,9,9,agree,قائمة الجبهة الشعبية,1192,,1.83,1.83,agree,65225,1,5 6
باجة,10,10,agree,قائمة العدالة و التنمية,401,,0.61,0.61,agree,65225,1,5 6
باجة,11,11,agree,قائمة حركة نداء تونس,817,,1.25,1.25,agree,65225,1,5 6
باجة,12,12,agree,قائمة حزب المؤتمر من أجل الجمهورية,512,,0.78,0.78,agree,65225,1,5 6
باجة,13,13,agree,قائمة باجة تجمعنا,862,,1.32,1.32,agree,65225,1,5 6
باجة,14,14,agree,قائمة حزب الرحمة,797,,1.22,1.22,agree,65225,1,5 6
باجة,15,15,agree,قائمة حركة مشروع تونس,413,,0.63,0.63,agree,65225,1,5 6
باجة,16,16,agree,قائمة حركة النهضة بباجة,10317,,15.82,15.82,agree,65225,1,5 6
باجة,17,17,agree,قائمة الحرية و التضامن,353,,0.54,0.54,agree,65225,1,5 6
باجة,18,18,agree,قائمة طموح و نجاح,540,,0.83,0.83,agree,65225,1,5 6
باجة,19,19,agree,قائمة التحالف من اجل تونس,338,,0.52,0.52,agree,65225,1,5 6
باجة,20,20,agree,قائمة آفاق تونس,679,,1.04,1.04,agree,65225,1,5 6
باجة,21,21,agree,قائمة حركة تحيا تونس,3032,,4.05,4.65,differ,65225,1,5 6
باجة,22,22,agree,قائمة البديل التُّونسي,528,,0.81,0.81,agree,65225,1,5 6
باجة,23,23,agree,قائمة حزب الأمل,465,,0.71,0.71,agree,65225,1,5 6
باجة,24,24,agree,قائمة معا من اجل تنمية عادلة,273,,0.42,0.42,agree,65225,1,5 6
باجة,25,25,agree,قائمة حزب حركة أوفياء للوطن,333,,0.51,0.51,agree,65225,1,5 6
باجة,26,26,agree,قائمة الوطن الجديد,1737,,2.66,2.66,agree,65225,1,5 6
باجة,27,27,agree,قائمة الغزالة,351,,0.54,0.54,agree,65225,1,5 6
باجة,28,28,agree,قائمة كلنا للوطن,543,,0.83,0.83,agree,65225,1,5 6
باجة,29,29,agree,قائمة تحرّك,1565,,2.4,2.4,agree,65225,1,5 6
باجة,30,30,agree,قائمة عيش تونسي,748,,1.15,1.15,agree,65225,1,5 6
باجة,31,31,agree,قائمة الاتحاد الوطني للمستقلين,715,,1.1,1.1,agree,65225,1,5 6
باجة,32,32,agree,قائمة الاتحاد الديمقراطي الاجتماعي,305,,0.47,0.47,agree,65225,1,5 6
باجة,33,33,agree,قائمة قلب تونس,15223,,23.34,23.34,agree,65225,1,5 6
باجة,34,34,agree,قائمة حركة شباب تونس الوطني,948,,1.45,1.45,agree,65225,1,5 6
باجة,35,35,agree,قائمة مواطنون و نشارك,184,,0.28,0.28,agree,65225,1,5 6
باجة,36,36,agree,قائمة باجة الأرض الطيبة,332,,0.51,0.51,agree,65225,1,5 6
باجة,37,37,agree,قائمة السنبلة,621,,0.95,0.95,agree,65225,1,5 6
باجة,38,38,agree,,269,,0.41,0.41,agree,65225,1,5 6
باجة,39,39,agree,قائمة العهد,271,,0.42,0.42,agree,65225,1,5 6
باجة,40,40,agree,قائمة حزب حركة الشباب نحن لها,185,,0.28,0.28,agree,65225,1,5 6
باجة,41,41,agree,,266,,0.41,0.41,agree,65225,1,5 6
باجة,42,42,agree,قائمة الرابطة الخضراء,252,,0.39,0.39,agree,65225,1,5 6
باجة,43,43,agree,قائمة باجة تعيش,370,,0.57,0.57,agree,65225,1,5 6
باجة,44,44,agree,قائمة العمل لغد افضل,228,,0.35,0.35,agree,65225,1,5 6
باجة,45,45,agree,قائمة بني وطني,574,,0.88,0.88,agree,65225,1,5 6
باجة,46,46,agree,قائمة حركة الشعب,5937,,9.1,9.1,agree,65225,1,5 6
سليانة,1,1,agree,قائمة التحدي,652,,1.27,1.27,agree,51494,1,7 8
سليانة,2,2,agree,قائمة الحزب الدستوري الحر,2690,,5.22,5.22,agree,51494,1,7 8
سليانة,3,3,agree,قائمة تونس أخرى,1258,,2.44,2.44,agree,51494,1,7 8
سليانة,4,4,agree,قائمة قلب تونس,5758,,11.18,11.18,agree,51494,1,7 8
سليانة,5,5,agree,قائمة حركة نداء تونس,660,,1.28,1.28,agree,51494,1,7 8
سليانة,6,6,agree,قائمة أحبّك سليانة,1488,,2.89,2.89,agree,51494,1,7 8
سليانة,7,7,agree,قائمة الجهة,1408,,2.73,2.73,agree,51494,1,7 8
سليانة,8,8,agree,قائمة حزب الأمل,695,,1.35,1.35,agree,51494,1,7 8
سليانة,9,9,agree,قائمة حزب حركة شباب تونس الوطني,275,,0.53,0.53,agree,51494,1,7 8
سليانة,10,10,agree,قائمة حزب تيار المحبة,152,,0.3,0.3,agree,51494,1,7 8
سليانة,11,11,agree,قائمة آفاق تونس,638,,1.24,1.24,agree,51494,1,7 8
سليانة,12,12,agree,قائمة التكتل,393,,0.76,0.76,agree,51494,1,7 8
سليانة,13,13,agree,قائمة ائتلاف الكرامة,1307,,2.54,2.54,agree,51494,1,7 8
سليانة,14,14,agree,قائمة التيار الديمقراطي,1117,,2.17,2.17,agree,51494,1,7 8
سليانة,15,15,agree,قائمة الحزب الاشتراي,436,,0.85,0.85,agree,51494,1,7 8
سليانة,16,16,agree,قائمة حركة الهضة بسليانة,5813,,11.29,11.29,agree,51494,1,7 8
سليانة,17,17,agree,قائمة حزب حركة أوفياء للوطن,679,,1.32,1.32,agree,51494,1,7 8
سليانة,18,18,agree,قائمة سليانة في عينينا,2316,,4.5,4.5,agree,51494,1,7 8
سليانة,19,19,agree,قائمة حزب حركة الشباب نحن لها,195,,0.38,0.38,agree,51494,1,7 8
سليانة,20,20,agree,قائمة اليد في اليد,1179,,2.29,2.29,agree,51494,1,7 8
سليانة,21,21,agree,قائمة بني وطني,220,,0.43,0.43,agree,51494,1,7 8
سليانة,22,22,agree,قائمة حركة الشعب,1645,,3.19,3.19,agree,51494,1,7 8
سليانة,23,23,agree,قائمة صوّت لنفسك صوّت لسليانة,951,,1.85,1.85,agree,51494,1,7 8
سليانة,24,24,agree,قائمة حزب المؤتمر من أجل الجمهورية,265,,0.51,0.51,agree,51494,1,7 8
سليانة,25,25,agree,قائمة حركة هلموا لتونس,158,,0.31,0.31,agree,51494,1,7 8
سليانة,26,26,agree,قائمة غدو خير,145,,0.28,0.28,agree,51494,1,7 8
سليانة,27,27,agree,قائمة مع بعضنا نبنيو سليانة,1472,,2.86,2.86,agree,51494,1,7 8
سليانة,28,28,agree,قائمة حقي ذ نعيش,1016,,1.97,1.97,agree,51494,1,7 8
سليانة,29,29,agree,قائمة عيش تونسي,340,,0.66,0.66,agree,51494,1,7 8
سليانة,30,30,agree,قائمة صوت الفلاحين,790,,1.53,1.53,agree,51494,1,7 8
سليانة,31,31,agree,قائمة العين الحمراء,642,,1.25,1.25,agree,51494,1,7 8
سليانة,32,32,agree,قائمة سليانة الخير,493,,0.96,0.96,agree,51494,1,7 8
سليانة,33,33,agree,قائمة الجبهة الشعبية,394,,0.77,0.77,agree,51494,1,7 8
سليانة,34,34,agree,قائمة أمل وعمل المستقلة,1363,,2.65,2.65,agree,51494,1,7 8
سليانة,35,35,agree,,574,,1.11,1.11,agree,51494,1,7 8
سليانة,36,36,agree,قائمة البديل التونسي,372,,0.72,0.72,agree,51494,1,7 8
سليانة,37,37,agree,قائمة البناء والتجديد,444,,0.86,0.86,agree,51494,1,7 8
سليانة,38,38,agree,قائمة بذل وعطاء,2965,,5.76,5.76,agree,51494,1,7 8
سليانة,39,39,agree,قائمة من أجل تأسيس جديد,298,,0.58,0.58,agree,51494,1,7 8
سليانة,40,40,agree,قائمة كفاءة,752,,1.46,1.46,agree,51494,1,7 8
سليانة,41,41,agree,قائمة الإقلاع,1156,,2.24,2.24,agree,51494,1,7 8
سليانة,42,42,agree,قائمة ردٌّ الاعتبار,165,,0.32,0.32,agree,51494,1,7 8
سليانة,43,43,agree,قائمة الحزب الاشتراكي الدستوري,191,,0.37,0.37,agree,51494,1,7 8
سليانة,44,44,agree,قائمة حركة تحيا تونس,2736,,5.31,5.31,agree,51494,1,7 8
سليانة,45,45,agree,قائمة الانتصار والشموخ,577,,1.12,1.12,agree,51494,1,7 8
سليانة,46,46,agree,قائمة اتحاد شباب الغد,185,,0.36,0.36,agree,51494,1,7 8
سليانة,47,47,agree,قائمة الاتحاد الوطني للمستقلين,211,,0.41,0.41,agree,51494,1,7 8
سليانة,48,48,agree,قائمة الاتحاد الديمقراطي الاجتماعي,622,,1.21,1.21,agree,51494,1,7 8
سليانة,49,49,agree,قائمة كلنا للوطن,482,,0.94,0.94,agree,51494,1,7 8
سليانة,50,50,agree,قائمة نبض بلادي,169,,0.33,0.33,agree,51494,1,7 8
سليانة,51,51,agree,قائمة الامتياز,268,,0.52,0.52,agree,51494,1,7 8
سليانة,52,52,agree,قائمة درّة الشمال,324,,0.63,0.63,agree,51494,1,7 8
القيروان,1,1,agree,قائمة الرابطة الخضراء,3902,,3.48,3.48,agree,112125,1,9 10
القيروان,2,2,agree,قائمة حزب تيّار المحبة,1164,,1.04,1.04,agree,112125,1,9 10
القيروان,3,3,agree,قائمة الإقلاع نحو الأفضل,2066,,1.84,1.84,agree,112125,1,9 10
القيروان,4,4,agree,قائمة الجهة,1388,,1.24,1.24,agree,112125,1,9 10
القيروان,5,5,agree,قائمة حزب حركة شباب تونس الأحرار,842,,0.75,0.75,agree,112125,1,9 10
القيروان,6,6,agree,قائمة السنبلة,2632,,2.35,2.35,agree,112125,1,9 10
القيروان,7,7,agree,قائمة الحزب الاشتراكي,934,,0.83,0.83,agree,112125,1,9 10
القيروان,8,8,agree,قائمة البديل التونسي,1500,,1.34,1.34,agree,112125,1,9 10
القيروان,9,9,agree,قائمة أمل وعمل المستقلة,1741,,1.55,1.55,agree,112125,1,9 10
القيروان,10,10,agree,قائمة حزب حركة شباب تونس الوطني,890,,0.79,0.79,agree,112125,1,9 10
القيروان,11,11,agree,قائمة الحزب الدستوري الحر,2198,,1.96,1.96,agree,112125,1,9 10
القيروان,12,12,agree,قائمة النضال الوطني,577,,0.51,0.51,agree,112125,1,9 10
القيروان,13,13,agree,قائمة الشباب يتحدى,492,,0.44,0.44,agree,112125,1,9 10
القيروان,14,14,agree,قائمة حركة نداء تونس,3051,,2.72,2.72,agree,112125,1,9 10
القيروان,15,15,agree,قائمة شموع الوطن,2031,,1.81,1.81,agree,112125,1,9 10
القيروان,16,16,agree,قائمة حزب المؤتمر من أجل الجمهورية,1265,,1.13,1.13,agree,112125,1,9 10
القيروان,17,17,agree,قائمة قلب تونس,16405,,14.63,14.63,agree,112125,1,9 10
القيروان,18,18,agree,قائمة حركة مشروع تونس,2430,,2.17,2.17,agree,112125,1,9 10
القيروان,19,19,agree,قائمة النجاح,1257,,1.12,1.12,agree,112125,1,9 10
القيروان,20,20,agree,قائمة التيار الديمقراطي,3572,,3.19,3.19,agree,112125,1,9 10
القيروان,21,21,agree,قائمة حركة هلموا لتونس,888,,0.79,0.79,agree,112125,1,9 10
القيروان,22,22,agree,قائمة حركة الشعب,3080,,2.75,2.75,agree,112125,1,9 10
القيروان,23,23,agree,قائمة ائتلاف الكرامة,7258,,6.47,6.47,agree,112125,1,9 10
القيروان,24,24,agree,قائمة تونس أخرى,733,,0.65,0.65,agree,112125,1,9 10
القيروان,25,25,agree,قائمة بني وطني,258,,0.23,0.23,agree,112125,1,9 10
القيروان,26,26,agree,قائمة حزب اللقاء الديمقراطي,412,,0.37,0.37,agree,112125,1,9 10
القيروان,27,27,agree,قائمة العين,476,,0.42,0.42,agree,112125,1,9 10
القيروان,28,28,agree,قائمة أنوار الأغالبة,766,,0.68,0.68,agree,112125,1,9 10
القيروان,29,29,agree,قائمة القيروان في القلب,1238,,1.1,1.1,agree,112125,1,9 10
القيروان,30,30,agree,قائمة حركة الهضة بالقيروان,20088,,17.92,17.92,agree,112125,1,9 10
القيروان,31,31,agree,قائمة آفاق تونس,482,,0.43,0.43,agree,112125,1,9 10
القيروان,32,32,agree,قائمة الرجوع إلى الأصل,3493,,3.12,3.12,agree,112125,1,9 10
القيروان,33,33,agree,قائمة عيش تونسي,1321,,1.18,1.18,agree,112125,1,9 10
القيروان,34,34,agree,قائمة التحدي و الطموح,528,,0.47,0.47,agree,112125,1,9 10
القيروان,35,35,agree,قائمة فرسان القيروان,2587,,2.31,2.31,agree,112125,1,9 10
القيروان,36,36,agree,قائمة حزب الأمل,168,,0.15,0.15,agree,112125,1,9 10
القيروان,37,37,agree,,586,,0.52,0.52,agree,112125,1,9 10
القيروان,38,38,agree,قائمة صوت الأغالبة,333,,0.3,0.3,agree,112125,1,9 10
القيروان,39,39,agree,قائمة الاتحاد الديمقراطي الاجتماعي,315,,0.28,0.28,agree,112125,1,9 10
القيروان,40,40,agree,قائمة حركة تحيا تونس,1510,,1.35,1.35,agree,112125,1,9 10
القيروان,41,41,agree,قائمة نداء القيروان,1197,,1.07,1.07,agree,112125,1,9 10
القيروان,42,42,agree,قائمة رد الاعتبار,1325,,1.18,1.18,agree,112125,1,9 10
القيروان,43,43,agree,قائمة حزب أمل تونس,759,,0.68,0.68,agree,112125,1,9 10
القيروان,44,44,agree,قائمة حزب صوت الفلاحين,432,,0.39,0.39,agree,112125,1,9 10
القيروان,45,45,agree,قائمة حزب التحالف من أجل تونس,970,,0.87,0.87,agree,112125,1,9 10
القيروان,46,46,agree,قائمة الأغالبة,267,,0.24,0.24,agree,112125,1,9 10
القيروان,47,47,agree,قائمة حزب المسؤولية الوطنية,184,,0.16,0.16,agree,112125,1,9 10
القيروان,48,48,agree,قائمة حزب الاتحاد الشعبي الجمهوري,854,,0.76,0.76,agree,112125,1,9 10
القيروان,49,49,agree,قائمة الجهة الشعبية,1699,,1.52,1.52,agree,112125,1,9 10
القيروان,50,50,agree,قائمة الاتحاد الوطني للمستقلين,247,,0.22,0.22,agree,112125,1,9 10
القيروان,51,51,agree,قائمة القيروان تجمعنا,579,,0.52,0.52,agree,112125,1,9 10
القيروان,52,52,agree,قائمة القيروان الجديدة,283,,0.25,0.25,agree,112125,1,9 10
القيروان,53,53,agree,,189,,0.17,0.17,agree,112125,1,9 10
القيروان,54,54,agree,قائمة حزب حركة الشباب نحن لها,370,,0.33,0.33,agree,112125,1,9 10
القيروان,55,55,agree,قائمة كلنا للوطن,487,,0.43,0.43,agree,112125,1,9 10
القيروان,56,56,agree,قائمة التأسيس الجديد القيروان,390,,0.35,0.35,agree,112125,1,9 10
القيروان,57,57,agree,قائمة مواطنون و نشارك,239,,0.21,0.21,agree,112125,1,9 10
القيروان,58,58,agree,قائمة صوت القيروان,326,,0.29,0.29,agree,112125,1,9 10
القيروان,59,59,agree,قائمة القروان غدوة خير,1283,,1.14,1.14,agree,112125,1,9 10
القيروان,60,60,agree,قائمة الوطن الجديد,1385,,1.24,1.24,agree,112125,1,9 10
القيروان,61,61,agree,قائمة تيار العامل التونسي,476,,0.42,0.42,agree,112125,1,9 10
القيروان,62,62,agree,قائمة تونس أفضل القيروان أفضل,1327,,1.18,1.18,agree,112125,1,9 10
نابل 1,1,1,agree,قائمة الكفاح,1312,,1.09,1.09,agree,120850,1,11 12
نابل 1,2,2,agree,قائمة الحزب الدستوري الحرّ,11441,,9.47,9.47,agree,120850,1,11 12
نابل 1,3,3,agree,قائمة حزب تيّار المحبة,830,,0.69,0.69,agree,120850,1,11 12
نابل 1,4,4,agree,قائمة أمل و عمل المستقلة,5397,,4.47,4.47,agree,120850,1,11 12
نابل 1,5,5,agree,قائمة حزب المؤتمرمن أجل الجمهورية,625,,0.52,0.52,agree,120850,1,11 12
نابل 1,6,6,agree,قائمة المتوسط,795,,0.66,0.66,agree,120850,1,11 12
نابل 1,7,7,agree,قائمة الشباب المستقل,934,,0.77,0.77,agree,120850,1,11 12
نابل 1,8,8,agree,قائمة حركة تحيا تونس,4997,,4.13,4.13,agree,120850,1,11 12
نابل 1,9,9,agree,,660,,0.55,0.55,agree,120850,1,11 12
نابل 1,10,10,agree,قائمة حركة نداء تونس,1172,,0.97,0.97,agree,120850,1,11 12
نابل 1,11,11,agree,قائمة آفاق تونس,2474,,2.05,2.05,agree,120850,1,11 12
نابل 1,12,12,agree,قائمة البديل التونسي,826,,0.68,0.68,agree,120850,1,11 12
نابل 1,13,13,agree,قائمة الجية,1371,,,1.13,differ,120850,1,11 12
نابل 1,14,14,agree,قائمة تونس أخرى,2052,,1.7,1.7,agree,120850,1,11 12
نابل 1,15,15,agree,قائمة حركة الهيضة بنابل 1,19010,,15.73,15.73,agree,120850,1,11 12
نابل 1,16,16,agree,قائمة ائتلاف الكرامة,6299,,5.21,5.21,agree,120850,1,11 12
نابل 1,17,17,agree,,1128,,0.93,0.93,agree,120850,1,11 12
نابل 1,18,18,agree,قائمة حزب حركة أوفياء للوطن,481,,0.4,0.4,agree,120850,1,11 12
نابل 1,19,19,agree,قائمة الاتحاد الديمقراطي الاجتماعي,343,,0.28,0.28,agree,120850,1,11 12
نابل 1,20,20,agree,قائمة حزب اللقاء الديمقراطي,1120,,0.93,0.93,agree,120850,1,11 12
نابل 1,21,21,agree,قائمة بني وطني,796,,0.66,0.66,agree,120850,1,11 12
نابل 1,22,22,agree,قائمة الوطن الجديد,654,,0.54,0.54,agree,120850,1,11 12
نابل 1,23,23,agree,قائمة نابل الزهراء,1176,,0.97,0.97,agree,120850,1,11 12
نابل 1,24,24,agree,,4061,,3.36,3.36,agree,120850,1,11 12
نابل 1,25,25,agree,قائمة مواطنون و نشارك,1455,,1.2,1.2,agree,120850,1,11 12
نابل 1,26,26,agree,قائمة التكتل,538,,0.45,0.45,agree,120850,1,11 12
نابل 1,27,27,agree,قائمة حزب الأمل,2330,,1.93,1.93,agree,120850,1,11 12
نابل 1,28,28,agree,قائمة داركم,934,,0.77,0.77,agree,120850,1,11 12
