governorate_ar,constituency_ar,imada_ar,adm4_pcode,adm4_name_ar,adm4_name,adm3_pcode,delegation_name,governorate_name,lat,lon,area_sqkm,registry_voters,match_score,match_method,match_scope
بن عروس,رادس - مقرين,رادس مليان,TN135857,رادس مليان,Rades Meliane,TN1358,Radès,Ben Arous,36.76481693,10.28787589,2.908591,5655,1.0000,scoped,constituency
بن عروس,رادس - مقرين,سيدي رزيق,TN135957,سيدي رزيق,Sidi Rezig,TN1359,Mégrine,Ben Arous,36.76361928,10.24857717,0.451280,2298,1.0000,scoped,constituency
بن عروس,رادس - مقرين,سيدي رزيق 2,TN135958,سيدي رزيق 2,Sidi Rezig (2),TN1359,Mégrine,Ben Arous,36.76222993,10.23881180,1.489262,526,1.0000,scoped,constituency
بن عروس,رادس - مقرين,مقرين الرياض,TN135952,مقرين الرياض,Megrine Riadh,TN1359,Mégrine,Ben Arous,36.77046329,10.22326114,1.167572,2959,1.0000,scoped,constituency
بن عروس,رادس - مقرين,مقرين العليا,TN135951,مقرين العليا,Megrine Superieure,TN1359,Mégrine,Ben Arous,36.77583731,10.25184874,3.298823,5284,1.0000,scoped,constituency
بن عروس,رادس - مقرين,مقرين شاكر,TN135955,مقرين شاكر,Megrine Chaker,TN1359,Mégrine,Ben Arous,36.78078238,10.23923834,1.849280,6968,1.0000,scoped,constituency
بن عروس,رادس - مقرين,مقرين شاكر2,TN135956,مقرين شاكر2,Megrine Chaker (2),TN1359,Mégrine,Ben Arous,36.78274668,10.22750686,0.533446,3352,1.0000,scoped,constituency
بن عروس,رادس - مقرين,منزل مبروك,TN135954,منزل مبروك,Menzel Mabrouk,TN1359,Mégrine,Ben Arous,36.77630996,10.23257415,0.383582,479,1.0000,scoped,constituency
بن عروس,رادس - مقرين,نوبو,TN135858,نوبو,Noubou,TN1358,Radès,Ben Arous,36.75776370,10.27917588,0.418972,2120,1.0000,scoped,constituency
بن عروس,فوشانة,المغيرة,TN136154,المغيرة,El Mghira,TN1361,Fouchana,Ben Arous,36.72115029,10.15609085,8.513639,3974,1.0000,scoped,constituency
بن عروس,فوشانة,الهضاب,TN136153,الهضاب,El Hidhab,TN1361,Fouchana,Ben Arous,36.70373128,10.18049154,8.975941,10211,1.0000,scoped,constituency
بن عروس,فوشانة,حي المستقبل,TN136152,حي المستقبل,Cite El Mostakbel,TN1361,Fouchana,Ben Arous,36.69624304,10.15871846,1.272908,7555,1.0000,scoped,constituency
بن عروس,فوشانة,دوار الحوش,TN136157,دوار الحوش,Douar Elhouch,TN1361,Fouchana,Ben Arous,36.68413409,10.22639722,3.045104,1899,1.0000,scoped,constituency
بن عروس,فوشانة,شبدّة,TN136156,شبدّة,Chebeda,TN1361,Fouchana,Ben Arous,36.67350082,10.21830363,8.297088,3218,1.0000,scoped,constituency
بن عروس,فوشانة,فوشانة,TN136151,فوشانة,Fouchana,TN1361,Fouchana,Ben Arous,36.69470867,10.17247775,4.926342,15185,1.0000,scoped,constituency
بن عروس,فوشانة,نعسان,TN136155,نعسان,Naassen,TN1361,Fouchana,Ben Arous,36.69710922,10.23534346,3.771845,15821,1.0000,scoped,constituency
بن عروس,مرناق,أوذنة,TN136263,أوذنة,Oudna,TN1362,Mornag,Ben Arous,36.60005327,10.18214428,31.724431,2335,1.0000,scoped,constituency
بن عروس,مرناق,الخليدية,TN136253,الخليلدية,Khelidia,TN1362,Mornag,Ben Arous,36.62673485,10.15499788,23.407920,5155,0.9412,scoped,constituency
بن عروس,مرناق,الرسالة,TN136262,الرسالة,Errisala,TN1362,Mornag,Ben Arous,36.66276079,10.33805188,39.817969,3118,1.0000,scoped,constituency
بن عروس,مرناق,الزاوية,TN136254,الزاوية,Ez-Zaouia,TN1362,Mornag,Ben Arous,36.70586959,10.27309705,6.951557,4598,1.0000,scoped,constituency
بن عروس,مرناق,السلام,TN136261,السلام,Essalem,TN1362,Mornag,Ben Arous,36.61968546,10.23377145,26.867921,4384,1.0000,scoped,constituency
بن عروس,مرناق,القصيبي,TN136264,القصيبي,El Kessibi,TN1362,Mornag,Ben Arous,36.59464681,10.27564457,37.796851,1864,1.0000,scoped,constituency
بن عروس,مرناق,القنة,TN136259,القنة,El Gounna,TN1362,Mornag,Ben Arous,36.56334840,10.18947899,23.695498,815,1.0000,scoped,constituency
بن عروس,مرناق,الكبوطي,TN136257,الكبوطي,Kabouti,TN1362,Mornag,Ben Arous,36.56241464,10.32832218,44.816406,1875,1.0000,scoped,constituency
بن عروس,مرناق,جبل الرصاص,TN136255,جبل الرصاص,Djebel Ressas,TN1362,Mornag,Ben Arous,36.60315426,10.33016771,31.028642,2902,1.0000,scoped,constituency
بن عروس,مرناق,سيدي سالم القارصي,TN136256,سيدي سالم القارصي,Sidi Salem El Garsi,TN1362,Mornag,Ben Arous,36.49460492,10.30489395,54.867901,643,1.0000,scoped,constituency
بن عروس,مرناق,سيدي سعد,TN136260,سيدي سعد,Sidi Saad,TN1362,Mornag,Ben Arous,36.67557914,10.24921124,23.424948,3973,1.0000,scoped,constituency
بن عروس,مرناق,عين رقاد,TN136258,عين رقاد,Ain Rekad,TN1362,Mornag,Ben Arous,36.53003376,10.22580274,36.210474,710,1.0000,scoped,constituency
بن عروس,مرناق,مرناق,TN136251,مرناق,Mornag,TN1362,Mornag,Ben Arous,36.66721303,10.29794079,10.045358,14804,1.0000,scoped,constituency
بن عروس,مرناق,مرناق الغربية,TN136252,مرناق الغربية,Mornag Ouest,TN1362,Mornag,Ben Arous,36.66386866,10.28493120,7.047098,5777,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,اللواتة,TN175356,اللواتة,Louata,TN1753,Bizerte Sud,Bizerte,37.21442198,9.71975002,65.320166,5475,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,المصيدة,TN175359,المصيدة,El Massida,TN1753,Bizerte Sud,Bizerte,37.25516383,9.82575875,7.881672,6588,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,باب ماطر,TN175357,باب ماطر,Bab Mateur,TN1753,Bizerte Sud,Bizerte,37.26848735,9.84212682,0.873164,5961,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,تسكراية,TN175351,تسكراية,Teskraia,TN1753,Bizerte Sud,Bizerte,37.24943935,9.51887248,77.576646,1731,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,حي الجلاء,TN175358,حي الجلاء,Cite El Jala,TN1753,Bizerte Sud,Bizerte,37.27232484,9.84926731,1.978592,2482,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,سيدي احمد,TN175360,سيدي أحمد,Sidi Ahmed,TN1753,Bizerte Sud,Bizerte,37.25138866,9.74940085,50.538785,4557,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,سيدي عامر,TN175355,سيدي عامر,Sidi Ameur,TN1753,Bizerte Sud,Bizerte,37.21655377,9.61511645,59.337718,1077,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,فرحات حشاد,TN175352,فرحات حشاد,Farhat Hached,TN1753,Bizerte Sud,Bizerte,37.28005179,9.79259367,23.869392,9478,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,مرنيصة,TN175353,مرنيصة,Marnissa,TN1753,Bizerte Sud,Bizerte,37.31133029,9.72654084,40.918773,3033,1.0000,scoped,constituency
بنزرت,بنزرت الجنوبية,هيشر,TN175354,هيشر,Hicher,TN1753,Bizerte Sud,Bizerte,37.28561339,9.64350712,77.880449,930,1.0000,scoped,constituency
بنزرت,بنزرت الشمالية,15أكتوبر,TN175162,15أكتوبر,15 Octobre,TN1751,Bizerte Nord,Bizerte,37.28485532,9.84799575,1.210893,3737,1.0000,scoped,constituency
