bureau_code,isie_code,governorate_ar,delegation_ar_published,delegation_ar,governorate_name,delegation_name,id_delegation,label_change
08130310104,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130310105,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130310106,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130310107,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410101,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410201,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410202,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410203,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410301,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410302,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130410303,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130510101,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130510102,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130510103,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130510104,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130510201,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130610101,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130610201,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130710101,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130710201,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130810101,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130810201,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130810202,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08130810301,0813,بنزرت,منزل بورقيبة,منزل بورقيبة,Bizerte,Menzel Bourguiba,1758,
08140110101,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140110102,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140110103,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140110104,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140110201,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210101,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210102,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210103,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210104,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210105,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210106,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210201,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210202,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210203,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210204,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210205,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210206,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210207,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140210208,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310101,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310201,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310202,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310203,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310204,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310301,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140310302,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410101,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410102,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410103,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410201,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410202,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410203,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410204,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140410205,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510101,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510102,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510103,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510201,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510202,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
08140510203,0814,بنزرت,منزل جميل,منزل جميل,Bizerte,Menzel Djemil,1762,
09010110101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010110102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210201,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210202,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210203,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210204,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010210205,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310103,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310201,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310202,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310203,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010310204,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010410101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010410102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010510101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010510201,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010610101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010610102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010610201,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010610202,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010610203,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010710101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010710102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010810101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010810102,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010810103,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010810104,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09010910101,0901,باجة,باجة الجنوبية,باجة الجنوبية,Béja,Béja Sud,2152,
09020110101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020110102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020110201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020110202,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020110203,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020210101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020310101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020310102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020410101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020410102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020410103,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510302,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510303,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510401,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510402,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510403,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510501,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020510502,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610202,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610302,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020610303,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020710101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020710201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020710301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020710401,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020810101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020810102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910202,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910203,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910204,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910205,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910302,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910303,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910304,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09020910305,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021010101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021010201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021110101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021110102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021210101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021210201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021210301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310102,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310202,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310203,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310204,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021310205,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021410101,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021410201,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021410301,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09021410302,0902,باجة,باجة الشمالية,باجة الشمالية,Béja,Béja Nord,2151,
09030110101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030110102,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030110201,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030110202,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030210101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030210201,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030310101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030310102,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030310103,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030410101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030410102,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030410103,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030510101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030610101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030710101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030710102,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030710103,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030710104,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030810101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030810201,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030910101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09030910201,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09031010101,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09031010201,0903,باجة,تبرسق,تبرسق,Béja,Teboursouk,2155,
09040110101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040110102,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040110103,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040110104,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210102,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210103,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210201,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210301,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040210401,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040310101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040310201,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040410101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040410201,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040510101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040510102,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610201,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610202,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610203,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610301,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040610302,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040710101,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040710201,0904,باجة,تستور,تستور,Béja,Testour,2157,
09040710301,0904,باجة,تستور,تستور,Béja,Testour,2157,
