adm4_pcode,governorate_name,delegation_name,imada_name,n_stations,n_read,read_pct,stations_with_any,any_pct,any_lo_pct,any_hi_pct,representatives,reps_per_100_stations,reps_saied,reps_zammel,reps_maghzaoui,stations_with_saied,stations_with_zammel,stations_with_maghzaoui,stations_with_saied_pct,stations_with_zammel_pct,stations_with_maghzaoui_pct,unattributed
TN315353,Sousse,Sousse Jaouhara,Hedi Chaker,9,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315354,Sousse,Sousse Jaouhara,Bou Hassina,15,1,6.7,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN315355,Sousse,Sousse Jaouhara,Mohamed El Karoui,12,4,33.3,1,25.0,4.6,69.9,1,25.0,1,0,0,1,0,0,25.0,0.0,0.0,0
TN315356,Sousse,Sousse Jaouhara,Sahloul,11,3,27.3,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN315451,Sousse,Sousse Sidi Abdelhamid,Taieb M'Hiri,16,3,18.8,3,100.0,43.8,100.0,3,100.0,3,0,0,3,0,0,100.0,0.0,0.0,0
TN315452,Sousse,Sousse Sidi Abdelhamid,Ibn Khaldoun,8,2,25.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN315453,Sousse,Sousse Sidi Abdelhamid,Ksibet Ech-Chatt,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315454,Sousse,Sousse Sidi Abdelhamid,Sidi Abdelhamid,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315551,Sousse,Hammam Sousse,El Medina,12,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315552,Sousse,Hammam Sousse,El Kantaoui,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315553,Sousse,Hammam Sousse,Bir Moussa,11,3,27.3,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN315554,Sousse,Hammam Sousse,Sahloul,14,2,14.3,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN315555,Sousse,Hammam Sousse,El Gharabi,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315651,Sousse,Akouda,Akouda Est,11,2,18.2,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN315652,Sousse,Akouda,Akouda Ouest,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315653,Sousse,Akouda,Chott Meriam,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN315654,Sousse,Akouda,Chott Er-Romane,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315655,Sousse,Akouda,El Fokaia,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315656,Sousse,Akouda,Ettantana,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315751,Sousse,Kalaa Kebira,El Jarabaa,7,1,14.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN315752,Sousse,Kalaa Kebira,Zearna Ouest,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315753,Sousse,Kalaa Kebira,Zearna Est,13,2,15.4,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN315754,Sousse,Kalaa Kebira,Ouled Mhamed,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315755,Sousse,Kalaa Kebira,Essed Ouest,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315756,Sousse,Kalaa Kebira,Balaoum,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315851,Sousse,Sidi Bou Ali,Sidi Bou Ali,8,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315852,Sousse,Sidi Bou Ali,Essed Sud,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN315853,Sousse,Sidi Bou Ali,Essed Nord (Essateh),2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315854,Sousse,Sidi Bou Ali,Ech-Chouicha,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315855,Sousse,Sidi Bou Ali,Ouriemma,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315856,Sousse,Sidi Bou Ali,Menzel El Mahatta,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315857,Sousse,Sidi Bou Ali,Mehadhba,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315951,Sousse,Hergla,Hergla,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315952,Sousse,Hergla,El Aribet,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN315953,Sousse,Hergla,Essouieh,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316051,Sousse,Enfidha,Enfidha,10,1,10.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316052,Sousse,Enfidha,El Frada,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316053,Sousse,Enfidha,Gerimet Est,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316054,Sousse,Enfidha,Gerimet Ouest,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316055,Sousse,Enfidha,Chegarnia,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316056,Sousse,Enfidha,Ouled Abdellah,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1
TN316057,Sousse,Enfidha,Takrouna,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316058,Sousse,Enfidha,Menzel Fateh,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316059,Sousse,Enfidha,El Garci,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316060,Sousse,Enfidha,Ain Medhaker,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316061,Sousse,Enfidha,Hicher,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316062,Sousse,Enfidha,Menzel Dar Belouar,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316063,Sousse,Enfidha,M'Rabet Hached,3,2,66.7,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN316151,Sousse,Bouficha,Bouficha,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316152,Sousse,Bouficha,Oued El Kharroub,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316153,Sousse,Bouficha,Sidi Khalifa,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316154,Sousse,Bouficha,Essafha,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316155,Sousse,Bouficha,Sidi Said,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316156,Sousse,Bouficha,Ain Errahma,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316157,Sousse,Bouficha,El Methalit,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316158,Sousse,Bouficha,Esselloum,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316159,Sousse,Bouficha,Sidi M'Tir,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN316251,Sousse,Kondar,Kondar,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316252,Sousse,Kondar,Bir El Jedid,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316253,Sousse,Kondar,Belalma,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316254,Sousse,Kondar,Bechachma,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316255,Sousse,Kondar,Ouled El Abed,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316256,Sousse,Kondar,Gmata,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316257,Sousse,Kondar,Ouled Ameur,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN316351,Sousse,Sidi El Heni,Sidi El Heni Centre,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316352,Sousse,Sidi El Heni,Sidi El Heni Ouest,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN316353,Sousse,Sidi El Heni,Sidi El Heni Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316354,Sousse,Sidi El Heni,Ouled Ali Belhani,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316355,Sousse,Sidi El Heni,Kroussia Ouest,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316356,Sousse,Sidi El Heni,Kroussia Centrale,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316451,Sousse,M'Saken,Ettouara Nord,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316452,Sousse,M'Saken,Ettouara Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316453,Sousse,M'Saken,Jedidine,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316454,Sousse,M'Saken,Jebline,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316455,Sousse,M'Saken,Habib Thameur,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316456,Sousse,M'Saken,Mouredine,3,1,33.3,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN316457,Sousse,M'Saken,Mneaema,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316458,Sousse,M'Saken,El Gharbine,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316459,Sousse,M'Saken,El Kenaies,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316460,Sousse,M'Saken,El Kebline,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316461,Sousse,M'Saken,Ennour,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN316462,Sousse,M'Saken,El Frady,2,1,50.0,1,100.0,20.7,100.0,3,300.0,3,0,0,1,0,0,100.0,0.0,0.0,0
TN316463,Sousse,M'Saken,Borgine,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316464,Sousse,M'Saken,Beni Rabiaa,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316465,Sousse,M'Saken,Beni Khalthoum,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316466,Sousse,M'Saken,Nejajra,8,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316467,Sousse,M'Saken,Messadine,8,1,12.5,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN316551,Sousse,Kalaa Sghira,Kalaa Seghira Est,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN316552,Sousse,Kalaa Sghira,Kalaa Seghira Hached,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316553,Sousse,Kalaa Sghira,Kalaa Seghira Ville,13,3,23.1,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,2
TN316554,Sousse,Kalaa Sghira,En-Nagr,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316555,Sousse,Kalaa Sghira,Oued Leya,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN316651,Sousse,Zaouia Ksiba Thraya,Zaouit Sousse,14,5,35.7,5,100.0,56.6,100.0,6,120.0,5,0,1,5,0,1,100.0,0.0,20.0,0
TN316652,Sousse,Zaouia Ksiba Thraya,Ksibet Sousse,8,2,25.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN316653,Sousse,Zaouia Ksiba Thraya,Thrayet,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325151,Monastir,Monastir,El Medina,7,2,28.6,2,100.0,34.2,100.0,2,100.0,1,0,1,1,0,1,50.0,0.0,50.0,0
TN325152,Monastir,Monastir,El Medina 2,7,2,28.6,2,100.0,34.2,100.0,4,200.0,3,0,1,2,0,1,100.0,0.0,50.0,0
TN325153,Monastir,Monastir,Bab El Gharbi,15,3,20.0,3,100.0,43.8,100.0,6,200.0,6,0,0,3,0,0,100.0,0.0,0.0,0
TN325154,Monastir,Monastir,Er-Rbat,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325155,Monastir,Monastir,El Helia,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325156,Monastir,Monastir,El Halia 2,10,5,50.0,5,100.0,56.6,100.0,8,160.0,7,0,1,5,0,1,100.0,0.0,20.0,1
TN325157,Monastir,Monastir,Skanes,14,1,7.1,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325158,Monastir,Monastir,Khenis Sud,7,2,28.6,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN325159,Monastir,Monastir,Khenis Nord,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325251,Monastir,Ouerdanine,Ouerdanine Nord,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325252,Monastir,Ouerdanine,Ouerdaninie Sud,10,3,30.0,3,100.0,43.8,100.0,3,100.0,3,0,0,3,0,0,100.0,0.0,0.0,0
TN325253,Monastir,Ouerdanine,Menzel Khair,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325254,Monastir,Ouerdanine,Sidi Bou Othman,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325255,Monastir,Ouerdanine,Oued El Jebs,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325351,Monastir,Sahline,Sahline Est,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325352,Monastir,Sahline,Sahline Ouest,5,2,40.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,1
TN325353,Monastir,Sahline,Sidi Ameur,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325354,Monastir,Sahline,Mootmar,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325355,Monastir,Sahline,Masjed Aissa,2,1,50.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN325451,Monastir,Zeramdine,Mezaougha,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325452,Monastir,Zeramdine,Menzel Hayet,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325453,Monastir,Zeramdine,Melichet,4,2,50.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,1
TN325454,Monastir,Zeramdine,Zeramdine Nord,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325455,Monastir,Zeramdine,Zeramdine Sud,8,1,12.5,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325551,Monastir,Beni Hassen,Beni Hassen Sud,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325552,Monastir,Beni Hassen,Beni Hassen Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325553,Monastir,Beni Hassen,Hatem,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN325554,Monastir,Beni Hassen,El Jnaiha,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325555,Monastir,Beni Hassen,Ghnada,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325651,Monastir,Jammel,Jamel Sud,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325652,Monastir,Jammel,Jamel Nord,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325653,Monastir,Jammel,Jamel Est,14,2,14.3,1,50.0,9.5,90.5,2,100.0,2,0,0,1,0,0,50.0,0.0,0.0,0
TN325654,Monastir,Jammel,Jamel Ouest,12,1,8.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325655,Monastir,Jammel,Zaouiet Kontoch,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325656,Monastir,Jammel,Bir Taieb,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325657,Monastir,Jammel,Menzel Kamel,7,3,42.9,3,100.0,43.8,100.0,5,166.7,5,0,0,3,0,0,100.0,0.0,0.0,0
TN325658,Monastir,Jammel,El Hdadra,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325659,Monastir,Jammel,Et-Teyaira,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325751,Monastir,Bembla,Bembla,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325752,Monastir,Bembla,Bembla Ouest,4,1,25.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN325753,Monastir,Bembla,El Manara,3,1,33.3,1,100.0,20.7,100.0,3,300.0,3,0,0,1,0,0,100.0,0.0,0.0,0
TN325754,Monastir,Bembla,Menzel En-Nour,9,2,22.2,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN325755,Monastir,Bembla,El Masdour,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325756,Monastir,Bembla,Menzel Harb,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325851,Monastir,Moknine,Moknine Est,13,3,23.1,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN325852,Monastir,Moknine,Moknine Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325853,Monastir,Moknine,Moknine Nord,4,2,50.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN325854,Monastir,Moknine,Ras El Ouad,11,1,9.1,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325855,Monastir,Moknine,Moknine Ouest,6,1,16.7,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325856,Monastir,Moknine,Kheredine,8,2,25.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN325857,Monastir,Moknine,Sidi Bennour,6,2,33.3,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN325858,Monastir,Moknine,Menzel Farsi,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325859,Monastir,Moknine,Cherahil,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325860,Monastir,Moknine,Amiret El Fehoul,7,2,28.6,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325861,Monastir,Moknine,Amiret El Hojjaj,9,2,22.2,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN325862,Monastir,Moknine,Amiret Touazra,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325863,Monastir,Moknine,Amiret Touazra Sud,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN325951,Monastir,Bekalta,Bekalta Nord,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN325952,Monastir,Bekalta,Beklta Sud,6,2,33.3,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN325953,Monastir,Bekalta,El Baghdadi,1,1,100.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN325954,Monastir,Bekalta,Beklta Est,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN326051,Monastir,Teboulba,Houmet Essouk,7,2,28.6,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN326052,Monastir,Teboulba,El Fadhline,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN326053,Monastir,Teboulba,El Aiaicha,5,2,40.0,2,100.0,34.2,100.0,6,300.0,6,0,0,2,0,0,100.0,0.0,0.0,0
TN326054,Monastir,Teboulba,Sokrine,8,3,37.5,3,100.0,43.8,100.0,5,166.7,5,0,0,3,0,0,100.0,0.0,0.0,0
TN326055,Monastir,Teboulba,Bou-Driss,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN326151,Monastir,Ksar Hellal,Ayed,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN326152,Monastir,Ksar Hellal,Soua,18,1,5.6,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN326153,Monastir,Ksar Hellal,Bouzouita,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN326154,Monastir,Ksar Hellal,Cite Erriadh,10,2,20.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN326251,Monastir,Ksibet El Mediouni,Ksibet El Mediouni,10,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN326252,Monastir,Ksibet El Mediouni,Touza,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN326253,Monastir,Ksibet El Mediouni,Benen Sud,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN326254,Monastir,Ksibet El Mediouni,Benen Nord,5,3,60.0,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN326255,Monastir,Ksibet El Mediouni,Bodher,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN326351,Monastir,Sayada-Lamta-Bou Hjar,Sayada Est,8,3,37.5,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN326352,Monastir,Sayada-Lamta-Bou Hjar,Sayada Ouest,5,2,40.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN326353,Monastir,Sayada-Lamta-Bou Hjar,Lamta,5,2,40.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,1
TN326354,Monastir,Sayada-Lamta-Bou Hjar,Bou-Hjar,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335151,Mahdia,Mahdia,Mahdia,9,1,11.1,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335152,Mahdia,Mahdia,Zouila,4,2,50.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335153,Mahdia,Mahdia,Zouila Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335154,Mahdia,Mahdia,Rejiche,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335155,Mahdia,Mahdia,Rejiche Sud,5,2,40.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN335156,Mahdia,Mahdia,Chiba,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335157,Mahdia,Mahdia,Es-Saad,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335158,Mahdia,Mahdia,Jaouaouda,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335159,Mahdia,Mahdia,Ez-Zahra,12,2,16.7,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335160,Mahdia,Mahdia,Zegana,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335161,Mahdia,Mahdia,Hiboun,12,3,25.0,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335162,Mahdia,Mahdia,Er-Remal,4,2,50.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335163,Mahdia,Mahdia,El Hekaima Est,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335164,Mahdia,Mahdia,Hekaima Ouest,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335251,Mahdia,Boumerdès,Bou Merdes,4,2,50.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335252,Mahdia,Boumerdès,El Houes,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335253,Mahdia,Boumerdès,Kerker,6,2,33.3,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN335254,Mahdia,Boumerdès,Zerata,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335255,Mahdia,Boumerdès,Er-Rouadhi,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335256,Mahdia,Boumerdès,Ech-Chouariaa,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN335257,Mahdia,Boumerdès,Bouhlale El Ali Sud,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335258,Mahdia,Boumerdès,Bouhlale El Ali Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335259,Mahdia,Boumerdès,Menzel Hamza,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN335351,Mahdia,Ouled Chamekh,Ouled Chamekh Sud,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN335352,Mahdia,Ouled Chamekh,Ouled Chamekh Nord,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
