bureau_code,reps_rows_filled,rep_row1,rep_row2,rep_row3,row1_score,row2_score,row3_score,register_cc,row_shift
20090210301,0,0,0,0,0.00000,0.00000,0.00000,0.9288,3
20090310101,0,0,0,0,0.00000,0.00000,0.00000,0.9340,2
20090310201,0,0,0,0,0.00000,0.00000,0.00000,0.9594,0
20090310202,0,0,0,0,0.00000,0.00000,0.00000,0.9742,1
20090310203,0,0,0,0,0.00227,0.00000,0.00000,0.9416,1
20090310204,0,0,0,0,0.00000,0.00000,0.00000,0.9470,3
20090310205,0,0,0,0,0.00000,0.00000,0.00000,0.9610,3
20090310301,0,0,0,0,0.00000,0.00000,0.00000,0.9431,1
20090310302,0,0,0,0,0.00000,0.00000,0.00000,0.9775,1
20090410101,0,0,0,0,0.00000,0.00000,0.00000,0.9631,1
20090410201,1,1,0,0,0.07062,0.00000,0.00000,0.9804,0
20090410202,0,0,0,0,0.00000,0.00000,0.00000,0.9722,0
20090410301,1,1,0,0,0.10658,0.00000,0.00000,0.9634,1
20090410302,0,0,0,0,0.00000,0.00000,0.00000,0.9482,2
20090410303,0,0,0,0,0.00000,0.00000,0.00000,0.9512,1
20090510101,0,0,0,0,0.00706,0.00000,0.00000,0.9640,1
20090510201,1,1,0,0,0.13033,0.00000,0.00000,0.9641,3
20090510301,1,1,0,0,0.11972,0.00000,0.00000,0.9689,1
20090510401,1,1,0,0,0.07930,0.00000,0.00000,0.9732,1
20100110101,2,1,1,0,0.04328,0.04728,0.00000,0.9665,0
20100110201,1,1,0,0,0.09773,0.00000,0.00000,0.9544,2
20100110202,1,1,0,0,0.03965,0.00000,0.00000,0.9403,5
20100110203,0,0,0,0,0.00000,0.00000,0.00000,0.9599,2
20100110204,1,1,0,0,0.06364,0.00000,0.00000,0.9495,1
20100210101,1,1,0,0,0.06132,0.00000,0.00000,0.9338,2
20100210102,1,1,0,0,0.06863,0.00000,0.00000,0.9783,1
20100210103,0,0,0,0,0.00000,0.00000,0.00000,0.9822,0
20100210104,1,1,0,0,0.04100,0.00000,0.00000,0.9817,0
20100210105,1,1,0,0,0.07709,0.00000,0.00000,0.9761,0
20100210106,1,1,0,0,0.01758,0.00000,0.00000,0.9518,1
20100220101,1,1,0,0,0.11162,0.00000,0.00000,0.9728,0
20100220102,2,1,1,0,0.05727,0.04805,0.00000,0.9794,0
20100310101,2,1,1,0,0.09112,0.05923,0.00000,0.9797,0
20100310201,1,1,0,0,0.05033,0.00000,0.00000,0.9071,3
20100310202,1,1,0,0,0.05215,0.00000,0.00000,0.9475,2
20100310203,1,1,0,0,0.05000,0.00000,0.00000,0.9745,1
20100310204,1,1,0,0,0.11842,0.00000,0.00000,0.9593,2
20100410101,1,1,0,0,0.04545,0.00000,0.00000,0.9488,2
20100410102,2,1,1,0,0.09434,0.05882,0.00000,0.6536,15
20100410103,1,1,0,0,0.08132,0.00000,0.00000,0.9823,0
20100410201,2,1,1,0,0.10251,0.07062,0.00000,0.9806,0
20100410202,2,1,1,0,0.08274,0.07033,0.00000,0.9683,0
201101010401,1,1,0,0,0.07973,0.00000,0.00000,0.9792,0
201101010402,1,1,0,0,0.08132,0.00000,0.00000,0.9852,0
20110110201,1,1,0,0,0.09220,0.00000,0.00000,0.9880,0
20110110202,1,1,0,0,0.04835,0.00000,0.00000,0.9851,0
20110110301,2,1,1,0,0.07745,0.06136,0.00000,0.9656,1
20110110302,3,1,1,1,0.09231,0.08884,0.09339,0.9897,0
20110210101,2,1,1,0,0.05714,0.05066,0.00000,0.9901,0
20110210102,3,1,1,1,0.04415,0.05066,0.04846,0.9763,1
20110210103,3,1,1,1,0.06834,0.05437,0.08864,0.9551,0
20110210104,3,1,1,1,0.07440,0.06565,0.02947,0.9602,2
20110210201,2,1,1,0,0.02824,0.08182,0.00000,0.9619,1
20110310101,1,1,0,0,0.05669,0.00000,0.00000,0.4889,12
20110310102,1,1,0,0,0.08274,0.00000,0.00000,0.9822,0
20110310201,2,1,1,0,0.08571,0.08200,0.00000,0.9864,0
20110410101,2,1,1,0,0.11085,0.02733,0.00000,0.9580,2
20110410102,1,1,0,0,0.04492,0.00000,0.00000,0.9632,2
20110410103,1,1,0,0,0.08114,0.00000,0.00000,0.9691,0
20110410104,1,1,0,0,0.03645,0.00000,0.00000,0.9750,0
20110510101,1,1,0,0,0.05011,0.00000,0.00000,0.9810,0
20110510102,2,1,1,0,0.10402,0.04396,0.00000,0.9783,0
20110510103,1,1,0,0,0.07029,0.00000,0.00000,0.9502,2
20110510104,2,1,1,0,0.11617,0.09112,0.00000,0.9750,1
20110510105,3,1,1,1,0.05470,0.05470,0.19955,0.9670,0
20110510106,2,1,1,0,0.03189,0.08200,0.00000,0.9657,0
20110510107,2,1,1,0,0.06818,0.09670,0.00000,0.9480,2
20120110101,1,1,0,0,0.06828,0.00000,0.00000,0.9842,0
20120110201,1,1,0,0,0.09567,0.00000,0.00000,0.9739,-1
20120110202,1,1,0,0,0.05227,0.00000,0.00000,0.9503,2
20120110203,1,1,0,0,0.07033,0.00000,0.00000,0.9755,-1
20120110204,1,1,0,0,0.04545,0.00000,0.00000,0.9609,2
20120210101,2,1,1,0,0.06383,0.06856,0.00000,0.9671,-1
20120210102,1,1,0,0,0.08884,0.00000,0.00000,0.9622,-1
20120210103,1,1,0,0,0.06865,0.00000,0.00000,0.9890,-1
20120210104,1,1,0,0,0.02733,0.00000,0.00000,0.9860,-1
20120210201,1,1,0,0,0.06863,0.00000,0.00000,0.9849,0
20120210202,1,1,0,0,0.07912,0.00000,0.00000,0.9896,0
20120210203,1,1,0,0,0.06818,0.00000,0.00000,0.9460,2
20120210204,0,0,0,0,0.00000,0.00000,0.00000,0.9608,1
20120210301,1,1,0,0,0.08009,0.00000,0.00000,0.9811,0
20120210302,1,1,0,0,0.06378,0.00000,0.00000,0.9803,0
20120310101,1,1,0,0,0.08656,0.00000,0.00000,0.9675,0
20120310102,1,1,0,0,0.06834,0.00000,0.00000,0.9894,-1
20120310103,1,1,0,0,0.10706,0.00000,0.00000,0.9850,0
20120310104,1,1,0,0,0.05201,0.00000,0.00000,0.9681,0
20120310105,1,1,0,0,0.08467,0.00000,0.00000,0.9828,0
20120310201,1,1,0,0,0.04556,0.00000,0.00000,0.9831,0
20120310202,1,1,0,0,0.08962,0.00000,0.00000,0.9007,3
20120310203,1,1,0,0,0.02733,0.00000,0.00000,0.9840,0
20120310301,1,1,0,0,0.08768,0.00000,0.00000,0.9877,0
20120310302,1,1,0,0,0.03073,0.00000,0.00000,0.9664,0
20120310303,1,1,0,0,0.07256,0.00000,0.00000,0.8299,3
20120310304,1,1,0,0,0.06164,0.00000,0.00000,0.9831,1
20120310305,1,1,0,0,0.03310,0.00000,0.00000,0.9683,1
20120310401,1,1,0,0,0.06619,0.00000,0.00000,0.9878,-1
20120320101,1,1,0,0,0.07092,0.00000,0.00000,0.9862,0
20120320102,1,1,0,0,0.03645,0.00219,0.00000,0.9706,0
20120320103,1,1,0,0,0.07094,0.00000,0.00000,0.9842,0
20120320104,0,0,0,0,0.00000,0.00000,0.00000,0.9589,1
20120410101,2,1,1,0,0.07930,0.06378,0.00000,0.9881,-1
20120410102,1,1,0,0,0.09611,0.00000,0.00000,0.9822,0
20120410103,1,1,0,0,0.08114,0.00000,0.00000,0.9436,0
20120410104,1,1,0,0,0.04396,0.00000,0.00000,0.9848,0
20120410201,3,1,1,1,0.06378,0.04556,0.02961,0.9624,1
20120410301,1,1,0,0,0.08791,0.00000,0.00000,0.9569,0
20120410302,1,1,0,0,0.07029,0.00000,0.00000,0.9431,3
20120410303,1,1,0,0,0.06132,0.00000,0.00000,0.9737,1
20130110101,0,0,0,0,0.00000,0.00000,0.00000,0.9511,2
20130110201,0,0,0,0,0.00000,0.00000,0.00000,0.9736,-2
20130110202,0,0,0,0,0.00000,0.00000,0.00000,0.9562,2
20130110203,0,0,0,0,0.00000,0.00000,0.00000,0.9732,-1
20130110301,0,0,0,0,0.00000,0.00000,0.00000,0.9771,-1
20130210101,0,0,0,0,0.00000,0.00000,0.00000,0.9512,2
20130210102,0,0,0,0,0.00000,0.00000,0.00000,0.9817,-1
20130210103,0,0,0,0,0.00439,0.00000,0.00000,0.9414,2
20130210104,0,0,0,0,0.00000,0.00000,0.00000,0.9378,2
20130210105,0,0,0,0,0.00000,0.00000,0.00000,0.9741,1
20130310101,1,1,0,0,0.07659,0.00000,0.00000,0.9707,1
20130410101,1,1,0,0,0.11846,0.00000,0.00000,0.9601,2
20130410102,1,1,0,0,0.17955,0.00000,0.00000,0.9675,1
20130410103,1,1,0,0,0.15455,0.00000,0.00000,0.9541,3
20130410201,1,1,0,0,0.03636,0.00227,0.00000,0.9341,2
20130410202,1,1,0,0,0.05275,0.00000,0.00000,0.9769,1
20130410203,1,1,0,0,0.04176,0.00456,0.00000,0.9677,-1
20130510101,2,1,1,0,0.07346,0.05437,0.00000,0.9762,1
20130510102,1,1,0,0,0.08245,0.00000,0.00000,0.9136,1
20130510103,1,1,0,0,0.02364,0.00000,0.00000,0.9340,2
20130510201,0,0,0,0,0.00911,0.00000,0.00000,0.9695,-1
20130510202,1,1,0,0,0.09567,0.00000,0.00000,0.9819,0
20130510203,1,1,0,0,0.05464,0.00000,0.00000,0.9455,2
20130510301,1,1,0,0,0.07045,0.00000,0.00000,0.9726,0
20130510302,1,1,0,0,0.07955,0.00000,0.00000,0.9437,3
20130510303,1,1,0,0,0.08132,0.00000,0.00000,0.9761,0
20130510304,1,1,0,0,0.04492,0.00000,0.00000,0.9674,0
2030910101,0,0,0,0,0.00000,0.00000,0.00000,0.9456,0
21009120201,1,1,0,0,0.12028,0.00000,0.00000,0.9801,1
2101010101,0,0,0,0,0.00000,0.00000,0.00227,0.9118,3
21010110101,0,0,0,0,0.00000,0.00000,0.00227,0.9118,3
21010110201,0,0,0,0,0.00000,0.00000,0.00000,0.9861,0
21010110202,0,0,0,0,0.00000,0.00000,0.00000,0.9712,1
21010210101,1,1,0,0,0.07692,0.00000,0.00000,0.9645,1
21010210201,1,1,0,0,0.08491,0.00000,0.00000,0.9795,1
21010210301,1,1,0,0,0.08864,0.00000,0.00000,0.9876,1
21010310101,0,0,0,0,0.00659,0.00000,0.00000,0.9782,1
21010310102,0,0,0,0,0.00000,0.00000,0.00000,0.9575,0
21010310103,0,0,0,0,0.00000,0.00000,0.00000,0.9740,0
21010310104,1,1,0,0,0.15094,0.00000,0.00000,0.9704,1
21010310201,1,1,0,0,0.16667,0.00000,0.00000,0.9842,0
21010310202,1,1,0,0,0.12471,0.00000,0.00000,0.9613,2
21010310301,1,1,0,0,0.02733,0.00000,0.00000,0.9743,1
21010310302,1,1,0,0,0.10682,0.00000,0.00000,0.9626,2
21010310401,0,0,0,0,0.00000,0.00000,0.00000,0.9687,2
21010310501,1,1,0,0,0.10706,0.00000,0.00000,0.9617,2
21010310601,1,1,0,0,0.07955,0.00000,0.00000,0.9615,0
21010310602,0,0,0,0,0.00000,0.00000,0.00000,0.9630,0
21010410101,1,1,0,0,0.04835,0.00000,0.00000,0.9647,1
21010410102,1,1,0,0,0.06576,0.00219,0.00000,0.9181,2
21010410201,1,1,0,0,0.01651,0.00000,0.00000,0.9562,1
21010410202,0,0,0,0,0.00709,0.00000,0.00000,0.9803,1
21010510101,0,0,0,0,0.00000,0.00000,0.00000,0.9535,2
21010510201,1,1,0,0,0.09645,0.00000,0.00000,0.9832,2
21010510301,1,1,0,0,0.10330,0.00000,0.00000,0.9348,2
21010510401,3,1,1,1,0.01535,0.02851,0.04386,0.9675,2
21010510402,0,0,0,0,0.00000,0.00000,0.00000,0.9819,1
21010610101,1,1,0,0,0.10263,0.00000,0.00000,0.9692,0
21010610102,0,0,0,0,0.00000,0.00000,0.00000,0.9831,2
21010610201,1,1,0,0,0.12939,0.00000,0.00000,0.9839,2
21010610301,1,1,0,0,0.08617,0.00000,0.00000,0.9662,2
21010710101,1,1,0,0,0.09868,0.00000,0.00000,0.9856,0
21010710201,0,0,0,0,0.00000,0.00000,0.00000,0.9670,1
21010710301,1,1,0,0,0.09929,0.00000,0.00000,0.9534,1
21010810101,1,1,0,0,0.05721,0.00000,0.00000,0.9762,2
21010810201,1,1,0,0,0.09868,0.00000,0.00000,0.9699,1
21010810301,1,1,0,0,0.13377,0.00000,0.00000,0.9818,1
21010810401,0,0,0,0,0.00000,0.00000,0.00000,0.9826,0
21010810402,1,1,0,0,0.12756,0.00000,0.00000,0.9794,0
21010910101,1,1,0,0,0.07517,0.00000,0.00000,0.9660,1
21010910201,1,1,0,0,0.12028,0.00000,0.00000,0.9801,1
21010910301,1,1,0,0,0.02752,0.00221,0.00000,0.9696,3
21010910401,1,1,0,0,0.08772,0.00000,0.00000,0.9588,1
21020110101,2,1,1,0,0.14917,0.10685,0.00000,0.9786,2
21020110201,3,1,1,1,0.06388,0.04739,0.05708,0.9506,0
21020110301,3,1,1,1,0.02703,0.08802,0.09906,0.9285,1
21020110302,2,1,1,0,0.06829,0.07090,0.00244,0.9254,2
21020210101,1,1,0,0,0.06667,0.00000,0.00000,0.8541,3
21020210201,1,1,0,0,0.09534,0.00000,0.00000,0.9665,1
21020210301,0,0,0,0,0.00000,0.00000,0.00000,0.9479,0
21020210401,1,1,0,0,0.09795,0.00000,0.00000,0.9737,0
21020210501,1,1,0,0,0.05910,0.00000,0.00000,0.9316,0
21020210601,1,1,0,0,0.03555,0.00000,0.00000,0.9804,0
21020310101,1,1,0,0,0.02195,0.00000,0.00000,0.9641,1
21020310102,1,1,0,0,0.08238,0.00000,0.00000,0.9711,0
21020310103,1,1,0,0,0.04965,0.00000,0.00000,0.9562,0
21020310104,3,1,1,1,0.04492,0.06147,0.08983,0.9619,1
21020310105,2,1,1,0,0.13981,0.12531,0.00000,0.9635,1
21020310201,2,1,1,0,0.01367,0.01319,0.00456,0.9742,2
21020310301,1,1,0,0,0.02519,0.00000,0.00000,0.9104,3
21020310401,1,1,0,0,0.08219,0.00000,0.00000,0.9647,-1
21020310501,1,1,0,0,0.09906,0.00000,0.00000,0.9686,0
21020310601,1,1,0,0,0.08491,0.00000,0.00000,0.9797,0
21020310701,1,1,0,0,0.12530,0.00227,0.00000,0.9796,0
21020310702,2,1,1,0,0.04595,0.04054,0.00000,0.9587,0
21020310801,1,1,0,0,0.02286,0.00000,0.00000,0.9746,1
21020310901,2,1,1,0,0.01519,0.01229,0.00000,0.9717,1
21020410101,2,1,1,0,0.04728,0.02703,0.00000,0.9519,0
21020410201,1,1,0,0,0.10476,0.00000,0.00000,0.9752,1
21020410301,1,1,0,0,0.14363,0.00000,0.00000,0.9665,1
21020410302,1,1,0,0,0.07801,0.00000,0.00000,0.9804,0
21020410401,1,1,0,0,0.11845,0.00000,0.00000,0.9561,1
21020510101,1,1,0,0,0.04623,0.00000,0.00000,0.9027,3
21020510201,2,1,1,0,0.04401,0.05570,0.00000,0.9560,0
21020510301,2,1,1,0,0.04805,0.02423,0.00000,0.9709,0
21020510401,3,1,1,1,0.03676,0.04784,0.04019,0.9410,0
21020510501,3,1,1,1,0.02618,0.03141,0.02618,0.9677,0
21020510601,1,1,0,0,0.06849,0.00000,0.00000,0.9560,0
21020610101,0,0,0,0,0.00463,0.00000,0.00000,0.9786,2
21020610102,1,1,0,0,0.05651,0.00000,0.00000,0.9725,0
21020610201,1,1,0,0,0.07579,0.00000,0.00000,0.9755,0
21020710101,2,1,1,0,0.09231,0.02960,0.00000,0.8956,2
21020710201,1,1,0,0,0.04965,0.00000,0.00000,0.9078,2
21020710301,1,1,0,0,0.04304,0.00000,0.00000,0.9348,0
21020710401,1,1,0,0,0.07565,0.00000,0.00000,0.9044,3
21020710501,1,1,0,0,0.10478,0.00000,0.00000,0.8816,3
21030110101,0,0,0,0,0.00439,0.00000,0.00000,0.9753,3
21030110201,1,1,0,0,0.07547,0.00228,0.00000,0.9590,1
21030110301,0,0,0,0,0.00000,0.00000,0.00000,0.9723,2
21030210101,1,1,0,0,0.07500,0.00000,0.00000,0.9670,1
21030210102,1,1,0,0,0.10165,0.00000,0.00000,0.9852,-1
21030210103,1,1,0,0,0.08409,0.00000,0.00000,0.9718,-1
21030210104,1,1,0,0,0.15227,0.00000,0.00000,0.9644,1
21030210201,2,1,1,0,0.10706,0.06136,0.00000,0.9793,-1
21030210202,1,1,0,0,0.09231,0.00000,0.00000,0.9879,0
21030210301,1,1,0,0,0.03864,0.00000,0.00000,0.9800,-1
21030310101,3,1,1,1,0.14545,0.16941,0.16629,0.9839,1
21030310201,3,1,1,1,0.08409,0.13864,0.10000,0.9698,1
21030310301,0,0,0,0,0.00000,0.00000,0.00000,0.9797,-2
21030310302,0,0,0,0,0.00000,0.00000,0.00000,0.9648,-1
21030410101,1,1,0,0,0.01422,0.00000,0.00000,0.9712,1
21030410102,0,0,0,0,0.00455,0.00227,0.00000,0.9693,-1
21030410201,1,1,0,0,0.14483,0.00000,0.00000,0.9796,-1
21030410202,1,1,0,0,0.04091,0.00227,0.00000,0.9679,0
21030410203,0,0,0,0,0.00000,0.00000,0.00000,0.9844,1
21030510201,1,1,0,0,0.09011,0.00000,0.00000,0.9851,0
21030510301,1,1,0,0,0.03073,0.00228,0.00000,0.9794,0
21030510302,2,1,1,0,0.08864,0.02412,0.00709,0.9542,0
21030610101,1,1,0,0,0.12061,0.00000,0.00000,0.9780,0
21030610201,1,1,0,0,0.11816,0.00000,0.00000,0.9265,-1
21030610202,2,1,1,0,0.12719,0.07456,0.00227,0.9488,0
21030610203,2,1,1,0,0.10110,0.07745,0.00000,0.9719,0
21040110101,1,1,0,0,0.07862,0.00000,0.00000,0.9812,-1
21040110201,1,1,0,0,0.12088,0.00000,0.00000,0.9631,1
21040110301,1,1,0,0,0.09929,0.00000,0.00000,0.9810,1
21040210101,2,1,1,0,0.05479,0.05263,0.00000,0.9670,2
21040210201,1,1,0,0,0.06383,0.00000,0.00000,0.9635,0
21040310101,1,1,0,0,0.04784,0.00000,0.00000,0.9586,1
21040410101,1,1,0,0,0.03728,0.00000,0.00000,0.9694,0
21040410102,1,1,0,0,0.11162,0.00000,0.00000,0.9568,3
21040410201,1,1,0,0,0.08057,0.00000,0.00000,0.9840,0
21040410202,1,1,0,0,0.11136,0.00000,0.00000,0.9686,2
21040510101,1,1,0,0,0.09211,0.00000,0.00000,0.9674,2
21040510102,1,1,0,0,0.13636,0.00000,0.00000,0.9444,1
21040510103,0,0,0,0,0.00000,0.00000,0.00000,0.9849,0
21040510201,1,1,0,0,0.09795,0.00000,0.00000,0.9630,1
21040510301,0,0,0,0,0.00000,0.00000,0.00000,0.9572,2
21050110101,1,1,0,0,0.08945,0.00000,0.00000,0.9697,1
21050110201,1,1,0,0,0.08571,0.00000,0.00000,0.9607,1
21050210101,1,1,0,0,0.05514,0.00000,0.00000,0.9076,4
21050210201,0,0,0,0,0.00000,0.00000,0.00000,0.9595,0
21050210301,1,1,0,0,0.06357,0.00000,0.00000,0.9708,1
21050210302,0,0,0,0,0.00000,0.00000,0.00000,0.9662,0
21050210303,0,0,0,0,0.00000,0.00000,0.00000,0.9556,1
21050210401,0,0,0,0,0.00000,0.00000,0.00000,0.9704,0
21050210501,1,1,0,0,0.08238,0.00000,0.00000,0.9661,1
21050210502,1,1,0,0,0.09716,0.00229,0.00000,0.9370,3
21050310101,0,0,0,0,0.00000,0.00000,0.00000,0.9713,2
21050310102,0,0,0,0,0.00000,0.00000,0.00000,0.9739,1
21050310103,0,0,0,0,0.00000,0.00000,0.00000,0.9630,0
21050310104,0,0,0,0,0.00000,0.00000,0.00000,0.8839,1
21050310105,0,0,0,0,0.00000,0.00000,0.00000,0.8993,3
21050310201,1,1,0,0,0.07692,0.00000,0.00000,0.8778,3
21050310202,0,0,0,0,0.00000,0.00000,0.00000,0.9506,0
21050310203,0,0,0,0,0.00000,0.00000,0.00000,0.9734,0
21050310204,0,0,0,0,0.00000,0.00000,0.00000,0.9740,0
21050310205,1,1,0,0,0.03859,0.00000,0.00000,0.9445,0
21050310206,0,0,0,0,0.00000,0.00000,0.00000,0.9671,2
21050410101,0,0,0,0,0.00244,0.00000,0.00000,0.9615,0
21050410201,1,1,0,0,0.05160,0.00000,0.00000,0.9746,1
21050410202,0,0,0,0,0.00000,0.00000,0.00000,0.9798,1
21050410203,0,0,0,0,0.00000,0.00000,0.00000,0.8876,3
21050410204,1,1,0,0,0.09483,0.00000,0.00000,0.9506,1
21050410301,0,0,0,0,0.00000,0.00000,0.00000,0.9580,0
21050510101,1,1,0,0,0.04462,0.00000,0.00000,0.9714,0
21050510102,1,1,0,0,0.05674,0.00000,0.00000,0.9628,1
21050510201,1,1,0,0,0.06510,0.00000,0.00000,0.9391,0
21050610101,0,0,0,0,0.00000,0.00000,0.00000,0.9700,0
21050610201,1,1,0,0,0.05236,0.00000,0.00000,0.9592,1
21050610202,1,1,0,0,0.01364,0.00000,0.00000,0.9628,1
21060110101,1,1,0,0,0.10859,0.00000,0.00000,0.9657,2
21060110201,1,1,0,0,0.16960,0.00000,0.00000,0.9857,1
21060110301,2,1,1,0,0.09670,0.08747,0.00000,0.9792,0
21060110401,2,1,1,0,0.02045,0.01364,0.00000,0.9526,0
21060210101,1,1,0,0,0.08991,0.00000,0.00000,0.9810,2
21060210201,0,0,0,0,0.00000,0.00909,0.00227,0.9857,0
21060310101,1,1,0,0,0.08636,0.00000,0.00000,0.9723,1
21060310201,1,1,0,0,0.08491,0.00000,0.00227,0.9660,1
21060310202,0,0,0,0,0.00000,0.00000,0.00000,0.9827,0
21060310301,0,0,0,0,0.00000,0.00000,0.00000,0.9825,0
21060310401,1,1,0,0,0.08255,0.00227,0.00000,0.9780,1
21060310501,1,1,0,0,0.06360,0.00000,0.00000,0.9628,1
21060410101,0,0,0,0,0.00000,0.00000,0.00000,0.9654,0
21060410201,1,1,0,0,0.02961,0.00000,0.00000,0.9787,2
21060410202,1,1,0,0,0.05450,0.00000,0.00000,0.9833,1
21060410301,1,1,0,0,0.09589,0.00000,0.00000,0.9600,2
21060410401,1,1,0,0,0.02844,0.00000,0.00000,0.9740,0
21060410501,1,1,0,0,0.07634,0.00000,0.00000,0.9783,0
21060510101,0,0,0,0,0.00000,0.00000,0.00000,0.9802,1
21060510201,0,0,0,0,0.00000,0.00000,0.00000,0.9852,-1
21060510301,0,0,0,0,0.00000,0.00000,0.00000,0.9779,0
21060510401,0,0,0,0,0.00000,0.00000,0.00000,0.9592,1
21060510501,0,0,0,0,0.00000,0.00000,0.00000,0.9680,0
21060510601,0,0,0,0,0.00441,0.00000,0.00000,0.9830,1
21060510701,0,0,0,0,0.00000,0.00000,0.00236,0.9813,2
21060510702,0,0,0,0,0.00000,0.00000,0.00000,0.9830,0
21060510801,0,0,0,0,0.00000,0.00000,0.00000,0.9700,-1
21060610101,2,1,1,0,0.16364,0.11623,0.00000,0.9565,1
21060610201,1,1,0,0,0.04657,0.00000,0.00000,0.9811,1
21060710101,1,1,0,0,0.09906,0.00909,0.00000,0.9622,0
21060710102,0,0,0,0,0.00244,0.00489,0.00244,0.9858,1
21060710103,1,1,0,0,0.01651,0.00228,0.00236,0.9845,2
21060710104,0,0,0,0,0.00000,0.00000,0.00000,0.9585,1
21060710201,0,0,0,0,0.00000,0.00000,0.00000,0.9608,2
21060710301,0,0,0,0,0.00000,0.00000,0.00000,0.9855,1
21060710302,0,0,0,0,0.00000,0.00000,0.00000,0.9558,2
21060710401,0,0,0,0,0.00236,0.00473,0.00000,0.9800,0
21060710402,0,0,0,0,0.00454,0.00000,0.00000,0.9586,0
21060810101,0,0,0,0,0.00000,0.00000,0.00228,0.9782,1
21060810201,0,0,0,0,0.00000,0.00000,0.00000,0.9611,0
21060810301,0,0,0,0,0.00246,0.00000,0.00000,0.9467,1
21060810401,0,0,0,0,0.00000,0.00000,0.00000,0.9513,2
21060810501,0,0,0,0,0.00000,0.00000,0.00000,0.9862,1
21060810601,0,0,0,0,0.00229,0.00000,0.00000,0.9629,1
21060910101,0,0,0,0,0.00439,0.00000,0.00000,0.9581,0
21060910201,1,0,1,0,0.00000,0.01182,0.00000,0.9652,2
21060910202,0,0,0,0,0.00456,0.00236,0.00000,0.9757,0
21060910301,1,1,0,0,0.18679,0.00000,0.00000,0.9813,2
21060910302,1,1,0,0,0.10118,0.00000,0.00000,0.9553,1
21061010101,0,0,0,0,0.00000,0.00000,0.00220,0.9826,0
21061010201,1,1,0,0,0.05227,0.00000,0.00000,0.9592,2
21061010301,0,0,0,0,0.00000,0.00000,0.00000,0.9660,2
21061010401,0,0,0,0,0.00000,0.00000,0.00000,0.9569,0
21061010501,0,0,0,0,0.00228,0.00000,0.00000,0.9836,2
21061110101,0,0,0,0,0.00236,0.00473,0.00000,0.9692,1
21061110201,0,0,0,0,0.00440,0.00000,0.00000,0.9862,0
21061110301,0,0,0,0,0.00455,0.00220,0.00000,0.9853,1
21061110401,0,0,0,0,0.00000,0.00000,0.00000,0.9596,-1
21061110501,0,0,0,0,0.00000,0.00000,0.00000,0.9592,2
21061110601,0,0,0,0,0.00514,0.00000,0.00000,0.9684,-1
21061210101,0,0,0,0,0.00000,0.00000,0.00000,0.9676,2
21061210201,1,1,0,0,0.15034,0.00000,0.00000,0.9801,1
21061210301,1,1,0,0,0.04556,0.00000,0.00000,0.9793,1
21061210401,0,0,0,0,0.00000,0.00000,0.00000,0.9824,2
21061210501,0,0,0,0,0.00000,0.00000,0.00000,0.9819,0
21061210601,0,0,0,0,0.00000,0.00000,0.00000,0.9607,0
21070110101,0,0,0,0,0.00000,0.00000,0.00000,0.9852,1
21070110201,0,0,0,0,0.00000,0.00000,0.00000,0.9687,-1
21070110301,0,0,0,0,0.00000,0.00000,0.00000,0.9782,2
21070110302,0,0,0,0,0.00221,0.00000,0.00000,0.9838,2
21070210101,0,0,0,0,0.00000,0.00000,0.00228,0.9835,0
21070210201,0,0,0,0,0.00000,0.00000,0.00000,0.9827,1
21070210202,1,1,0,0,0.01139,0.00236,0.00000,0.9782,0
21070210203,1,1,0,0,0.11209,0.00000,0.00000,0.9803,0
21070210301,1,1,0,0,0.03066,0.00000,0.00236,0.9836,1
21070210401,1,1,0,0,0.02273,0.00000,0.00454,0.9204,0
21070310101,0,0,0,0,0.00456,0.00000,0.00000,0.9811,1
21070310102,1,1,0,0,0.10227,0.00000,0.00000,0.9160,3
21070410101,0,0,0,0,0.00682,0.00000,0.00000,0.9862,1
21070410102,1,1,0,0,0.02288,0.00237,0.00000,0.9725,1
21070410201,0,0,0,0,0.00000,0.00000,0.00000,0.9799,1
21070510101,0,0,0,0,0.00000,0.00000,0.00000,0.9635,1
21070510102,0,0,0,0,0.00439,0.00456,0.00000,0.9774,0
21070510201,0,0,0,0,0.00000,0.00000,0.00000,0.9823,0
21070510301,0,0,0,0,0.00227,0.00000,0.00000,0.9723,-1
21070510401,0,0,0,0,0.00000,0.00219,0.00000,0.9791,1
21070610101,0,0,0,0,0.00943,0.00000,0.00000,0.9524,2
21070610201,0,0,0,0,0.00000,0.00000,0.00000,0.9717,1
21070710101,0,0,0,0,0.00000,0.00000,0.00000,0.9682,1
21070710201,2,1,1,0,0.01144,0.01139,0.00228,0.9781,1
21070710202,1,1,0,0,0.13377,0.00000,0.00000,0.9668,2
21070710203,0,0,0,0,0.00877,0.00227,0.00000,0.9676,1
21070710301,1,0,1,0,0.00000,0.01538,0.00000,0.9564,1
21070710401,0,0,0,0,0.00000,0.00000,0.00000,0.9793,1
21070710402,0,0,0,0,0.00000,0.00000,0.00000,0.9814,0
21070710501,1,1,0,0,0.10155,0.00000,0.00000,0.9736,1
21070710502,0,0,0,0,0.00000,0.00000,0.00000,0.9864,1
21070710503,0,0,0,0,0.00000,0.00000,0.00000,0.9835,0
21070710602,1,0,1,0,0.00661,0.01142,0.00000,0.9547,0
